bus_id,phases,base_kv,type
252,a,0.415,pq
253,a,0.415,pq
254,a,0.415,pq
255,a,0.415,pq
256,a,0.415,pq
257,a,0.415,pq
258,a,0.415,pq
259,a,0.415,pq
260,a,0.415,pq
261,a,0.415,pq
262,a,0.415,pq
263,a,0.415,pq
264,a,0.415,pq
265,a,0.415,pq
266,a,0.415,pq
267,a,0.415,pq
268,a,0.415,pq
269,a,0.415,pq
270,a,0.415,pq
271,a,0.415,pq
272,a,0.415,pq
273,a,0.415,pq
274,a,0.415,pq
275,a,0.415,pq
276,a,0.415,pq
277,a,0.415,pq
278,a,0.415,pq
279,a,0.415,pq
280,a,0.415,pq
281,a,0.415,pq
282,a,0.415,pq
283,a,0.415,pq
284,a,0.415,pq
285,a,0.415,pq
286,a,0.415,pq
287,a,0.415,pq
288,a,0.415,pq
289,a,0.415,pq
290,a,0.415,pq
291,a,0.415,pq
292,a,0.415,pq
293,a,0.415,pq
294,a,0.415,pq
295,a,0.415,pq
296,a,0.415,pq
297,a,0.415,pq
298,a,0.415,pq
299,a,0.415,pq
300,a,0.415,pq
301,a,0.415,pq
302,a,0.415,pq
303,a,0.415,pq
304,a,0.415,pq
305,a,0.415,pq
306,a,0.415,pq
307,a,0.415,pq
308,a,0.415,pq
309,a,0.415,pq
310,a,0.415,pq
311,a,0.415,pq
312,a,0.415,pq
313,a,0.415,pq
314,a,0.415,pq
315,a,0.415,pq
316,a,0.415,pq
317,a,0.415,pq
318,a,0.415,pq
319,a,0.415,pq
320,a,0.415,pq
321,a,0.415,pq
322,a,0.415,pq
323,a,0.415,pq
324,a,0.415,pq
325,a,0.415,pq
326,a,0.415,pq
327,a,0.415,pq
328,a,0.415,pq
329,a,0.415,pq
330,a,0.415,pq
331,a,0.415,pq
332,a,0.415,pq
333,a,0.415,pq
334,a,0.415,pq
335,a,0.415,pq
336,a,0.415,pq
337,a,0.415,pq
338,a,0.415,pq
339,a,0.415,pq
340,a,0.415,pq
341,a,0.415,pq
342,a,0.415,pq
343,a,0.415,pq
344,a,0.415,pq
345,a,0.415,pq
346,a,0.415,pq
347,a,0.415,pq
348,a,0.415,pq
349,a,0.415,pq
350,a,0.415,pq
351,a,0.415,pq
352,a,0.415,pq
353,a,0.415,pq
354,a,0.415,pq
355,a,0.415,pq
356,a,0.415,pq
357,a,0.415,pq
358,a,0.415,pq
359,a,0.415,pq
360,a,0.415,pq
361,a,0.415,pq
362,a,0.415,pq
363,a,0.415,pq
364,a,0.415,pq
365,a,0.415,pq
366,a,0.415,pq
367,a,0.415,pq
368,a,0.415,pq
369,a,0.415,pq
370,a,0.415,pq
371,a,0.415,pq
372,a,0.415,pq
373,a,0.415,pq
374,a,0.415,pq
375,a,0.415,pq
376,a,0.415,pq
377,a,0.415,pq
378,a,0.415,pq
379,a,0.415,pq
380,a,0.415,pq
381,a,0.415,pq
382,a,0.415,pq
383,a,0.415,pq
384,a,0.415,pq
385,a,0.415,pq
386,a,0.415,pq
387,a,0.415,pq
388,a,0.415,pq
389,a,0.415,pq
390,a,0.415,pq
391,a,0.415,pq
392,a,0.415,pq
393,a,0.415,pq
394,a,0.415,pq
395,a,0.415,pq
396,a,0.415,pq
397,a,0.415,pq
398,a,0.415,pq
399,a,0.415,pq
400,a,0.415,pq
401,a,0.415,pq
402,a,0.415,pq
403,a,0.415,pq
404,a,0.415,pq
405,a,0.415,pq
406,a,0.415,pq
407,a,0.415,pq
408,a,0.415,pq
409,a,0.415,pq
410,a,0.415,pq
411,a,0.415,pq
412,a,0.415,pq
413,a,0.415,pq
414,a,0.415,pq
415,a,0.415,pq
416,a,0.415,pq
417,a,0.415,pq
418,a,0.415,pq
419,a,0.415,pq
420,a,0.415,pq
421,a,0.415,pq
422,a,0.415,pq
423,a,0.415,pq
424,a,0.415,pq
425,a,0.415,pq
426,a,0.415,pq
427,a,0.415,pq
428,a,0.415,pq
429,a,0.415,pq
430,a,0.415,pq
431,a,0.415,pq
432,a,0.415,pq
433,a,0.415,pq
434,a,0.415,pq
435,a,0.415,pq
436,a,0.415,pq
437,a,0.415,pq
438,a,0.415,pq
439,a,0.415,pq
440,a,0.415,pq
441,a,0.415,pq
442,a,0.415,pq
443,a,0.415,pq
444,a,0.415,pq
445,a,0.415,pq
446,a,0.415,pq
447,a,0.415,pq
448,a,0.415,pq
449,a,0.415,pq
450,a,0.415,pq
451,a,0.415,pq
452,a,0.415,pq
453,a,0.415,pq
454,a,0.415,pq
455,a,0.415,pq
456,a,0.415,pq
457,a,0.415,pq
458,a,0.415,pq
459,a,0.415,pq
460,a,0.415,pq
461,a,0.415,pq
462,a,0.415,pq
463,a,0.415,pq
464,a,0.415,pq
465,a,0.415,pq
466,a,0.415,pq
467,a,0.415,pq
468,a,0.415,pq
469,a,0.415,pq
470,a,0.415,pq
471,a,0.415,pq
472,a,0.415,pq
473,a,0.415,pq
474,a,0.415,pq
475,a,0.415,pq
476,a,0.415,pq
477,a,0.415,pq
478,a,0.415,pq
479,a,0.415,pq
480,a,0.415,pq
481,a,0.415,pq
482,a,0.415,pq
483,a,0.415,pq
484,a,0.415,pq
485,a,0.415,pq
486,a,0.415,pq
487,a,0.415,pq
488,a,0.415,pq
489,a,0.415,pq
490,a,0.415,pq
491,a,0.415,pq
492,a,0.415,pq
493,a,0.415,pq
494,a,0.415,pq
495,a,0.415,pq
496,a,0.415,pq
497,a,0.415,pq
498,a,0.415,pq
499,a,0.415,pq
500,a,0.415,pq
501,a,0.415,pq
502,a,0.415,pq
503,a,0.415,pq
504,a,0.415,pq
505,a,0.415,pq
506,a,0.415,pq
507,a,0.415,pq
508,a,0.415,pq
509,a,0.415,pq
510,a,0.415,pq
511,a,0.415,pq
512,a,0.415,pq
513,a,0.415,pq
514,a,0.415,pq
515,a,0.415,pq
516,a,0.415,pq
517,a,0.415,pq
518,a,0.415,pq
519,a,0.415,pq
520,a,0.415,pq
521,a,0.415,pq
522,a,0.415,pq
523,a,0.415,pq
524,a,0.415,pq
525,a,0.415,pq
526,a,0.415,pq
527,a,0.415,pq
528,a,0.415,pq
529,a,0.415,pq
530,a,0.415,pq
531,a,0.415,pq
532,a,0.415,pq
533,a,0.415,pq
534,a,0.415,pq
535,a,0.415,pq
536,a,0.415,pq
537,a,0.415,pq
538,a,0.415,pq
539,a,0.415,pq
540,a,0.415,pq
541,a,0.415,pq
542,a,0.415,pq
543,a,0.415,pq
544,a,0.415,pq
545,a,0.415,pq
546,a,0.415,pq
547,a,0.415,pq
548,a,0.415,pq
549,a,0.415,pq
550,a,0.415,pq
551,a,0.415,pq
552,a,0.415,pq
553,a,0.415,pq
554,a,0.415,pq
555,a,0.415,pq
556,a,0.415,pq
557,a,0.415,pq
558,a,0.415,pq
559,a,0.415,pq
560,a,0.415,pq
561,a,0.415,pq
562,a,0.415,pq
563,a,0.415,pq
564,a,0.415,pq
565,a,0.415,pq
566,a,0.415,pq
567,a,0.415,pq
568,a,0.415,pq
569,a,0.415,pq
570,a,0.415,pq
571,a,0.415,pq
572,a,0.415,pq
573,a,0.415,pq
574,a,0.415,pq
575,a,0.415,pq
576,a,0.415,pq
577,a,0.415,pq
578,a,0.415,pq
579,a,0.415,pq
580,a,0.415,pq
581,a,0.415,pq
582,a,0.415,pq
583,a,0.415,pq
584,a,0.415,pq
585,a,0.415,pq
586,a,0.415,pq
587,a,0.415,pq
588,a,0.415,pq
589,a,0.415,pq
590,a,0.415,pq
591,a,0.415,pq
592,a,0.415,pq
593,a,0.415,pq
594,a,0.415,pq
595,a,0.415,pq
596,a,0.415,pq
597,a,0.415,pq
598,a,0.415,pq
599,a,0.415,pq
600,a,0.415,pq
601,a,0.415,pq
602,a,0.415,pq
603,a,0.415,pq
604,a,0.415,pq
605,a,0.415,pq
606,a,0.415,pq
607,a,0.415,pq
608,a,0.415,pq
609,a,0.415,pq
610,a,0.415,pq
611,a,0.415,pq
612,a,0.415,pq
613,a,0.415,pq
614,a,0.415,pq
615,a,0.415,pq
616,a,0.415,pq
617,a,0.415,pq
618,a,0.415,pq
619,a,0.415,pq
620,a,0.415,pq
621,a,0.415,pq
622,a,0.415,pq
623,a,0.415,pq
624,a,0.415,pq
625,a,0.415,pq
626,a,0.415,pq
627,a,0.415,pq
628,a,0.415,pq
629,a,0.415,pq
630,a,0.415,pq
631,a,0.415,pq
632,a,0.415,pq
633,a,0.415,pq
634,a,0.415,pq
635,a,0.415,pq
636,a,0.415,pq
637,a,0.415,pq
638,a,0.415,pq
639,a,0.415,pq
640,a,0.415,pq
641,a,0.415,pq
642,a,0.415,pq
643,a,0.415,pq
644,a,0.415,pq
645,a,0.415,pq
646,a,0.415,pq
647,a,0.415,pq
648,a,0.415,pq
649,a,0.415,pq
650,a,0.415,pq
651,a,0.415,pq
652,a,0.415,pq
653,a,0.415,pq
654,a,0.415,pq
655,a,0.415,pq
656,a,0.415,pq
657,a,0.415,pq
658,a,0.415,pq
659,a,0.415,pq
660,a,0.415,pq
661,a,0.415,pq
662,a,0.415,pq
663,a,0.415,pq
664,a,0.415,pq
665,a,0.415,pq
666,a,0.415,pq
667,a,0.415,pq
668,a,0.415,pq
669,a,0.415,pq
670,a,0.415,pq
671,a,0.415,pq
672,a,0.415,pq
673,a,0.415,pq
674,a,0.415,pq
675,a,0.415,pq
676,a,0.415,pq
677,a,0.415,pq
678,a,0.415,pq
679,a,0.415,pq
680,a,0.415,pq
681,a,0.415,pq
682,a,0.415,pq
683,a,0.415,pq
684,a,0.415,pq
685,a,0.415,pq
686,a,0.415,pq
687,a,0.415,pq
688,a,0.415,pq
689,a,0.415,pq
690,a,0.415,pq
691,a,0.415,pq
692,a,0.415,pq
693,a,0.415,pq
694,a,0.415,pq
695,a,0.415,pq
696,a,0.415,pq
697,a,0.415,pq
698,a,0.415,pq
699,a,0.415,pq
700,a,0.415,pq
701,a,0.415,pq
702,a,0.415,pq
703,a,0.415,pq
704,a,0.415,pq
705,a,0.415,pq
706,a,0.415,pq
707,a,0.415,pq
708,a,0.415,pq
709,a,0.415,pq
710,a,0.415,pq
711,a,0.415,pq
712,a,0.415,pq
713,a,0.415,pq
714,a,0.415,pq
715,a,0.415,pq
716,a,0.415,pq
717,a,0.415,pq
718,a,0.415,pq
719,a,0.415,pq
720,a,0.415,pq
721,a,0.415,pq
722,a,0.415,pq
723,a,0.415,pq
724,a,0.415,pq
725,a,0.415,pq
726,a,0.415,pq
727,a,0.415,pq
728,a,0.415,pq
729,a,0.415,pq
730,a,0.415,pq
731,a,0.415,pq
732,a,0.415,pq
733,a,0.415,pq
734,a,0.415,pq
735,a,0.415,pq
736,a,0.415,pq
737,a,0.415,pq
738,a,0.415,pq
739,a,0.415,pq
740,a,0.415,pq
741,a,0.415,pq
742,a,0.415,pq
743,a,0.415,pq
744,a,0.415,pq
745,a,0.415,pq
746,a,0.415,pq
747,a,0.415,pq
748,a,0.415,pq
749,a,0.415,pq
750,a,0.415,pq
751,a,0.415,pq
752,a,0.415,pq
753,a,0.415,pq
754,a,0.415,pq
755,a,0.415,pq
756,a,0.415,pq
757,a,0.415,pq
758,a,0.415,pq
759,a,0.415,pq
760,a,0.415,pq
761,a,0.415,pq
762,a,0.415,pq
763,a,0.415,pq
764,a,0.415,pq
765,a,0.415,pq
766,a,0.415,pq
767,a,0.415,pq
768,a,0.415,pq
769,a,0.415,pq
770,a,0.415,pq
771,a,0.415,pq
772,a,0.415,pq
773,a,0.415,pq
774,a,0.415,pq
775,a,0.415,pq
776,a,0.415,pq
777,a,0.415,pq
778,a,0.415,pq
779,a,0.415,pq
780,a,0.415,pq
781,a,0.415,pq
782,a,0.415,pq
783,a,0.415,pq
784,a,0.415,pq
785,a,0.415,pq
786,a,0.415,pq
787,a,0.415,pq
788,a,0.415,pq
789,a,0.415,pq
790,a,0.415,pq
791,a,0.415,pq
792,a,0.415,pq
793,a,0.415,pq
794,a,0.415,pq
795,a,0.415,pq
796,a,0.415,pq
797,a,0.415,pq
798,a,0.415,pq
799,a,0.415,pq
800,a,0.415,pq
801,a,0.415,pq
802,a,0.415,pq
803,a,0.415,pq
804,a,0.415,pq
805,a,0.415,pq
806,a,0.415,pq
807,a,0.415,pq
808,a,0.415,pq
809,a,0.415,pq
810,a,0.415,pq
811,a,0.415,pq
812,a,0.415,pq
813,a,0.415,pq
814,a,0.415,pq
815,a,0.415,pq
816,a,0.415,pq
817,a,0.415,pq
818,a,0.415,pq
819,a,0.415,pq
820,a,0.415,pq
821,a,0.415,pq
822,a,0.415,pq
823,a,0.415,pq
824,a,0.415,pq
825,a,0.415,pq
826,a,0.415,pq
827,a,0.415,pq
828,a,0.415,pq
829,a,0.415,pq
830,a,0.415,pq
831,a,0.415,pq
832,a,0.415,pq
833,a,0.415,pq
834,a,0.415,pq
835,a,0.415,pq
836,a,0.415,pq
837,a,0.415,pq
838,a,0.415,pq
839,a,0.415,pq
840,a,0.415,pq
841,a,0.415,pq
842,a,0.415,pq
843,a,0.415,pq
844,a,0.415,pq
845,a,0.415,pq
846,a,0.415,pq
847,a,0.415,pq
848,a,0.415,pq
849,a,0.415,pq
850,a,0.415,pq
851,a,0.415,pq
852,a,0.415,pq
853,a,0.415,pq
854,a,0.415,pq
855,a,0.415,pq
856,a,0.415,pq
857,a,0.415,pq
858,a,0.415,pq
859,a,0.415,pq
860,a,0.415,pq
861,a,0.415,pq
862,a,0.415,pq
863,a,0.415,pq
864,a,0.415,pq
865,a,0.415,pq
866,a,0.415,pq
867,a,0.415,pq
868,a,0.415,pq
869,a,0.415,pq
870,a,0.415,pq
871,a,0.415,pq
872,a,0.415,pq
873,a,0.415,pq
874,a,0.415,pq
875,a,0.415,pq
876,a,0.415,pq
877,a,0.415,pq
878,a,0.415,pq
879,a,0.415,pq
880,a,0.415,pq
881,a,0.415,pq
882,a,0.415,pq
883,a,0.415,pq
884,a,0.415,pq
885,a,0.415,pq
886,a,0.415,pq
887,a,0.415,pq
888,a,0.415,pq
889,a,0.415,pq
890,a,0.415,pq
891,a,0.415,pq
892,a,0.415,pq
893,a,0.415,pq
894,a,0.415,pq
895,a,0.415,pq
896,a,0.415,pq
897,a,0.415,pq
898,a,0.415,pq
899,a,0.415,pq
900,a,0.415,pq
901,a,0.415,pq
902,a,0.415,pq
903,a,0.415,pq
904,a,0.415,pq
905,a,0.415,pq
906,a,0.415,pq
907,a,0.415,pq
908,a,0.415,pq
909,a,0.415,pq
910,a,0.415,pq
911,a,0.415,pq
912,a,0.415,pq
913,a,0.415,pq
914,a,0.415,pq
915,a,0.415,pq
916,a,0.415,pq
917,a,0.415,pq
918,a,0.415,pq
919,a,0.415,pq
920,a,0.415,pq
921,a,0.415,pq
922,a,0.415,pq
923,a,0.415,pq
924,a,0.415,pq
925,a,0.415,pq
926,a,0.415,pq
927,a,0.415,pq
928,a,0.415,pq
929,a,0.415,pq
930,a,0.415,pq
931,a,0.415,pq
932,a,0.415,pq
933,a,0.415,pq
934,a,0.415,pq
935,a,0.415,pq
936,a,0.415,pq
937,a,0.415,pq
938,a,0.415,pq
939,a,0.415,pq
940,a,0.415,pq
941,a,0.415,pq
942,a,0.415,pq
943,a,0.415,pq
944,a,0.415,pq
945,a,0.415,pq
946,a,0.415,pq
947,a,0.415,pq
948,a,0.415,pq
949,a,0.415,pq
950,a,0.415,pq
951,a,0.415,pq
952,a,0.415,pq
953,a,0.415,pq
954,a,0.415,pq
955,a,0.415,pq
956,a,0.415,pq
957,a,0.415,pq
958,a,0.415,pq
959,a,0.415,pq
960,a,0.415,pq
961,a,0.415,pq
962,a,0.415,pq
963,a,0.415,pq
964,a,0.415,pq
965,a,0.415,pq
966,a,0.415,pq
967,a,0.415,pq
968,a,0.415,pq
969,a,0.415,pq
970,a,0.415,pq
971,a,0.415,pq
972,a,0.415,pq
973,a,0.415,pq
974,a,0.415,pq
975,a,0.415,pq
976,a,0.415,pq
977,a,0.415,pq
978,a,0.415,pq
979,a,0.415,pq
980,a,0.415,pq
981,a,0.415,pq
982,a,0.415,pq
983,a,0.415,pq
984,a,0.415,pq
985,a,0.415,pq
986,a,0.415,pq
987,a,0.415,pq
988,a,0.415,pq
989,a,0.415,pq
990,a,0.415,pq
991,a,0.415,pq
992,a,0.415,pq
993,a,0.415,pq
994,a,0.415,pq
995,a,0.415,pq
996,a,0.415,pq
997,a,0.415,pq
998,a,0.415,pq
999,a,0.415,pq
1000,a,0.415,pq
1001,a,0.415,pq
1002,a,0.415,pq
1003,a,0.415,pq
1004,a,0.415,pq
1005,a,0.415,pq
1006,a,0.415,pq
1007,a,0.415,pq
1008,a,0.415,pq
1009,a,0.415,pq
1010,a,0.415,pq
1011,a,0.415,pq
1012,a,0.415,pq
1013,a,0.415,pq
1014,a,0.415,pq
1015,a,0.415,pq
1016,a,0.415,pq
1017,a,0.415,pq
1018,a,0.415,pq
1019,a,0.415,pq
1020,a,0.415,pq
1021,a,0.415,pq
1022,a,0.415,pq
1023,a,0.415,pq
1024,a,0.415,pq
1025,a,0.415,pq
1026,a,0.415,pq
1027,a,0.415,pq
1028,a,0.415,pq
1029,a,0.415,pq
1030,a,0.415,pq
1031,a,0.415,pq
1032,a,0.415,pq
1033,a,0.415,pq
1034,a,0.415,pq
1035,a,0.415,pq
1036,a,0.415,pq
1037,a,0.415,pq
1038,a,0.415,pq
1039,a,0.415,pq
1040,a,0.415,pq
1041,a,0.415,pq
1042,a,0.415,pq
1043,a,0.415,pq
1044,a,0.415,pq
1045,a,0.415,pq
1046,a,0.415,pq
1047,a,0.415,pq
1048,a,0.415,pq
1049,a,0.415,pq
1050,a,0.415,pq
1051,a,0.415,pq
1052,a,0.415,pq
1053,a,0.415,pq
1054,a,0.415,pq
1055,a,0.415,pq
1056,a,0.415,pq
1057,a,0.415,pq
1058,a,0.415,pq
1059,a,0.415,pq
1060,a,0.415,pq
1061,a,0.415,pq
1062,a,0.415,pq
1063,a,0.415,pq
1064,a,0.415,pq
1065,a,0.415,pq
1066,a,0.415,pq
1067,a,0.415,pq
1068,a,0.415,pq
1069,a,0.415,pq
1070,a,0.415,pq
1071,a,0.415,pq
1072,a,0.415,pq
1073,a,0.415,pq
1074,a,0.415,pq
1075,a,0.415,pq
1076,a,0.415,pq
1077,a,0.415,pq
1078,a,0.415,pq
1079,a,0.415,pq
1080,a,0.415,pq
1081,a,0.415,pq
1082,a,0.415,pq
1083,a,0.415,pq
1084,a,0.415,pq
1085,a,0.415,pq
1086,a,0.415,pq
1087,a,0.415,pq
1088,a,0.415,pq
1089,a,0.415,pq
1090,a,0.415,pq
1091,a,0.415,pq
1092,a,0.415,pq
1093,a,0.415,pq
1094,a,0.415,pq
1095,a,0.415,pq
1096,a,0.415,pq
1097,a,0.415,pq
1098,a,0.415,pq
1099,a,0.415,pq
1100,a,0.415,pq
1101,a,0.415,pq
1102,a,0.415,pq
1103,a,0.415,pq
1104,a,0.415,pq
1105,a,0.415,pq
1106,a,0.415,pq
1107,a,0.415,pq
1108,a,0.415,pq
1109,a,0.415,pq
1110,a,0.415,pq
1111,a,0.415,pq
1112,a,0.415,pq
1113,a,0.415,pq
1114,a,0.415,pq
1115,a,0.415,pq
1116,a,0.415,pq
1117,a,0.415,pq
1118,a,0.415,pq
1119,a,0.415,pq
1120,a,0.415,pq
1121,a,0.415,pq
1122,a,0.415,pq
1123,a,0.415,pq
1124,a,0.415,pq
1125,a,0.415,pq
1126,a,0.415,pq
1127,a,0.415,pq
1128,a,0.415,pq
1129,a,0.415,pq
1130,a,0.415,pq
1131,a,0.415,pq
1132,a,0.415,pq
1133,a,0.415,pq
1134,a,0.415,pq
1135,a,0.415,pq
1136,a,0.415,pq
1137,a,0.415,pq
1138,a,0.415,pq
1139,a,0.415,pq
1140,a,0.415,pq
1141,a,0.415,pq
1142,a,0.415,pq
1143,a,0.415,pq
1144,a,0.415,pq
1145,a,0.415,pq
1146,a,0.415,pq
1147,a,0.415,pq
1148,a,0.415,pq
1149,a,0.415,pq
1150,a,0.415,pq
1151,a,0.415,pq
1152,a,0.415,pq
1153,a,0.415,pq
1154,a,0.415,pq
1155,a,0.415,pq
1156,a,0.415,pq
1157,a,0.415,pq
1158,a,0.415,pq
1159,a,0.415,pq
1160,a,0.415,pq
1161,a,0.415,pq
1162,a,0.415,pq
1163,a,0.415,pq
1164,a,0.415,pq
1165,a,0.415,pq
1166,a,0.415,pq
1167,a,0.415,pq
1168,a,0.415,pq
1169,a,0.415,pq
1170,a,0.415,pq
1171,a,0.415,pq
1172,a,0.415,pq
1173,a,0.415,pq
1174,a,0.415,pq
1175,a,0.415,pq
1176,a,0.415,pq
1177,a,0.415,pq
1178,a,0.415,pq
1179,a,0.415,pq
1180,a,0.415,pq
1181,a,0.415,pq
1182,a,0.415,pq
1183,a,0.415,pq
1184,a,0.415,pq
1185,a,0.415,pq
1186,a,0.415,pq
1187,a,0.415,pq
1188,a,0.415,pq
1189,a,0.415,pq
1190,a,0.415,pq
1191,a,0.415,pq
1192,a,0.415,pq
1193,a,0.415,pq
1194,a,0.415,pq
1195,a,0.415,pq
1196,a,0.415,pq
1197,a,0.415,pq
