bus_id,phase,scenario,p_pu,q_pu
m1069464,a,h001,-3.5999999999999998e-14,-8.0000000000000006e-15
m1069464,b,h001,-7.1999999999999996e-14,-1.8599999999999999e-13
m1069464,c,h001,-4.0000000000000003e-15,2.6999999999999999e-14
l2729406,c,h001,-3.0000000000000002e-15,0
l3649301,a,h001,-7.0000000000000001e-15,-3.5000000000000002e-14
l3649302,a,h001,1.1e-14,8.0000000000000006e-15
m1089113,b,h001,5.9999999999999997e-15,3.0000000000000006e-15
m1047312,a,h001,-6.9999999999999954e-15,1.2299999999999998e-13
m1047312,b,h001,3.944304526105059e-30,-1.1999999999999999e-14
m1047312,c,h001,-3.5999999999999998e-14,5.0999999999999997e-14
l2822871,a,h001,-2.1000000000000002e-14,2.7000000000000002e-14
l2822871,b,h001,2.6e-14,2.0000000000000002e-15
l2822871,c,h001,-1.0000000000000005e-15,-7.0000000000000001e-15
l2973163,b,h001,-2e-14,-2.0000000000000002e-15
l3728038,a,h001,2.6800000000000002e-13,2.9999999999999998e-15
l3728039,a,h001,-7.0000000000000001e-15,1.1999999999999999e-14
m1069567,b,h001,-5.9999999999999997e-15,-1.4999999999999999e-14
m1069582,b,h001,-1.3e-14,1.8000000000000002e-14
l3216351,a,h001,3.5999999999999998e-14,-3.7e-14
l2952007,c,h001,-2.0000000000000009e-15,8.0000000000000006e-15
m1026726,a,h001,5e-15,5.3000000000000001e-14
m1026726,b,h001,1.5999999999999998e-14,-7.4999999999999996e-14
m1026726,c,h001,5.4999999999999999e-14,1.9000000000000001e-14
l2730106,a,h001,-1.7000000000000003e-14,-1.2400000000000003e-13
l2730106,b,h001,9.1999999999999999e-14,-8.3999999999999995e-14
l2730106,c,h001,-7.2999999999999992e-14,1.8599999999999999e-13
m1026658,a,h001,8.9999999999999995e-15,-8.9999999999999995e-15
m1026658,b,h001,-2.9000000000000003e-14,2.2000000000000001e-14
m1026658,c,h001,1.0000000000000001e-15,-1.4999999999999999e-14
l2991914,a,h001,9.9999999999999889e-16,-1.6999999999999997e-14
l2991914,b,h001,3.1999999999999996e-14,-1.000000000000002e-15
l2991914,c,h001,2.1000000000000002e-14,3.8000000000000002e-14
l2973154,a,h001,-8.9999999999999995e-15,-5.3000000000000001e-14
l3010565,c,h001,-2.0000000000000002e-15,-5e-15
m1125955,c,h001,1.9999999999999998e-15,-1.6000000000000001e-14
m1069640,b,h001,-7.0000000000000001e-15,6.9999999999999994e-15
l2804269,b,h001,-7.0000000000000001e-15,-1.1999999999999999e-14
m1026702,a,h001,-9.9999999999999984e-15,4.9999999999999992e-15
m1026702,b,h001,-1.9000000000000001e-14,-2.0000000000000002e-15
m1026702,c,h001,5.9000000000000001e-14,-1.2000000000000001e-14
l2783231,b,h001,-1.1e-14,0
l2748143,a,h001,1.1999999999999999e-14,-1.4e-14
m1069610,b,h001,-2.0000000000000003e-14,4.0000000000000019e-15
m1069424,a,h001,1.3499999999999998e-13,1.0999999999999999e-13
m1069424,b,h001,5e-15,3.2000000000000002e-14
m1069424,c,h001,2.9999999999999998e-15,1.4e-14
l2935549,a,h001,-1.4999999999999999e-14,-1.9000000000000001e-14
l2935549,b,h001,1.0000000000000001e-15,2.0000000000000002e-15
l2935549,c,h001,-1e-14,1.3e-14
l3235242,c,h001,6.9999999999999994e-15,-1.0000000000000005e-15
m1026795,a,h001,-1.1e-13,-4.1999999999999998e-14
m1026795,b,h001,-4.7999999999999997e-14,-3.8000000000000002e-14
m1026795,c,h001,-1.2999999999999995e-14,-5.4000000000000003e-14
l3030199,a,h001,5.2999999999999995e-14,1.9000000000000001e-14
l3030199,b,h001,2.0999999999999999e-14,8.7999999999999991e-14
l3030199,c,h001,-6.2999999999999997e-14,4.1000000000000015e-14
m1069189,a,h001,9.9999999999999984e-15,1.8999999999999998e-14
m1069189,b,h001,-2.7999999999999997e-14,4.9999999999999976e-15
m1069189,c,h001,-5.9999999999999997e-15,-2.5000000000000001e-14
f739845,a,h001,7.0300000000000003e-13,5.9799999999999998e-13
f739845,b,h001,4.2999999999999999e-13,1.42e-13
f739845,c,h001,2.0500000000000001e-13,1.1519999999999999e-12
293471,a,h001,7.0000000000000001e-15,1.6000000000000001e-14
293471,b,h001,8.9999999999999995e-15,1.1999999999999999e-14
293471,c,h001,-1.4e-14,-4.0000000000000003e-15
l2860504,a,h001,2.6e-14,-2.9000000000000003e-14
l2860493,a,h001,-4.0000000000000003e-15,3.0000000000000002e-15
m1026783,a,h001,2.9999999999999998e-15,2.0000000000000025e-15
m1026783,b,h001,-1.7999999999999999e-14,-2.0000000000000009e-15
m1026783,c,h001,-4.7999999999999997e-14,-4.1000000000000002e-14
m1026700,a,h001,-2.3999999999999999e-14,-3.4e-14
m1026700,b,h001,-2.0999999999999999e-14,-2.0000000000000006e-14
m1026700,c,h001,3.9999999999999994e-14,-7.0000000000000009e-15
m1089173,c,h001,1.9999999999999962e-15,-2.0999999999999996e-14
l2935551,c,h001,-1e-14,-2.3e-14
m1026344,a,h001,3.0000000000000006e-15,-4.0999999999999996e-14
l2879070,a,h001,1e-14,-2.8000000000000001e-14
l2879070,b,h001,5.9999999999999997e-15,-2.3e-14
l2879070,c,h001,1.6000000000000001e-14,-3.2999999999999998e-14
l3216345,a,h001,7.0000000000000001e-15,2.0000000000000002e-15
l3216345,b,h001,2.3999999999999999e-14,2.0999999999999999e-14
l3216345,c,h001,-7.0000000000000001e-15,5e-15
m1069428,a,h001,-5.6999999999999997e-14,-5.4999999999999999e-14
m1069428,b,h001,2.9000000000000003e-14,1.300000000000003e-14
m1069428,c,h001,2.3e-14,-3.4e-14
l2991919,a,h001,2.0000000000000002e-15,7.0000000000000001e-15
m1026361,a,h001,2.9999999999999998e-15,-1.1999999999999999e-14
q14412,a,h001,-2.8899999999999998e-13,-3.5699999999999999e-13
q14412,b,h001,-2.1700000000000001e-13,-7.9299999999999995e-13
q14412,c,h001,-7.4e-14,2.5099999999999999e-13
m1047325,a,h001,-5.0999999999999997e-14,1.2999999999999998e-14
m1047325,b,h001,3.5999999999999998e-14,9.9999999999999953e-15
m1047325,c,h001,7.0000000000000017e-15,-3.7e-14
m1069469,a,h001,1.1999999999999996e-14,4.0000000000000082e-15
l3216338,b,h001,1.9999999999999994e-15,-5.0000000000000008e-15
m3037452,a,h001,-2.0000000000000001e-13,4.0599999999999999e-13
l3120376,a,h001,7.0000000000000001e-15,-2.0000000000000002e-15
m1026925,a,h001,1.3999999999999997e-14,1.5999999999999998e-14
m1026940,b,h001,-1.0000000000000002e-14,-5.9999999999999997e-15
m1047471,b,h001,1.3000000000000001e-14,1.9000000000000001e-14
m1047401,a,h001,1.7999999999999999e-14,-5.0000000000000008e-15
l3122820,a,h001,-1.3e-14,0
m1069224,c,h001,1.1999999999999999e-14,-2.0999999999999999e-14
l2766746,c,h001,-4.0000000000000003e-15,5.9999999999999997e-15
m1027073,c,h001,8.0000000000000006e-15,-1.3e-14
m1069181,a,h001,-1e-14,-1.7e-14
l2973151,a,h001,1.0000000000000001e-15,2.9999999999999998e-15
l3179682,c,h001,-2.9999999999999998e-15,9.9999999999999889e-16
l3066816,a,h001,8.5999999999999987e-14,1.4399999999999999e-13
m1108529,a,h001,-4.6e-14,5.3000000000000001e-14
m1108529,b,h001,-1.07e-13,-7.7e-14
m1108529,c,h001,2.0000000000000128e-15,1.18e-13
m1108532,a,h001,5.9999999999999997e-15,-5.5999999999999995e-14
m1108532,b,h001,8.2999999999999975e-14,-3.7999999999999996e-14
m1108532,c,h001,-8.8999999999999999e-14,-1.2099999999999999e-13
l2766723,a,h001,-8.0000000000000006e-15,2.5000000000000001e-14
l2673312,a,h001,0,1.1e-14
m1166391,c,h001,-8.0000000000000006e-15,-2.0000000000000009e-15
l3254873,c,h001,1.9000000000000001e-14,-5.9999999999999997e-15
l2861157,c,h001,-1.6000000000000001e-14,-7.0000000000000001e-15
m1047346,a,h001,1.3e-14,2.5000000000000001e-14
m1047346,b,h001,-1.6000000000000001e-14,-8.9999999999999995e-15
m1047346,c,h001,2.9999999999999998e-15,-4.0000000000000003e-15
m1047345,a,h001,2.2000000000000001e-14,-2.9999999999999998e-15
m1047345,b,h001,1.4999999999999999e-14,2.5000000000000001e-14
m1047345,c,h001,-1.1e-14,0
m1108328,c,h001,-3.8999999999999998e-14,3.1e-14
l2786204,c,h001,4.9999999999999992e-15,-5.9999999999999997e-15
m1009726,a,h001,1.4999999999999999e-14,-2.9999999999999998e-15
m1047702,a,h001,2.0899999999999999e-13,1.8600000000000002e-13
l2767340,a,h001,-1.3199999999999999e-13,-5.3000000000000001e-14
l2767340,b,h001,3.5000000000000002e-14,1.6000000000000008e-14
l2767340,c,h001,-9.8999999999999995e-14,1.1100000000000002e-13
m1047457,b,h001,-1.1999999999999999e-14,-1e-14
l2710546,b,h001,-3.6000000000000004e-14,-2.0000000000000002e-15
l2674027,a,h001,1.6000000000000001e-14,-5.8000000000000005e-14
l2674027,b,h001,3.5000000000000002e-14,-8.8999999999999999e-14
l2674027,c,h001,2.5000000000000001e-14,-5.6000000000000001e-14
l2692633,a,h001,-6.7000000000000005e-14,2.6e-14
l2692633,b,h001,1.6000000000000001e-14,4.1000000000000002e-14
l2692633,c,h001,-4.4999999999999998e-14,3.1e-14
m1069135,a,h001,1.9999999999999994e-15,-6.0000000000000013e-15
m1069135,b,h001,2.3000000000000003e-14,-1.8000000000000012e-14
m1069135,c,h001,0,1.2000000000000001e-14
m1047534,a,h001,-2.7000000000000002e-14,4.4000000000000002e-14
m1047534,b,h001,-1.7e-14,-1.0000000000000002e-14
m1047534,c,h001,1.2900000000000001e-13,4.4999999999999998e-14
m1069560,b,h001,8.9999999999999995e-15,1.1999999999999999e-14
l2973153,a,h001,1.5699999999999999e-13,-2.14e-13
l2973153,b,h001,2.3999999999999999e-14,-1.3999999999999998e-13
l2973153,c,h001,1.54e-13,-1.3400000000000001e-13
l2898515,c,h001,2.0000000000000002e-15,5.9999999999999997e-15
m1166387,c,h001,-2.9999999999999994e-15,-4.0000000000000003e-15
m1047442,b,h001,1e-14,3.9999999999999995e-15
m1142871,a,h001,2.6999999999999999e-14,-1.5700000000000001e-13
m1142871,b,h001,1.07e-13,7.7999999999999996e-14
m1142871,c,h001,-4.3999999999999996e-14,1.59e-13
m1142874,a,h001,-1.9999999999999997e-14,7.1e-14
m1142874,b,h001,-6.4000000000000005e-14,5.0000000000000002e-14
m1142874,c,h001,-1.0900000000000002e-13,-9.3999999999999991e-14
l2955081,a,h001,3.2000000000000002e-14,-4.7000000000000002e-14
l2955081,b,h001,4.6e-14,8.8999999999999999e-14
l2955081,c,h001,2.0000000000000002e-15,-5.9999999999999997e-14
m1108315,a,h001,2.9000000000000003e-14,-7.0000000000000001e-15
m1108315,b,h001,2.9000000000000003e-14,2.3999999999999999e-14
m1108315,c,h001,1.2000000000000004e-13,4.1999999999999998e-14
l2973162,a,h001,4.0000000000000003e-15,-1.0000000000000001e-15
l2973162,b,h001,-1.4999999999999999e-14,1.4999999999999999e-14
l2973162,c,h001,2.0000000000000002e-15,1.1e-14
m1026333,a,h001,-6.1000000000000005e-14,1.0000000000000084e-15
m1026333,b,h001,-7.0000000000000001e-15,-3.7e-14
m1026333,c,h001,-5.9999999999999997e-15,-1.1999999999999999e-14
m1009832,b,h001,-4.1599999999999999e-13,-3.56e-13
m1026854,a,h001,1.0000000000000008e-14,5.3000000000000001e-14
m1026854,b,h001,-2.6999999999999999e-14,2.9999999999999998e-15
m1026854,c,h001,3.1e-14,-1.3e-14
m1026485,b,h001,-2.800000000000002e-14,9.7999999999999999e-14
d6413567-3_int,a,h001,-1.3400000000000001e-13,-8.9999999999999995e-15
d6413567-3_int,b,h001,2.8999999999999998e-13,1.6000000000000001e-14
d6413567-3_int,c,h001,5.3900000000000003e-13,5.4899999999999998e-13
e182724,a,h001,1.1700000000000001e-13,-1.0199999999999999e-13
e182724,b,h001,-2.6e-14,1.1999999999999999e-13
e182724,c,h001,-3.4000000000000002e-13,-5.2499999999999998e-13
l2933135,a,h001,6.7700000000000004e-13,-3.1e-14
l2933135,b,h001,4.7599999999999999e-13,5.4200000000000001e-13
l2933135,c,h001,1.5339999999999999e-12,-7.2500000000000004e-13
l2729414,a,h001,-1.6000000000000001e-14,-1.4999999999999999e-14
l2729414,b,h001,1.3e-14,-1.1e-14
l2729414,c,h001,-1.4999999999999999e-14,-8.0000000000000006e-15
l2729430,b,h001,1e-14,3.2999999999999998e-14
l2766742,b,h001,-5.9999999999999997e-15,-1.1999999999999999e-14
l2860483,b,h001,-2.9999999999999998e-15,5.9999999999999997e-15
l2860490,a,h001,1.1e-14,-5e-15
l2860490,b,h001,-1e-14,-1e-14
l2860490,c,h001,-1.1e-14,-8.9999999999999995e-15
l3104134,a,h001,-1.4e-14,-1.7999999999999999e-14
l3104134,b,h001,1.9000000000000001e-14,1e-14
l3104134,c,h001,-1.4e-14,8.0000000000000006e-15
m1089118,a,h001,0,-5.9999999999999997e-15
m1089118,b,h001,2.9999999999999998e-15,5e-15
m1089118,c,h001,-1.0000000000000005e-15,-4.9999999999999992e-15
m1108505,a,h001,-8.0000000000000164e-15,-2.8999999999999977e-14
m1108505,b,h001,-2e-14,1.1e-13
m1108505,c,h001,-5.1999999999999999e-14,-5.1999999999999999e-14
l2955047,a,h001,-6.8999999999999996e-14,-6.5999999999999996e-14
l2955047,b,h001,4.8999999999999999e-14,-3.8999999999999998e-14
l2955047,c,h001,-3.7e-14,5.0000000000000002e-14
m1089148,a,h001,1.7999999999999999e-14,6.0000000000000005e-15
l2710512,b,h001,0,-2.9999999999999998e-15
m1047828,b,h001,-1.9000000000000001e-14,-1e-14
m1069192,a,h001,-4.0000000000000027e-15,-3.7e-14
l3214071,a,h001,-3.2000000000000002e-14,-3.2999999999999998e-14
l3214071,b,h001,-4.3e-14,-8.8999999999999999e-14
l3214071,c,h001,-4.7000000000000002e-14,-2.0999999999999999e-14
m1125952,a,h001,-2.2899999999999998e-13,1.5800000000000001e-13
m1125952,b,h001,-1.36e-13,4.0000000000000003e-15
m1125952,c,h001,-2.0399999999999999e-13,2.8999999999999996e-14
m1027101,b,h001,1.9999999999999998e-15,-1.0499999999999999e-13
l2710517,a,h001,2.9999999999999998e-15,-1.1999999999999999e-14
m1026646,a,h001,-2.9999999999999998e-14,4.0000000000000003e-15
m1026931,a,h001,-1.3e-14,2.6e-14
l3216336,a,h001,-5.9999999999999997e-15,-2.2000000000000001e-14
l3142049,a,h001,2.3500000000000001e-13,-9.9000000000000007e-14
l3142049,b,h001,3.08e-13,2.7000000000000001e-13
l3142049,c,h001,-2.14e-13,1.67e-13
m1069169,a,h001,-2.0000000000000003e-14,7.999999999999999e-15
m1069169,b,h001,-8.0000000000000006e-15,-1.0000000000000001e-15
m1069169,c,h001,-1.1e-14,-1.1e-14
l3010556,a,h001,7.0000000000000001e-15,-1.0000000000000001e-15
l3010556,b,h001,2.0000000000000002e-15,-1.1e-14
l3010556,c,h001,1.7999999999999999e-14,8.9999999999999995e-15
l2991933,c,h001,4.0000000000000003e-15,-8.0000000000000006e-15
l3122837,c,h001,2.0000000000000002e-15,1.0000000000000001e-15
l2691936,a,h001,-1.1e-14,7.0000000000000001e-15
l2766732,b,h001,-1.6000000000000001e-14,4.1000000000000002e-14
l2989564,b,h001,1.1e-14,1e-14
m1126016,a,h001,-4.9999999999999992e-15,1.9000000000000001e-14
m1026330,a,h001,1.4999999999999999e-14,-1.1999999999999999e-14
m1026330,b,h001,-6.9999999999999978e-15,-3.8999999999999998e-14
m1026330,c,h001,2.0000000000000002e-15,-8.0000000000000006e-15
m1108381,a,h001,2.4500000000000002e-13,-1.300000000000002e-14
m1108381,b,h001,3.0099999999999998e-13,6.8000000000000013e-14
m1108381,c,h001,2.84e-13,-1.9699999999999999e-13
l3254237,a,h001,-7.0000000000000001e-15,-2.9999999999999998e-15
l3254237,b,h001,4.0000000000000003e-15,3.4e-14
l3254237,c,h001,-4e-14,7.0000000000000001e-15
l2804262,a,h001,-8.9999999999999995e-15,2.5000000000000001e-14
l2841639,a,h001,5.9999999999999997e-15,-2.6e-14
l2708744,b,h001,1.1e-14,2.0999999999999999e-14
m1069519,a,h001,1.5599999999999999e-13,1.1499999999999999e-13
m1069519,b,h001,-3.3000000000000005e-14,4.04e-13
m1069519,c,h001,-2.14e-13,1.5699999999999999e-13
l2897790,c,h001,-2.0999999999999999e-14,-2.3e-14
m1069548,c,h001,-1.4999999999999999e-14,-4.0999999999999983e-14
m1089145,a,h001,1.7e-14,3.8999999999999998e-14
m1089145,b,h001,-2.0999999999999999e-14,-5.0999999999999997e-14
m1089145,c,h001,6.2999999999999997e-14,3.8000000000000002e-14
l3215385,a,h001,-1.9000000000000001e-14,-1.1999999999999999e-14
l3215385,b,h001,-7.0000000000000001e-15,1.4999999999999999e-14
l3215385,c,h001,-2.8000000000000001e-14,-1.6000000000000001e-14
m1026852,a,h001,-2.0999999999999999e-14,-2.0000000000000002e-15
m1026852,b,h001,4.0000000000000003e-15,-2.9999999999999998e-15
m1026852,c,h001,1.9000000000000001e-14,2.8000000000000007e-14
m1069420,a,h001,2.3999999999999996e-14,3.5999999999999998e-14
m1069420,b,h001,1e-14,3.5000000000000002e-14
m1069420,c,h001,2.6999999999999999e-14,-5.9000000000000014e-14
l3157708,c,h001,1.0999999999999999e-14,1.5999999999999998e-14
m1047326,a,h001,-5.1999999999999993e-14,-1.9000000000000001e-14
e182732,a,h001,-1.09e-12,7.8000000000000008e-14
e182732,b,h001,5.4699999999999999e-13,-2.1099999999999998e-13
e182732,c,h001,-4.6800000000000003e-13,2.84e-13
l3048205,c,h001,1.4999999999999999e-14,-2.0000000000000002e-15
m1108361,c,h001,5.9999999999999997e-15,1.7e-14
m3036169,a,h001,-2.3600000000000005e-13,-1.1999999999999999e-13
l2673317,a,h001,2.61e-13,1.2699999999999999e-13
l3178981,b,h001,-1.7e-14,-4.0000000000000003e-15
m1047368,b,h001,9.0000000000000011e-15,-2.9999999999999998e-15
l2879794,a,h001,-1e-14,1.4e-14
m1142811,a,h001,2.4999999999999998e-14,-1.0999999999999997e-14
m1069565,b,h001,1.9999999999999994e-15,-3.9999999999999994e-14
l3104114,b,h001,2.0000000000000002e-15,-2.6e-14
m1009824,b,h001,1.4999999999999999e-14,2.9000000000000003e-14
l2673308,a,h001,-1.4999999999999999e-14,2.0000000000000002e-15
l2673308,b,h001,-5e-15,8.0000000000000006e-15
l2673308,c,h001,1.1e-14,-8.0000000000000006e-15
l2991939,a,h001,2.8000000000000001e-14,8.0000000000000006e-15
l2991939,b,h001,4.0000000000000003e-15,2.0000000000000002e-15
l2991939,c,h001,-5e-15,-5.9999999999999997e-15
l2916606,c,h001,-2.0000000000000002e-15,-5.9999999999999997e-15
m1209822,c,h001,4.0000000000000019e-15,-9.9999999999999968e-16
m1069550,b,h001,2.2199999999999999e-13,4.7000000000000002e-14
m1069551,b,h001,-2.4300000000000002e-13,1.0000000000000001e-15
l3649299,a,h001,7.4999999999999996e-14,6.8999999999999996e-14
m3772794,a,h001,-1e-13,-8.6e-14
l3048887,b,h001,-3.1e-14,0
m1047824,b,h001,-4.9999999999999992e-15,-8.9999999999999995e-15
m1047834,b,h001,6.0000000000000005e-15,-8.9999999999999995e-15
l2879072,b,h001,7.0000000000000001e-15,4.0000000000000003e-15
m1047441,b,h001,-1.9999999999999997e-14,-2.0999999999999999e-14
m1108274,b,h001,-1.7999999999999999e-14,-1.1e-14
l3235244,a,h001,-2.3e-14,5e-15
m1069398,a,h001,-1.0000000000000005e-15,-4.0000000000000011e-15
l2786273,b,h001,-2.0000000000000002e-15,1.3e-14
m1108278,b,h001,8.9999999999999995e-15,-2.0000000000000009e-15
l3254238,a,h001,-8.9999999999999995e-15,4.0000000000000003e-15
l3254238,b,h001,-1.0000000000000001e-15,-4.0000000000000003e-15
l3254238,c,h001,-5.9999999999999997e-15,7.0000000000000001e-15
m1047303,a,h001,-1.700000000000001e-14,-8.5000000000000004e-14
m1047303,b,h001,1.3000000000000008e-14,9.0000000000000008e-14
m1047303,c,h001,7.1e-14,1.5000000000000002e-13
m1069627,b,h001,-1.0000000000000001e-15,3.0000000000000006e-15
l2897791,b,h001,-1.3e-13,-4.5999999999999993e-14
m1089097,b,h001,-7.8000000000000021e-14,4.9999999999999787e-15
l3066810,c,h001,-4.0000000000000003e-15,1.3e-14
l2897769,c,h001,2.9999999999999998e-15,8.9999999999999995e-15
m1209753,b,h001,1.9000000000000001e-14,-2.36e-13
l2858166,a,h001,1.4000000000000001e-13,2.2500000000000003e-13
l2858166,b,h001,-1.1600000000000001e-13,7.0000000000000017e-15
l2858166,c,h001,1.8200000000000001e-13,-2.5799999999999996e-13
m1142843,a,h001,6.2000000000000001e-14,-3.2000000000000002e-14
m1142843,b,h001,1.2900000000000001e-13,7.1999999999999996e-14
m1142843,c,h001,-5.0000000000000002e-14,4.4000000000000002e-14
l3081380,a,h001,-2.3999999999999999e-14,2.2000000000000001e-14
l3081380,b,h001,-2.0999999999999999e-14,1.9000000000000001e-14
l3081380,c,h001,-2.3999999999999999e-14,3.2999999999999998e-14
l2804272,b,h001,-2e-14,-5.9999999999999997e-14
m1069393,b,h001,-4.0000000000000003e-15,-2.0999999999999999e-14
m1069408,b,h001,8.9999999999999995e-15,5.9999999999999997e-15
l3216348,a,h001,-5.9999999999999997e-15,1.3e-14
l2841627,a,h001,4.0000000000000003e-15,4.0000000000000003e-15
m1047447,b,h001,-1.1e-14,5.9999999999999997e-15
l3235246,b,h001,0,7.0000000000000001e-15
l2711224,b,h001,-1.4999999999999999e-14,-1.1999999999999999e-14
l3122817,c,h001,7.0000000000000017e-15,1.2099999999999999e-13
m1186061,a,h001,1.4999999999999999e-14,7.0000000000000001e-15
m1186061,b,h001,-1e-14,-1.9999999999999994e-15
m1186061,c,h001,-1.1e-14,5.9999999999999997e-15
m1069130,a,h001,-6.0999999999999993e-14,4.0999999999999989e-14
l3085396,a,h001,2.0000000000000002e-15,1.7e-14
e182730,a,h001,-3.44e-13,4.1999999999999998e-14
m1069417,a,h001,1.9000000000000001e-14,-3.1e-14
m1069417,b,h001,2.9999999999999992e-14,-1.2899999999999993e-13
m1069417,c,h001,0,0
m1026987,b,h001,8.9999999999999979e-15,8.9999999999999995e-15
m1142832,a,h001,2.6999999999999999e-14,-6.2999999999999997e-14
m1142832,b,h001,-3.8999999999999998e-14,7.1e-14
m1142832,c,h001,9.4999999999999999e-14,4.6999999999999989e-14
l3160865,a,h001,-5.2390000000000006e-12,-1.0871000000000001e-11
l3160865,b,h001,6.8390000000000002e-12,-1.0128999999999999e-11
l3160865,c,h001,-2.8630000000000002e-12,9.9299999999999999e-12
l2673323,c,h001,2.9999999999999998e-15,-8.0000000000000006e-15
l2822869,a,h001,1.4999999999999999e-14,-1.1e-14
l2822869,b,h001,8.9999999999999995e-15,2e-14
l2822869,c,h001,-1.3e-14,1e-14
m1026808,a,h001,-9.2999999999999995e-14,-1.1e-13
m1026808,b,h001,-1.3e-13,-1.1999999999999999e-14
m1026808,c,h001,1.4899999999999997e-13,3.0999999999999994e-14
m1047825,b,h001,-7.0000000000000001e-15,-8.0000000000000006e-15
m1069731,b,h001,-4.0000000000000003e-15,7.0000000000000017e-15
l3178978,a,h001,0,-4.0000000000000003e-15
m1069384,a,h001,9.0000000000000011e-15,-1.7999999999999999e-14
m1047319,c,h001,1e-14,-1.0000000000000005e-15
m1047318,c,h001,0,-1.0000000000000005e-15
l3216358,a,h001,2.0000000000000002e-15,-5e-15
m1026826,a,h001,2.9999999999999998e-15,-8.9999999999999995e-15
m1047763,a,h001,3.9999999999999987e-15,8.9999999999999995e-15
m1047763,b,h001,5.6000000000000014e-14,-9.1999999999999987e-14
m1047763,c,h001,1.0000000000000001e-15,4.0000000000000003e-15
m1108540,c,h001,-2.9999999999999998e-14,-4.7999999999999997e-14
m1047513,a,h001,-4.0000000000000003e-15,-7.0000000000000001e-15
m1047513,b,h001,1.3e-14,-2.0000000000000002e-15
m1047513,c,h001,6.6999999999999992e-14,-4.2000000000000004e-14
m1047507,a,h001,2.7000000000000002e-14,3.2000000000000002e-14
m1047507,b,h001,-3.2000000000000002e-14,2.7999999999999994e-14
m1047507,c,h001,3.8999999999999985e-14,1.1000000000000004e-14
m1142863,a,h001,2.0000000000000002e-15,-8.9999999999999995e-15
m1142863,b,h001,4.7999999999999997e-14,4.3e-14
m1142863,c,h001,-5.4000000000000003e-14,9.7000000000000003e-14
m1125916,b,h001,-1.4e-14,-4.3000000000000006e-14
l2879767,b,h001,-1.3000000000000001e-14,-2.0000000000000002e-15
l3066809,c,h001,-1.4e-14,-2.9999999999999998e-15
m1069487,c,h001,2.9999999999999998e-14,1.9000000000000001e-14
m1142818,a,h001,1.4999999999999999e-14,4.7999999999999997e-14
m1142818,b,h001,-4.0000000000000003e-15,2.6000000000000003e-14
m1142818,c,h001,-8.0000000000000006e-15,4.9999999999999976e-15
q14733,a,h001,1.1059999999999999e-12,2.5399999999999998e-13
q14733,b,h001,7.2099999999999996e-13,-9.1999999999999992e-13
q14733,c,h001,1.2140000000000001e-12,2.6e-14
