bus_id,phase,scenario,v_re_pu,v_im_pu
n1140522,c,h001,0.18296562629662,1.009619303684743
l3030199,a,h001,0.777658580651241,-0.622781222483033
l3030199,b,h001,-0.935182048505063,-0.358719940890415
l3030199,c,h001,0.141395960119917,1.024432866748965
m1125934,a,h001,0.777566635892051,-0.622899449737354
m1125934,b,h001,-0.935114088895903,-0.358532310960284
m1125934,c,h001,0.141672154532652,1.024300250516318
m1069189,a,h001,0.788478121334672,-0.665645677601434
m1069189,b,h001,-0.970471123267524,-0.340846338733316
m1069189,c,h001,0.171487051744092,1.018494352894953
l2860487,c,h001,0.171488496257953,1.018475033019748
221-312488,a,h001,0.726011593790749,-0.618797866605039
221-312488,b,h001,-0.929907837118191,-0.311839542067652
221-312488,c,h001,0.148445847202758,1.024205244500058
m1089183,a,h001,0.726010442434887,-0.61879704767068
m1089183,b,h001,-0.92990630984471,-0.311838935892644
m1089183,c,h001,0.14844583828403,1.024203629459672
m1108464,b,h001,-0.929690971285826,-0.311439908466923
l3102286,b,h001,-0.929630644046748,-0.311400304022096
f739845,a,h001,0.759927240347298,-0.654717475342129
f739845,b,h001,-0.945480909602398,-0.312451984384786
f739845,c,h001,0.179993338514602,1.01334355961763
293471,a,h001,0.75992046661401,-0.654711924534792
293471,b,h001,-0.945471374179301,-0.312448410589313
293471,c,h001,0.179992488248545,1.013333981375609
p827499,a,h001,0.725336244614051,-0.708714067950461
n1139254,a,h001,0.725334369549942,-0.708712978686559
m1026657,a,h001,0.709068830929512,-0.70085213837907
m1026656,a,h001,0.709040584796249,-0.700835579655314
m1108299,b,h001,-0.933218546573773,-0.351388161501954
m1108300,b,h001,-0.933215592570947,-0.351386094730389
l3198355,b,h001,-0.933170336080546,-0.351354548643791
l2805037,b,h001,-0.933170356730868,-0.351354530941386
n1137994,c,h001,0.189603060466305,1.00627216409307
m1069484,c,h001,0.189615276772078,1.00606069204374
l2860504,a,h001,0.709773046455581,-0.701381251597107
l2860493,a,h001,0.709672311844027,-0.701342649691361
m1026783,a,h001,0.721879265451066,-0.708903012331552
m1026783,b,h001,-0.995922495803367,-0.2438912574664
m1026783,c,h001,0.182670500308181,1.008831349955553
m1026780,a,h001,0.721671633319744,-0.708768860119186
m1026780,b,h001,-0.99589869759934,-0.243893431385285
m1026780,c,h001,0.182624035640571,1.008703816644808
p895111,c,h001,0.137344981760482,1.027621312642519
l2895496,c,h001,0.137359405324342,1.027571517480514
n1140819,a,h001,0.710953217953017,-0.701898137895702
n1140819,b,h001,-0.994529364471787,-0.244106810495407
n1140819,c,h001,0.180251623692439,1.001431385739151
m1026700,a,h001,0.710815120591953,-0.701807123689702
m1026700,b,h001,-0.994475881149478,-0.244111388967325
m1026700,c,h001,0.180224406753909,1.001258165513122
m1089173,c,h001,0.152243812065337,0.997978458993599
l2935551,c,h001,0.152256808456787,0.997837649270181
m1026344,a,h001,0.755620821898882,-0.649962315623063
m1026364,a,h001,0.755577113009262,-0.64994909231807
l2879070,a,h001,0.727370452329082,-0.716330558858235
l2879070,b,h001,-0.999459976357405,-0.239504874640569
l2879070,c,h001,0.186108776164576,1.019181053251279
l3216345,a,h001,0.726158339813798,-0.715953187787916
l3216345,b,h001,-0.99921752049506,-0.238987098295366
l3216345,c,h001,0.185993873306751,1.018921870784093
m1069428,a,h001,0.725559407139708,-0.709158503435715
m1069428,b,h001,-0.980501763570366,-0.231536077778303
m1069428,c,h001,0.192615376911052,1.003412145544522
n1139257,b,h001,-0.980496324460446,-0.231532096416968
l2991919,a,h001,0.755104605068704,-0.649701838386184
m1026361,a,h001,0.754779036685656,-0.649537542427858
n1147857,a,h001,0.708210805334655,-0.705311810896444
m1009742,a,h001,0.707997636326256,-0.705185651905731
q14412,a,h001,0.764084301647841,-0.658787677311398
q14412,b,h001,-0.952053434336554,-0.316110295412625
q14412,c,h001,0.180522874786487,1.014989925001317
m1047325,a,h001,0.763812247158429,-0.658548611941384
m1047325,b,h001,-0.951729131902784,-0.315926066691699
m1047325,c,h001,0.180481139514912,1.014900555054022
n1139263,a,h001,0.726054704863412,-0.710227829926612
l3048227,a,h001,0.726047077749164,-0.71022339072043
p827506,a,h001,0.726060442300742,-0.710231161331358
m1069469,a,h001,0.726057132663928,-0.710229242243147
m1027019,b,h001,-0.986604122574737,-0.226972950025129
l2785522,b,h001,-0.986590556408012,-0.226962866198238
l3216338,b,h001,-0.979050183885148,-0.222936092126345
l2973146,b,h001,-0.979036893864443,-0.222926257859248
m3037452,a,h001,0.75382657650036,-0.649056761397218
l2973164,a,h001,0.753817730851411,-0.64905234968413
l3120376,a,h001,0.718443038282997,-0.712888413513957
m1026925,a,h001,0.718233498216611,-0.712764267396214
m1047612,c,h001,0.186363258803326,1.020747618532372
p828360,c,h001,0.186363577221574,1.020743503852737
m1089195,c,h001,0.170324047667076,1.028855800377564
l3141393,c,h001,0.170331945016764,1.028824775531863
m1026946,b,h001,-0.988780670869178,-0.22760017284721
m1026940,b,h001,-0.988712593007071,-0.227565021008287
m1047471,b,h001,-0.962449849289269,-0.2202787082587
l3216349,b,h001,-0.962447307976279,-0.220276824282678
m1047401,a,h001,0.702858874464708,-0.697204868781619
l2748132,a,h001,0.702848781701516,-0.697199019055965
l3122820,a,h001,0.706491611964013,-0.699356176573292
l3141398,a,h001,0.706482988161704,-0.699352855928738
m1108360,c,h001,0.15120744393611,1.00844048872427
l3048968,c,h001,0.151210635502707,1.008408564814238
l2801950,c,h001,0.171208510664617,1.013153741357589
m1069224,c,h001,0.171212251327034,1.013060133230795
l2766746,c,h001,0.186786146287264,1.003882033656952
m1027073,c,h001,0.186859267948568,1.003569618325844
m1142873,c,h001,0.137369835577855,1.02753547004868
m1069181,a,h001,0.782504212171454,-0.663948926831574
l2973151,a,h001,0.782296941271552,-0.66384732472813
l3179682,c,h001,0.149977267931771,1.020125180913926
l2786274,c,h001,0.149978351218106,1.020114599905722
l3066816,a,h001,0.709470361116926,-0.701284573814146
m1026667,a,h001,0.709411296804235,-0.701262309324489
m1108529,a,h001,0.770267734584634,-0.685609404557298
m1108529,b,h001,-0.990065701603957,-0.3041909831555
m1108529,c,h001,0.159325059123644,1.030078212572741
m1108532,a,h001,0.769808409457401,-0.685627019557438
m1108532,b,h001,-0.990005922359937,-0.303678860112653
m1108532,c,h001,0.159526564395285,1.030057863203141
l2766723,a,h001,0.709640838391902,-0.701330516176836
l3122822,a,h001,0.709623807065454,-0.701320496515063
l2673312,a,h001,0.706359580047088,-0.704813107098607
l3235247,a,h001,0.706335571216977,-0.704803783332762
m1166391,c,h001,0.09296056814893,1.023151569715663
l3254873,c,h001,0.093048112148588,1.022585721738264
l2861157,c,h001,0.092005527980241,1.028702148314679
p901951,c,h001,0.092184202239532,1.028171060513608
m1047346,a,h001,0.766527640066538,-0.660928599734014
m1047346,b,h001,-0.954823906212697,-0.317692504886569
m1047346,c,h001,0.18092134159907,1.015704085506121
m1047345,a,h001,0.766127514390404,-0.660587733998714
m1047345,b,h001,-0.954421822010764,-0.317462164102891
m1047345,c,h001,0.180850750502762,1.015597831855486
l2989596,b,h001,-0.980050957487686,-0.258226253781952
l2822873,b,h001,-0.98003972872876,-0.258220104074443
m1108328,c,h001,0.150310513634898,1.016760631462352
l2875754,c,h001,0.150313761319776,1.01674874401868
l2786204,c,h001,0.090174928583236,1.037527276761882
m1209819,c,h001,0.090272245049072,1.036925757380559
p901972,a,h001,0.707952555364544,-0.705158541984046
m1009726,a,h001,0.70761314113045,-0.704954408570969
m1047702,a,h001,0.730997401231553,-0.713270683966461
n1137001,a,h001,0.730991357037934,-0.713268410508238
l2767340,a,h001,0.734891408330143,-0.620957087937378
l2767340,b,h001,-0.933843301308659,-0.3198990563992
l2767340,c,h001,0.147019096493339,1.025703441176868
m3037449,a,h001,0.734891482197645,-0.620957155886138
m3037449,b,h001,-0.933843219000729,-0.319899127048835
m3037449,c,h001,0.147019136339689,1.025703011744121
m1047457,b,h001,-0.963414234644792,-0.220996182263094
l2710546,b,h001,-0.963304308364251,-0.220914409240109
l2674027,a,h001,0.703794179313409,-0.622952112924599
l2674027,b,h001,-0.932227422953874,-0.290124322504326
l2674027,c,h001,0.15673380275707,1.023999484187975
l2692633,a,h001,0.702379916477862,-0.623037911489564
l2692633,b,h001,-0.932092627992725,-0.28865884305527
l2692633,c,h001,0.157276400903284,1.023910481802687
n1142108,a,h001,0.775440146174433,-0.62574562865319
l2674051,a,h001,0.775429116071133,-0.625742622525658
m1069135,a,h001,0.769574792106662,-0.662630141919315
m1069135,b,h001,-0.957236753922274,-0.319769831046395
m1069135,c,h001,0.180741973757295,1.016673265039158
r18242,a,h001,0.768626012359943,-0.662661877796285
r18242,b,h001,-0.956946496876571,-0.318866316094999
r18242,c,h001,0.181268913758833,1.016504372172343
m1047534,a,h001,0.744708317397478,-0.722590516437327
m1047534,b,h001,-1.008299419693891,-0.250250227364691
m1047534,c,h001,0.184442365270102,1.026892706674941
n1136663,a,h001,0.741595630795526,-0.7214800015653
n1136663,b,h001,-1.006438589315915,-0.248229249027446
n1136663,c,h001,0.184956570598981,1.025152723395186
m1108508,c,h001,0.163790643119495,1.029494325708109
l3097861,c,h001,0.163793266425578,1.029484300445308
m1069560,b,h001,-0.979545858122924,-0.257942004249583
l2973153,a,h001,0.731682390884919,-0.714717161268536
l2973153,b,h001,-0.993096406299118,-0.238262765386766
l2973153,c,h001,0.186371235286603,1.021045150760855
n1136998,a,h001,0.731647773669588,-0.714644062853354
n1136998,b,h001,-0.992933469103316,-0.238181422431283
n1136998,c,h001,0.18637435698987,1.02106681157648
l2898515,c,h001,0.115681556203558,1.03383522277304
m1166387,c,h001,0.115685296565166,1.033808368021132
m1047442,b,h001,-0.967190269762224,-0.223260361640792
l3235250,b,h001,-0.967181773620946,-0.223256062569672
m1142871,a,h001,0.766896072011211,-0.619617848271034
m1142871,b,h001,-0.936229534627551,-0.351370068183678
m1142871,c,h001,0.137007494488736,1.027709815747648
m1142874,a,h001,0.765916744039133,-0.619671217324025
m1142874,b,h001,-0.936145495259418,-0.350404938205529
m1142874,c,h001,0.137343313288716,1.027627068800862
l2955081,a,h001,0.775116656305768,-0.626254818460719
l2955081,b,h001,-0.933386012457573,-0.35380007231374
l2955081,c,h001,0.149101598270007,1.02059903968902
m1108315,a,h001,0.774852316760174,-0.626658903245277
m1108315,b,h001,-0.933186084845545,-0.353282281017142
m1108315,c,h001,0.149974053919393,1.020156529461838
l2973162,a,h001,0.755744307413154,-0.649835149957746
l2973162,b,h001,-0.937200966863725,-0.307143257382363
l2973162,c,h001,0.179503437240866,1.014444260220605
m1026333,a,h001,0.755754060206412,-0.649696220471952
m1026333,b,h001,-0.936745247834894,-0.306860435477196
m1026333,c,h001,0.179531038494717,1.014563731877931
m1009832,b,h001,-0.98012611843558,-0.223487721615712
l2860479,b,h001,-0.980121303106863,-0.223485262059949
m1026854,a,h001,0.720314960266176,-0.713992760982288
m1026854,b,h001,-0.997610945007183,-0.236120148968887
m1026854,c,h001,0.185645597639134,1.017536727451903
p901894,a,h001,0.720288725649325,-0.713977298722064
m1026485,b,h001,-0.949452849831319,-0.314451841172082
m1026492,b,h001,-0.949424980272454,-0.314426709853527
d6413567-3_int,a,h001,0.785616825538933,-0.664977328062748
d6413567-3_int,b,h001,-0.968980384959238,-0.33836579776794
d6413567-3_int,c,h001,0.172458917124572,1.018109815703681
e182724,a,h001,0.785602370122378,-0.664982822375806
e182724,b,h001,-0.968976766892708,-0.33834971939344
e182724,c,h001,0.172467904559878,1.018109077360491
n1139541,a,h001,0.785911113598518,-0.665043614484358
n1139541,b,h001,-0.969132637812967,-0.33862209844186
n1139541,c,h001,0.172357563792986,1.018147827262724
m4122658,a,h001,0.720553907475374,-0.621848965610396
m4122658,b,h001,-0.933311778255429,-0.306477612834317
m4122658,c,h001,0.15112003490372,1.025027512203312
l2933135,a,h001,0.720515228512401,-0.621851854542622
l2933135,b,h001,-0.933310018544186,-0.30644164947337
l2933135,c,h001,0.151131965260727,1.025024872514361
l2729414,a,h001,0.713277572020855,-0.703390371277175
l2729414,b,h001,-0.99492568079303,-0.244027224177339
l2729414,c,h001,0.180759698495104,1.003342670784738
l2729430,b,h001,-0.984849651698693,-0.225932799925191
l2766742,b,h001,-0.983959171045546,-0.225476170667086
m1026972,b,h001,-0.967355751102303,-0.224941985642388
l2860483,b,h001,-0.967328018105673,-0.224921249796309
l2860490,a,h001,0.767551086631565,-0.661785748474028
l2860490,b,h001,-0.955885973043929,-0.318278198010922
l2860490,c,h001,0.18109180014558,1.016091313217731
l3104134,a,h001,0.766952975717528,-0.661290241454537
l3104134,b,h001,-0.955263651386729,-0.317934828927785
l3104134,c,h001,0.180995316489627,1.015853226612148
m1089144,a,h001,0.753290123814357,-0.622584352878612
p827522,a,h001,0.753287490719934,-0.622583606452464
m1089118,a,h001,0.795006091506494,-0.666719980827972
m1089118,b,h001,-0.974804632707863,-0.346442561331303
m1089118,c,h001,0.168791983786249,1.0229613260645
l3048208,a,h001,0.794997979669344,-0.666716038163549
m1108505,a,h001,0.70753667499255,-0.622746176212917
m1108505,b,h001,-0.932596262257128,-0.294048654866101
m1108505,c,h001,0.155295223548369,1.024211817242254
l2955047,a,h001,0.706394983751809,-0.622807506185309
l2955047,b,h001,-0.932484989307581,-0.292851861021844
l2955047,c,h001,0.155730675921208,1.024149287760738
m1089148,a,h001,0.752902624862548,-0.622413622198336
l2766721,a,h001,0.752888643534097,-0.622406255710466
m1026745,b,h001,-0.961996793815949,-0.21994146159336
l3029183,b,h001,-0.961984222943829,-0.21993213300541
l2710512,b,h001,-0.963678020230992,-0.223054660812697
m1047828,b,h001,-0.963114665295482,-0.222763447076591
m1047342,a,h001,0.766050573935632,-0.66055393765453
l3197645,a,h001,0.766032590054783,-0.660548394385825
m1069192,a,h001,0.783115422150545,-0.664248427051623
l3235253,a,h001,0.783095775897786,-0.664242542246249
l3214071,a,h001,0.751791438494776,-0.620364263997998
l3214071,b,h001,-0.934993397657131,-0.336432687451571
l3214071,c,h001,0.142047338664965,1.026587155757354
m1125952,a,h001,0.750408617897086,-0.620428241129412
m1125952,b,h001,-0.934880409337514,-0.335057805155216
m1125952,c,h001,0.142506046792144,1.026491387738114
m1027101,b,h001,-0.963242066086766,-0.222810435820044
l2860480,b,h001,-0.963204418614106,-0.222782332578937
l2710517,a,h001,0.706751226372828,-0.699492286768892
m1026646,a,h001,0.706571363259898,-0.699386844430937
m1069662,b,h001,-0.974171256442366,-0.254956227500238
l2935547,b,h001,-0.974163168873149,-0.254949831423316
m1026931,a,h001,0.717638597888276,-0.712412525314029
l3216336,a,h001,0.717575120568337,-0.712375034214482
l3142049,a,h001,0.713818390477615,-0.622328779963141
l3142049,b,h001,-0.932954397807272,-0.30009480999098
l3142049,c,h001,0.153267984502218,1.024584729049131
m1108493,a,h001,0.711909094453333,-0.622456512052806
m1108493,b,h001,-0.93284453923099,-0.29825715009225
m1108493,c,h001,0.153886278953769,1.024469501578981
m1069169,a,h001,0.783773834857726,-0.664570926182487
m1069169,b,h001,-0.968030731006976,-0.336757231434306
m1069169,c,h001,0.173097628443158,1.017872891748426
l3010556,a,h001,0.782661029234835,-0.664410366449017
l3010556,b,h001,-0.967201354794066,-0.335476323888783
l3010556,c,h001,0.173674703935596,1.017708409552158
l2991933,c,h001,0.186752856630241,1.013396255940634
l3122837,c,h001,0.186759258992574,1.013300310151833
l2691936,a,h001,0.717508376108989,-0.712335622217468
l2897772,a,h001,0.760753261483795,-0.65608998765444
l3101814,a,h001,0.760753260011381,-0.656089994820452
l2766732,b,h001,-0.94947627952301,-0.314472914505437
l2989564,b,h001,-0.974207421548749,-0.254984898363268
m1126016,a,h001,0.705591242253828,-0.621751313960176
l3120534,a,h001,0.705544723920156,-0.621727535389894
m1026330,a,h001,0.755801677927312,-0.649440954688154
m1026330,b,h001,-0.935857373687035,-0.306308439596689
m1026330,c,h001,0.179591451499269,1.01480980475696
l2766726,b,h001,-0.935851662180215,-0.306304878994166
p901912,b,h001,-0.995193785078905,-0.242500429749909
l3195365,b,h001,-0.995193787075411,-0.242500428207298
m1108381,a,h001,0.72639012779831,-0.619074959416284
m1108381,b,h001,-0.9303341325673,-0.312080789820628
m1108381,c,h001,0.148418664268617,1.024588152373969
l3254237,a,h001,0.726257675427512,-0.618971315403304
l3254237,b,h001,-0.930237718403588,-0.312019935645703
l3254237,c,h001,0.148425050355629,1.024494624327595
l2804262,a,h001,0.719979907237615,-0.713795276124134
l2841639,a,h001,0.719684205276915,-0.713620983906113
n1230123,b,h001,-0.931192546867844,-0.312424941100565
l2708744,b,h001,-0.930999610584252,-0.312298486038865
m1069519,a,h001,0.733954545379947,-0.68630326130094
m1069519,b,h001,-0.984886193124908,-0.262066706794617
m1069519,c,h001,0.175386512861472,1.029347636946471
p901927,b,h001,-0.984884402108772,-0.262065278849024
l2897790,c,h001,0.175679424221154,1.029901599017165
l2935566,c,h001,0.175684249278588,1.029882224862107
l3216337,a,h001,0.717630564357729,-0.712409416512036
p901931,c,h001,0.175670518289748,1.029937328433443
m1069548,c,h001,0.175671383612556,1.029933858864505
m1010013,a,h001,0.696745766681309,-0.699320382473136
l3120503,a,h001,0.696737773086474,-0.699317241132838
m1089145,a,h001,0.753271076250812,-0.622562942661432
m1089145,b,h001,-0.917770628978148,-0.334643028707961
m1089145,c,h001,0.157997084680446,1.0037220657122
l3215385,a,h001,0.75326190945352,-0.622556107365566
l3215385,b,h001,-0.917755917996499,-0.334632887451914
l3215385,c,h001,0.157998604967439,1.003711880829676
m1026852,a,h001,0.719207213656216,-0.713527688133713
m1026852,b,h001,-0.99703208354788,-0.235335027997697
m1026852,c,h001,0.185703059383207,1.017205378448434
m1069420,a,h001,0.725338504373026,-0.708715380411883
m1069420,b,h001,-0.979064331480865,-0.230351626424006
m1069420,c,h001,0.193292529010616,1.002760192790675
l3157708,c,h001,0.184542433229479,1.015488742733346
n1137991,c,h001,0.184542587658513,1.015486589922781
m1108413,a,h001,0.726775125101785,-0.619648573091154
m1108460,a,h001,0.72645891038276,-0.619495891404371
p827532,a,h001,0.763808478386945,-0.658547461351213
m1047326,a,h001,0.763805624581069,-0.658546589874958
e182732,a,h001,0.717802909594294,-0.706287677520596
e182732,b,h001,-0.995429935144128,-0.243928809381986
e182732,c,h001,0.18176966782391,1.006287846526322
m1026760,a,h001,0.717703049205608,-0.706222926256421
m1026760,b,h001,-0.995415965201759,-0.243929702961037
m1026760,c,h001,0.181747545967619,1.006222671569708
l3048205,c,h001,0.151357265197251,1.006948819467768
m1108361,c,h001,0.151540127514673,1.00508872412004
m3036169,a,h001,0.707146821683856,-0.699725098261517
l2673317,a,h001,0.707136321637513,-0.699718917934919
l3178981,b,h001,-0.956423214636022,-0.319247775861988
m1047368,b,h001,-0.954991466627794,-0.318329131876514
n1136354,a,h001,0.734001707525368,-0.685948824652874
n1136354,b,h001,-0.984588503040649,-0.261254507840994
n1136354,c,h001,0.175527504564709,1.029700911702522
l2879794,a,h001,0.777739523192183,-0.621721209452977
m1142811,a,h001,0.777702226349228,-0.621704283938904
m1069565,b,h001,-0.980064342487323,-0.258233699246018
l2785536,b,h001,-0.980028190655777,-0.258213618800681
l3104114,b,h001,-0.982020454935246,-0.224523033815183
m1009824,b,h001,-0.981623417218704,-0.224322959966147
l2745848,a,h001,0.726419257239817,-0.710869042223755
l2745848,b,h001,-0.986251102123127,-0.236189354348081
l2745848,c,h001,0.189847728269199,1.006179917277874
l2673308,a,h001,0.72635533630193,-0.710741482187511
l2673308,b,h001,-0.985854204502204,-0.235853990621894
l2673308,c,h001,0.190030437102667,1.00601178165666
l2991939,a,h001,0.726225406524224,-0.710504553766421
l2991939,b,h001,-0.985099917553039,-0.235226216323648
l2991939,c,h001,0.19038298485515,1.005669545901072
