bus_id,phase,scenario,p_pu,q_pu
m1047515,c,h001,0.00000000000001,-0.000000000000017
n1137002,a,h001,0.000000000000061,0.000000000000021
m1047707,a,h001,0.000000000000316,0.000000000000178
l2729406,c,h001,-0.000000000000004,0.000000000000001
l2897768,c,h001,0.000000000000001,-0.000000000000001
l3649301,a,h001,-0.000000000000007,-0.000000000000035
l3649302,a,h001,0.000000000000011,0.000000000000008
l2970842,b,h001,-0.000000000000005,0.000000000000003
m1089113,b,h001,0.000000000000005,0.000000000000008
m1047312,a,h001,-0.00000000000003,0.000000000000229
m1047312,b,h001,-0.000000000000036,0.00000000000001
m1047312,c,h001,-0.000000000000015,0.000000000000084
p893163,a,h001,-0.00000000000001,-0.000000000000143
l2822871,a,h001,0.000000000000001,0.000000000000029
l2822871,b,h001,0.000000000000023,-0.000000000000005
l2822871,c,h001,0.000000000000012,-0.000000000000017
m1026872,a,h001,-0.000000000000022,-0.000000000000002
m1026872,b,h001,0.000000000000003,0.000000000000007
m1026872,c,h001,-0.000000000000013,0.00000000000001
m1026312,b,h001,-0.000000000000001,0.000000000000004
l2973163,b,h001,-0.00000000000002,-0.000000000000002
l3728038,a,h001,0.000000000000268,0.000000000000003
l3728039,a,h001,-0.000000000000007,0.000000000000012
m1069567,b,h001,-0.000000000000005,-0.000000000000023
m1069582,b,h001,0.000000000000022,0.000000000000058
n1140830,a,h001,-0.000000000000035,0.000000000000015
l3216351,a,h001,0.000000000000036,-0.000000000000037
l2952007,c,h001,-0.000000000000008,0.000000000000006
l2861158,c,h001,0.000000000000006,0.000000000000002
n1140827,a,h001,-0.000000000000053,-0.000000000000034
n1140827,b,h001,-0.000000000000021,0.000000000000039
n1140827,c,h001,-0.000000000000041,-0.000000000000026
m1026726,a,h001,0.000000000000005,0.000000000000053
m1026726,b,h001,0.000000000000021,-0.000000000000076
m1026726,c,h001,0.000000000000055,0.000000000000019
l2730106,a,h001,-0.000000000000043,-0.000000000000011
l2730106,b,h001,-0.000000000000013,-0.000000000000078
l2730106,c,h001,-0.000000000000006,0.000000000000087
n1142099,a,h001,-0.000000000000016,0.000000000000044
n1142099,b,h001,-0.000000000000091,0.000000000000011
n1142099,c,h001,-0.000000000000012,-0.000000000000028
m1026658,a,h001,0.000000000000006,-0.000000000000007
m1026658,b,h001,-0.000000000000029,0.000000000000022
m1026658,c,h001,0.000000000000001,-0.000000000000015
l3172805,a,h001,0.000000000000003,-0.000000000000002
p895112,a,h001,0.000000000000146,-0.000000000000009
l3048962,a,h001,-0.000000000000044,-0.000000000000011
l2991914,a,h001,0.000000000000015,0.000000000000019
l2991914,b,h001,-0.000000000000004,0.000000000000015
l2991914,c,h001,0.000000000000022,0.000000000000001
m1047503,a,h001,-0.000000000000014,-0.000000000000036
m1047503,b,h001,0.000000000000036,-0.000000000000016
m1047503,c,h001,-0.000000000000001,0.000000000000037
m1047751,a,h001,-0.000000000000039,0.000000000000068
l2973154,a,h001,-0.000000000000009,-0.000000000000053
l3010565,c,h001,-0.000000000000005,-0.000000000000007
l2897775,c,h001,0.000000000000003,0.000000000000002
m1125955,c,h001,-0.000000000000004,0.00000000000002
m1125957,c,h001,0.000000000000007,-0.000000000000031
m1069640,b,h001,0.000000000000001,0.000000000000012
l2804269,b,h001,-0.000000000000007,-0.000000000000012
m1026702,a,h001,0.000000000000005,0.000000000000015
m1026702,b,h001,-0.000000000000019,0.000000000000005
m1026702,c,h001,0.000000000000032,0.000000000000004
n1139551,a,h001,-0.000000000000015,-0.00000000000001
n1139551,b,h001,0,-0.000000000000007
n1139551,c,h001,0.000000000000027,-0.000000000000016
n1136355,b,h001,-0.000000000000063,-0.000000000000046
l2783231,b,h001,-0.000000000000011,0
l2748143,a,h001,0.000000000000024,-0.000000000000008
l3251854,a,h001,-0.000000000000012,-0.000000000000006
m1069610,b,h001,-0.000000000000025,0.000000000000012
m1069600,b,h001,0.000000000000012,0.000000000000025
m1069424,a,h001,0.000000000000145,0.0000000000001
m1069424,b,h001,0.000000000000005,0.000000000000032
m1069424,c,h001,0.000000000000003,0.000000000000014
l2935549,a,h001,-0.000000000000015,-0.000000000000019
l2935549,b,h001,0.000000000000001,0.000000000000002
l2935549,c,h001,-0.00000000000001,0.000000000000013
p895089,c,h001,-0.000000000000005,-0.000000000000029
l3235242,c,h001,0.000000000000013,-0.000000000000001
m1026795,a,h001,0.000000000000015,-0.000000000000004
m1026795,b,h001,-0.000000000000033,-0.000000000000005
m1026795,c,h001,0.000000000000017,0.00000000000003
n1140522,c,h001,-0.000000000000025,-0.000000000000055
l3030199,a,h001,-0.000000000000037,0.000000000000053
l3030199,b,h001,-0.000000000000039,0.000000000000126
l3030199,c,h001,-0.000000000000004,0.000000000000122
m1125934,a,h001,0.00000000000009,-0.000000000000034
m1125934,b,h001,0.00000000000006,-0.000000000000038
m1125934,c,h001,-0.000000000000059,-0.000000000000081
m1069189,a,h001,0.00000000000003,-0.000000000000002
m1069189,b,h001,-0.000000000000042,-0.000000000000046
m1069189,c,h001,-0.000000000000024,-0.000000000000055
l2860487,c,h001,-0.000000000000002,0
221-312488,a,h001,-0.000000000000281,-0.000000000000099
221-312488,b,h001,0.000000000000499,-0.000000000000612
221-312488,c,h001,0.000000000000192,0.000000000000091
m1089183,a,h001,0.000000000000277,0.000000000000096
m1089183,b,h001,-0.000000000000039,0.000000000000237
m1089183,c,h001,-0.000000000000029,0.000000000000004
m1108464,b,h001,-0.000000000000018,-0.000000000000012
l3102286,b,h001,-0.000000000000008,0.000000000000033
f739845,a,h001,0.000000000000703,0.000000000000598
f739845,b,h001,0.00000000000043,0.000000000000142
f739845,c,h001,0.000000000000205,0.000000000001152
293471,a,h001,0.000000000000007,0.000000000000016
293471,b,h001,0.000000000000009,0.000000000000012
293471,c,h001,-0.000000000000014,-0.000000000000004
p827499,a,h001,-0.000000000000175,0.000000000000151
n1139254,a,h001,0.000000000000109,-0.000000000000066
m1026657,a,h001,-0.000000000000011,-0.000000000000086
m1026656,a,h001,0.000000000000035,0.00000000000008
m1108299,b,h001,-0.000000000000136,-0.00000000000004
m1108300,b,h001,0.000000000000091,0.000000000000019
l3198355,b,h001,-0.000000000000012,-0.000000000000009
l2805037,b,h001,0.000000000000002,-0.000000000000001
n1137994,c,h001,-0.000000000000012,0.000000000000032
m1069484,c,h001,0.000000000000003,0
l2860504,a,h001,0.000000000000026,-0.000000000000029
l2860493,a,h001,-0.000000000000013,0.000000000000001
m1026783,a,h001,0.000000000000028,-0.000000000000043
m1026783,b,h001,0.00000000000002,-0.000000000000013
m1026783,c,h001,0.000000000000085,-0.000000000000104
m1026780,a,h001,-0.000000000000022,0.000000000000029
m1026780,b,h001,-0.000000000000026,0.000000000000005
m1026780,c,h001,-0.00000000000008,-0.000000000000019
p895111,c,h001,0,0
l2895496,c,h001,0.000000000000005,0.00000000000001
n1140819,a,h001,0.000000000000016,0.00000000000002
n1140819,b,h001,-0.000000000000003,0.000000000000034
n1140819,c,h001,-0.00000000000003,0.000000000000009
m1026700,a,h001,-0.000000000000034,-0.000000000000059
m1026700,b,h001,0.000000000000037,-0.000000000000064
m1026700,c,h001,0.00000000000009,0.000000000000013
m1089173,c,h001,-0.000000000000031,0.00000000000002
l2935551,c,h001,-0.00000000000001,-0.000000000000023
m1026344,a,h001,0.000000000000008,-0.000000000000045
m1026364,a,h001,-0.000000000000005,0.000000000000013
l2879070,a,h001,0.00000000000001,-0.000000000000028
l2879070,b,h001,0.000000000000006,-0.000000000000023
l2879070,c,h001,0.000000000000016,-0.000000000000033
l3216345,a,h001,0.000000000000007,0.000000000000002
l3216345,b,h001,0.000000000000024,0.000000000000021
l3216345,c,h001,-0.000000000000007,0.000000000000005
m1069428,a,h001,-0.000000000000057,-0.000000000000055
m1069428,b,h001,0.000000000000117,-0.000000000000278
m1069428,c,h001,0.000000000000023,-0.000000000000034
n1139257,b,h001,-0.000000000000028,0.000000000000118
l2991919,a,h001,0.000000000000002,0.000000000000007
m1026361,a,h001,0.000000000000003,-0.000000000000012
n1147857,a,h001,-0.00000000000001,0.00000000000001
m1009742,a,h001,0.000000000000058,0.000000000000063
q14412,a,h001,-0.000000000000289,-0.000000000000357
q14412,b,h001,-0.000000000000217,-0.000000000000793
q14412,c,h001,-0.000000000000074,0.000000000000251
m1047325,a,h001,-0.000000000000203,-0.000000000000019
m1047325,b,h001,-0.000000000000024,-0.000000000000068
m1047325,c,h001,0.000000000000016,0.000000000000005
n1139263,a,h001,0,-0.00000000000002
l3048227,a,h001,0.000000000000011,0.000000000000003
p827506,a,h001,0.000000000000046,0.000000000000036
m1069469,a,h001,-0.000000000000034,0.000000000000074
m1027019,b,h001,0.000000000000007,-0.000000000000013
l2785522,b,h001,-0.000000000000008,-0.000000000000001
l3216338,b,h001,0.000000000000009,-0.00000000000002
l2973146,b,h001,-0.000000000000007,0.000000000000015
m3037452,a,h001,-0.000000000000206,0.000000000000418
l2973164,a,h001,0.000000000000006,-0.000000000000012
l3120376,a,h001,0.000000000000007,-0.000000000000002
m1026925,a,h001,-0.000000000000025,0.000000000000024
m1047612,c,h001,0.000000000001857,-0.000000000000339
p828360,c,h001,0.000000000000071,0.0000000000001
m1089195,c,h001,-0.000000000000008,0.000000000000009
l3141393,c,h001,0.000000000000002,-0.000000000000009
m1026946,b,h001,0,0
m1026940,b,h001,0.000000000000005,0.000000000000001
m1047471,b,h001,0.00000000000005,0.000000000000047
l3216349,b,h001,-0.000000000000037,-0.000000000000021
m1047401,a,h001,0.000000000000009,-0.000000000000019
l2748132,a,h001,-0.000000000000005,0.000000000000015
l3122820,a,h001,0.000000000000001,0.000000000000014
l3141398,a,h001,-0.000000000000014,-0.000000000000014
m1108360,c,h001,-0.000000000000002,0.000000000000008
l3048968,c,h001,0.000000000000008,-0.000000000000001
l2801950,c,h001,0.000000000000003,0.000000000000008
m1069224,c,h001,0.000000000000012,-0.000000000000021
l2766746,c,h001,-0.000000000000004,0.000000000000006
m1027073,c,h001,0.000000000000007,-0.000000000000001
m1142873,c,h001,0.000000000000033,-0.000000000000004
m1069181,a,h001,-0.000000000000045,-0.000000000000009
l2973151,a,h001,0.000000000000001,0.000000000000003
l3179682,c,h001,0.000000000000016,0.000000000000021
l2786274,c,h001,-0.000000000000019,-0.00000000000002
l3066816,a,h001,-0.000000000000005,0.000000000000006
m1026667,a,h001,-0.000000000000008,0.000000000000002
m1108529,a,h001,-0.000000000000046,0.000000000000053
m1108529,b,h001,-0.000000000000107,-0.000000000000077
m1108529,c,h001,0.000000000000112,0.000000000000192
m1108532,a,h001,0.000000000000039,-0.000000000000063
m1108532,b,h001,0.000000000000121,-0.000000000000013
m1108532,c,h001,-0.000000000000075,-0.000000000000161
l2766723,a,h001,-0.000000000000014,0.000000000000034
l3122822,a,h001,0.000000000000006,-0.000000000000009
l2673312,a,h001,0.000000000000003,0.00000000000001
l3235247,a,h001,-0.000000000000003,0.000000000000001
m1166391,c,h001,-0.000000000000005,0.000000000000012
l3254873,c,h001,0.000000000000019,-0.000000000000006
l2861157,c,h001,-0.000000000000004,-0.000000000000006
p901951,c,h001,-0.000000000000002,-0.000000000000007
m1047346,a,h001,0.000000000000013,0.000000000000025
m1047346,b,h001,-0.000000000000016,-0.000000000000009
m1047346,c,h001,0.000000000000003,-0.000000000000004
m1047345,a,h001,0.000000000000022,-0.000000000000003
m1047345,b,h001,0.000000000000015,0.000000000000025
m1047345,c,h001,-0.000000000000011,0
l2989596,b,h001,-0.000000000000004,-0.000000000000012
l2822873,b,h001,0.000000000000003,0.000000000000008
m1108328,c,h001,-0.000000000000046,0.000000000000068
l2875754,c,h001,0.000000000000007,-0.000000000000037
l2786204,c,h001,0.000000000000006,0.000000000000009
m1209819,c,h001,-0.000000000000001,-0.000000000000015
p901972,a,h001,-0.000000000000051,-0.000000000000035
m1009726,a,h001,0.000000000000011,-0.000000000000003
m1047702,a,h001,-0.000000000000175,0.000000000000008
n1137001,a,h001,0.000000000000026,-0.00000000000003
l2767340,a,h001,-0.000000000000296,0.000000000000193
l2767340,b,h001,-0.000000000000161,-0.000000000000125
l2767340,c,h001,0.000000000000141,0.000000000000205
m3037449,a,h001,0.000000000000164,-0.000000000000246
m3037449,b,h001,0.000000000000196,0.000000000000141
m3037449,c,h001,-0.000000000000319,-0.000000000000096
m1047457,b,h001,-0.000000000000012,-0.00000000000001
l2710546,b,h001,-0.000000000000058,0
l2674027,a,h001,0.000000000000016,-0.000000000000058
l2674027,b,h001,0.000000000000035,-0.000000000000089
l2674027,c,h001,0.000000000000025,-0.000000000000056
l2692633,a,h001,-0.000000000000067,0.000000000000026
l2692633,b,h001,0.000000000000016,0.000000000000041
l2692633,c,h001,-0.000000000000045,0.000000000000031
n1142108,a,h001,-0.000000000000029,-0.000000000000013
l2674051,a,h001,-0.000000000000004,-0.000000000000001
m1069135,a,h001,0.000000000000012,-0.000000000000011
m1069135,b,h001,0.000000000000049,0.000000000000081
m1069135,c,h001,0.000000000000015,0.000000000000011
r18242,a,h001,-0.000000000000003,0.000000000000013
r18242,b,h001,-0.000000000000011,-0.000000000000008
r18242,c,h001,-0.000000000000015,0.000000000000001
m1047534,a,h001,-0.000000000000026,0.000000000000026
m1047534,b,h001,-0.000000000000018,0.000000000000024
m1047534,c,h001,-0.000000000000033,0.000000000000066
n1136663,a,h001,-0.000000000000021,0.000000000000013
n1136663,b,h001,0.000000000000001,-0.000000000000034
n1136663,c,h001,0.00000000000005,0.000000000000029
m1108508,c,h001,0.000000000000002,-0.00000000000001
l3097861,c,h001,0.000000000000002,0.000000000000007
m1069560,b,h001,0.000000000000006,0.000000000000012
l2973153,a,h001,-0.000000000000058,-0.000000000000005
l2973153,b,h001,-0.000000000000004,-0.000000000000099
l2973153,c,h001,0.000000000000044,0.000000000000075
n1136998,a,h001,0.000000000000062,0.000000000000011
n1136998,b,h001,0.000000000000017,0.000000000000091
n1136998,c,h001,0.00000000000002,-0.000000000000043
l2898515,c,h001,0.000000000000002,0.000000000000006
m1166387,c,h001,0.000000000000001,-0.000000000000011
m1047442,b,h001,-0.000000000000001,0.000000000000005
l3235250,b,h001,0.000000000000008,-0.000000000000004
m1142871,a,h001,0.000000000000027,-0.000000000000157
m1142871,b,h001,0.000000000000107,0.000000000000078
m1142871,c,h001,-0.000000000000066,0.000000000000172
m1142874,a,h001,0.000000000000016,0.000000000000076
m1142874,b,h001,-0.000000000000154,0.000000000000058
m1142874,c,h001,-0.000000000000153,-0.000000000000173
l2955081,a,h001,0.000000000000032,-0.000000000000047
l2955081,b,h001,0.000000000000046,0.000000000000089
l2955081,c,h001,0.000000000000002,-0.00000000000006
m1108315,a,h001,0.000000000000029,-0.000000000000007
m1108315,b,h001,0.000000000000029,0.000000000000024
m1108315,c,h001,0.000000000000042,0.000000000000083
l2973162,a,h001,0.000000000000004,-0.000000000000001
l2973162,b,h001,-0.000000000000015,0.000000000000015
l2973162,c,h001,0.000000000000002,0.000000000000011
m1026333,a,h001,-0.000000000000008,-0.000000000000031
m1026333,b,h001,-0.000000000000007,-0.000000000000037
m1026333,c,h001,-0.000000000000006,-0.000000000000012
m1009832,b,h001,-0.000000000000034,-0.000000000000043
l2860479,b,h001,0.000000000000013,0.000000000000011
m1026854,a,h001,-0.000000000000107,0.000000000000109
m1026854,b,h001,-0.000000000000027,0.000000000000003
m1026854,c,h001,0.000000000000031,-0.000000000000013
p901894,a,h001,0.000000000000117,-0.000000000000056
m1026485,b,h001,0.000000000000155,-0.000000000000106
m1026492,b,h001,0.000000000000002,-0.000000000000029
d6413567-3_int,a,h001,-0.000000000000134,-0.000000000000009
d6413567-3_int,b,h001,0.00000000000029,0.000000000000016
d6413567-3_int,c,h001,0.000000000000539,0.000000000000549
e182724,a,h001,0.000000000000117,-0.000000000000102
e182724,b,h001,-0.000000000000026,0.00000000000012
e182724,c,h001,-0.00000000000034,-0.000000000000525
n1139541,a,h001,-0.000000000000042,-0.000000000000047
n1139541,b,h001,0.000000000000037,0.000000000000019
n1139541,c,h001,-0.000000000000008,-0.000000000000023
m4122658,a,h001,-0.000000000000983,-0.000000000001072
m4122658,b,h001,-0.000000000001558,-0.000000000000446
m4122658,c,h001,-0.000000000001196,0.000000000001605
l2933135,a,h001,0.000000000000677,-0.000000000000031
l2933135,b,h001,0.000000000000476,0.000000000000542
l2933135,c,h001,0.000000000001534,-0.000000000000725
l2729414,a,h001,-0.000000000000016,-0.000000000000015
l2729414,b,h001,0.000000000000013,-0.000000000000011
l2729414,c,h001,-0.000000000000015,-0.000000000000008
l2729430,b,h001,0.00000000000001,0.000000000000033
l2766742,b,h001,-0.000000000000007,-0.000000000000006
m1026972,b,h001,0.000000000000002,0.000000000000008
l2860483,b,h001,0.000000000000002,0.000000000000013
l2860490,a,h001,0.000000000000011,-0.000000000000005
l2860490,b,h001,-0.00000000000001,-0.00000000000001
l2860490,c,h001,-0.000000000000011,-0.000000000000009
l3104134,a,h001,-0.000000000000014,-0.000000000000018
l3104134,b,h001,0.000000000000019,0.00000000000001
l3104134,c,h001,-0.000000000000014,0.000000000000008
m1089144,a,h001,0.000000000000085,0.000000000000092
p827522,a,h001,0.000000000000156,-0.000000000000237
m1089118,a,h001,0.000000000000001,-0.000000000000005
m1089118,b,h001,0.000000000000003,0.000000000000005
m1089118,c,h001,0.000000000000003,-0.000000000000015
l3048208,a,h001,-0.000000000000001,-0.000000000000001
m1108505,a,h001,0.000000000000108,-0.00000000000006
m1108505,b,h001,-0.00000000000002,0.00000000000011
m1108505,c,h001,-0.000000000000052,-0.000000000000052
l2955047,a,h001,-0.000000000000069,-0.000000000000066
l2955047,b,h001,0.000000000000049,-0.000000000000039
l2955047,c,h001,-0.000000000000037,0.00000000000005
m1089148,a,h001,0.000000000000037,0.000000000000008
l2766721,a,h001,-0.000000000000019,-0.000000000000002
m1026745,b,h001,0.000000000000002,-0.00000000000001
l3029183,b,h001,0,0.000000000000007
l2710512,b,h001,0,-0.000000000000003
m1047828,b,h001,-0.000000000000019,-0.00000000000001
m1047342,a,h001,0.000000000000001,0.000000000000013
l3197645,a,h001,-0.000000000000006,0
m1069192,a,h001,-0.000000000000025,0.000000000000002
l3235253,a,h001,-0.000000000000004,-0.000000000000005
l3214071,a,h001,-0.000000000000032,-0.000000000000033
l3214071,b,h001,-0.000000000000043,-0.000000000000089
l3214071,c,h001,-0.000000000000047,-0.000000000000021
m1125952,a,h001,-0.000000000000229,0.000000000000158
m1125952,b,h001,-0.000000000000136,0.000000000000004
m1125952,c,h001,-0.000000000000408,0.000000000000057
m1027101,b,h001,0.000000000000003,-0.000000000000113
l2860480,b,h001,-0.000000000000001,0.000000000000008
l2710517,a,h001,0.000000000000003,-0.000000000000012
m1026646,a,h001,-0.000000000000026,0
m1069662,b,h001,0.000000000000018,0.000000000000018
l2935547,b,h001,-0.000000000000005,-0.000000000000012
m1026931,a,h001,-0.000000000000017,0.000000000000037
l3216336,a,h001,-0.000000000000006,-0.000000000000022
l3142049,a,h001,-0.000000000000032,0.000000000000055
l3142049,b,h001,-0.000000000000043,0.000000000000019
l3142049,c,h001,-0.000000000000033,0.000000000000005
m1108493,a,h001,-0.000000000000013,-0.000000000000025
m1108493,b,h001,0.000000000000021,-0.000000000000088
m1108493,c,h001,0.000000000000122,-0.000000000000003
m1069169,a,h001,-0.000000000000031,0.000000000000093
m1069169,b,h001,-0.000000000000008,-0.000000000000001
m1069169,c,h001,-0.000000000000011,-0.000000000000011
l3010556,a,h001,0.000000000000007,-0.000000000000001
l3010556,b,h001,0.000000000000002,-0.000000000000011
l3010556,c,h001,0.000000000000018,0.000000000000009
l2991933,c,h001,0.000000000000004,-0.000000000000008
l3122837,c,h001,0.000000000000005,0
l2691936,a,h001,-0.000000000000011,0.000000000000007
l2897772,a,h001,-0.00000000000001,0.000000000000033
l3101814,a,h001,0.000000000000005,-0.000000000000014
l2766732,b,h001,-0.000000000000016,0.000000000000041
l2989564,b,h001,0.000000000000011,0.00000000000001
m1126016,a,h001,-0.000000000000009,0.000000000000052
l3120534,a,h001,-0.000000000000006,-0.000000000000021
m1026330,a,h001,0.000000000000015,-0.000000000000012
m1026330,b,h001,0.000000000000016,-0.000000000000065
m1026330,c,h001,0.000000000000002,-0.000000000000008
l2766726,b,h001,-0.000000000000018,0.000000000000019
p901912,b,h001,-0.000000000000052,0.000000000000092
l3195365,b,h001,0,0
m1108381,a,h001,-0.000000000000004,0.00000000000011
m1108381,b,h001,0.00000000000011,-0.000000000000066
m1108381,c,h001,0.000000000000196,0.00000000000012
l3254237,a,h001,-0.000000000000007,-0.000000000000003
l3254237,b,h001,0.000000000000004,0.000000000000034
l3254237,c,h001,-0.00000000000004,0.000000000000007
l2804262,a,h001,-0.000000000000009,0.000000000000025
l2841639,a,h001,0.000000000000006,-0.000000000000026
n1230123,b,h001,-0.000000000000022,-0.000000000000022
l2708744,b,h001,0.000000000000011,0.000000000000021
m1069519,a,h001,0.000000000000085,0.00000000000006
m1069519,b,h001,-0.000000000000183,0.000000000000124
m1069519,c,h001,-0.000000000000092,0.000000000000076
p901927,b,h001,0.000000000000067,-0.000000000000027
l2897790,c,h001,-0.000000000000017,-0.000000000000025
l2935566,c,h001,-0.000000000000004,0.000000000000002
l3216337,a,h001,0.000000000000004,-0.000000000000011
p901931,c,h001,-0.000000000000024,0.000000000000215
m1069548,c,h001,-0.000000000000015,-0.000000000000133
m1010013,a,h001,-0.000000000000047,-0.000000000000012
l3120503,a,h001,0,0.000000000000018
m1089145,a,h001,0.000000000000017,0.000000000000039
m1089145,b,h001,-0.000000000000021,-0.000000000000051
m1089145,c,h001,0.000000000000063,0.000000000000038
l3215385,a,h001,-0.000000000000019,-0.000000000000012
l3215385,b,h001,-0.000000000000007,0.000000000000015
l3215385,c,h001,-0.000000000000028,-0.000000000000016
m1026852,a,h001,-0.000000000000021,-0.000000000000002
m1026852,b,h001,0.000000000000004,-0.000000000000003
m1026852,c,h001,0.000000000000034,0.000000000000188
m1069420,a,h001,0.000000000000091,-0.000000000000087
m1069420,b,h001,-0.000000000000002,-0.000000000000013
m1069420,c,h001,0.000000000000016,-0.000000000000023
l3157708,c,h001,-0.000000000000006,0.000000000000056
n1137991,c,h001,0.000000000000021,-0.00000000000005
m1108413,a,h001,-0.000000000000019,0.000000000000051
m1108460,a,h001,0,0
p827532,a,h001,0.000000000000089,0.000000000000037
m1047326,a,h001,-0.000000000000028,-0.000000000000047
e182732,a,h001,-0.000000000001098,0.000000000000116
e182732,b,h001,0.000000000000536,-0.000000000000229
e182732,c,h001,-0.000000000000416,0.000000000000311
m1026760,a,h001,0.000000000000008,-0.000000000000038
m1026760,b,h001,0.000000000000011,0.000000000000018
m1026760,c,h001,-0.000000000000052,-0.000000000000027
l3048205,c,h001,0.000000000000015,-0.000000000000002
m1108361,c,h001,0.000000000000006,0.000000000000017
m3036169,a,h001,-0.000000000000224,-0.000000000000166
l2673317,a,h001,0.000000000000261,0.000000000000127
l3178981,b,h001,-0.000000000000017,-0.000000000000004
m1047368,b,h001,0.000000000000008,-0.000000000000014
n1136354,a,h001,0.000000000000071,0.000000000000055
n1136354,b,h001,0.000000000000041,0.000000000000296
n1136354,c,h001,-0.000000000000122,0.000000000000081
l2879794,a,h001,-0.00000000000001,0.000000000000014
m1142811,a,h001,0.000000000000033,-0.000000000000027
m1069565,b,h001,-0.000000000000006,-0.000000000000063
l2785536,b,h001,-0.000000000000003,0
l3104114,b,h001,0.000000000000002,-0.000000000000026
m1009824,b,h001,0.000000000000005,0.000000000000025
l2745848,a,h001,-0.00000000000001,-0.000000000000018
l2745848,b,h001,-0.000000000000028,0.000000000000008
l2745848,c,h001,-0.000000000000077,-0.000000000000015
l2673308,a,h001,-0.000000000000015,0.000000000000002
l2673308,b,h001,-0.000000000000005,0.000000000000008
l2673308,c,h001,0.000000000000011,-0.000000000000008
l2991939,a,h001,0.000000000000028,0.000000000000008
l2991939,b,h001,0.000000000000004,0.000000000000002
l2991939,c,h001,-0.000000000000005,-0.000000000000006
l2916606,c,h001,0,-0.000000000000013
l2822864,c,h001,-0.000000000000002,0.000000000000007
m1142851,a,h001,0.000000000000027,0.000000000000204
m1142851,b,h001,-0.000000000000147,-0.000000000000015
m1142851,c,h001,0.000000000000015,-0.000000000000113
196-31070,a,h001,-0.000000000000286,-0.000000000000314
196-31070,b,h001,0.000000000000071,0.000000000000211
