bus_id,phases,base_kv,type
m1108532,abc,1.0,pq
l2766723,a,1.0,pq
l3122822,a,1.0,pq
l2673312,a,1.0,pq
l3235247,a,1.0,pq
m1166391,c,1.0,pq
l3254873,c,1.0,pq
l2861157,c,1.0,pq
p901951,c,1.0,pq
m1047346,abc,1.0,pq
m1047345,abc,1.0,pq
l2989596,b,1.0,pq
l2822873,b,1.0,pq
m1108328,c,1.0,pq
l2875754,c,1.0,pq
l2786204,c,1.0,pq
m1209819,c,1.0,pq
p901972,a,1.0,pq
m1009726,a,1.0,pq
m1047702,a,1.0,pq
n1137001,a,1.0,pq
l2767340,abc,1.0,pq
m3037449,abc,1.0,pq
m1047457,b,1.0,pq
l2710546,b,1.0,pq
l2674027,abc,1.0,pq
l2692633,abc,1.0,pq
n1142108,a,1.0,pq
l2674051,a,1.0,pq
m1069135,abc,1.0,pq
r18242,abc,1.0,pq
m1047534,abc,1.0,pq
n1136663,abc,1.0,pq
m1108508,c,1.0,pq
l3097861,c,1.0,pq
m1069560,b,1.0,pq
l2973153,abc,1.0,pq
n1136998,abc,1.0,pq
l2898515,c,1.0,pq
m1166387,c,1.0,pq
m1047442,b,1.0,pq
l3235250,b,1.0,pq
m1142871,abc,1.0,pq
m1142874,abc,1.0,pq
l2955081,abc,1.0,pq
m1108315,abc,1.0,pq
l2973162,abc,1.0,pq
m1026333,abc,1.0,pq
m1009832,b,1.0,pq
l2860479,b,1.0,pq
m1026854,abc,1.0,pq
p901894,a,1.0,pq
m1026485,b,1.0,pq
m1026492,b,1.0,pq
d6413567-3_int,abc,1.0,pq
e182724,abc,1.0,pq
n1139541,abc,1.0,pq
m4122658,abc,1.0,pq
l2933135,abc,1.0,pq
l2729414,abc,1.0,pq
l2729430,b,1.0,pq
l2766742,b,1.0,pq
m1026972,b,1.0,pq
l2860483,b,1.0,pq
l2860490,abc,1.0,pq
l3104134,abc,1.0,pq
m1089144,a,1.0,pq
p827522,a,1.0,pq
m1089118,abc,1.0,pq
l3048208,a,1.0,pq
m1108505,abc,1.0,pq
l2955047,abc,1.0,pq
m1089148,a,1.0,pq
l2766721,a,1.0,pq
m1026745,b,1.0,pq
l3029183,b,1.0,pq
l2710512,b,1.0,pq
m1047828,b,1.0,pq
m1047342,a,1.0,pq
l3197645,a,1.0,pq
m1069192,a,1.0,pq
l3235253,a,1.0,pq
l3214071,abc,1.0,pq
m1125952,abc,1.0,pq
m1027101,b,1.0,pq
l2860480,b,1.0,pq
l2710517,a,1.0,pq
m1026646,a,1.0,pq
m1069662,b,1.0,pq
l2935547,b,1.0,pq
m1026931,a,1.0,pq
l3216336,a,1.0,pq
l3142049,abc,1.0,pq
m1108493,abc,1.0,pq
m1069169,abc,1.0,pq
l3010556,abc,1.0,pq
l2991933,c,1.0,pq
l3122837,c,1.0,pq
l2691936,a,1.0,pq
l2897772,a,1.0,pq
l3101814,a,1.0,pq
l2766732,b,1.0,pq
l2989564,b,1.0,pq
m1126016,a,1.0,pq
l3120534,a,1.0,pq
m1026330,abc,1.0,pq
l2766726,b,1.0,pq
p901912,b,1.0,pq
l3195365,b,1.0,pq
m1108381,abc,1.0,pq
l3254237,abc,1.0,pq
l2804262,a,1.0,pq
l2841639,a,1.0,pq
n1230123,b,1.0,pq
l2708744,b,1.0,pq
m1069519,abc,1.0,pq
p901927,b,1.0,pq
l2897790,c,1.0,pq
l2935566,c,1.0,pq
l3216337,a,1.0,pq
p901931,c,1.0,pq
m1069548,c,1.0,pq
m1010013,a,1.0,pq
l3120503,a,1.0,pq
m1089145,abc,1.0,pq
l3215385,abc,1.0,pq
m1026852,abc,1.0,pq
m1069420,abc,1.0,pq
l3157708,c,1.0,pq
n1137991,c,1.0,pq
m1108413,a,1.0,pq
m1108460,a,1.0,pq
p827532,a,1.0,pq
m1047326,a,1.0,pq
e182732,abc,1.0,pq
m1026760,abc,1.0,pq
l3048205,c,1.0,pq
m1108361,c,1.0,pq
m3036169,a,1.0,pq
l2673317,a,1.0,pq
l3178981,b,1.0,pq
m1047368,b,1.0,pq
n1136354,abc,1.0,pq
l2879794,a,1.0,pq
m1142811,a,1.0,pq
m1069565,b,1.0,pq
l2785536,b,1.0,pq
l3104114,b,1.0,pq
m1009824,b,1.0,pq
l2745848,abc,1.0,pq
l2673308,abc,1.0,pq
l2991939,abc,1.0,pq
l2916606,c,1.0,pq
l2822864,c,1.0,pq
m1142851,abc,1.0,pq
196-31070,abc,1.0,pq
m1209822,c,1.0,pq
m1209823,c,1.0,pq
m1069550,b,1.0,pq
m1069551,b,1.0,pq
l3141397,b,1.0,pq
l3649299,a,1.0,pq
m3772794,a,1.0,pq
p895106,b,1.0,pq
l3048887,b,1.0,pq
m1047824,b,1.0,pq
m1047834,b,1.0,pq
m1069350,abc,1.0,pq
n1144668,abc,1.0,pq
l2879072,b,1.0,pq
m1047441,b,1.0,pq
m1108274,b,1.0,pq
m1108269,b,1.0,pq
l3235244,a,1.0,pq
m1069398,a,1.0,pq
n1147862,a,1.0,pq
l2685805,a,1.0,pq
m1069247,a,1.0,pq
m1069248,a,1.0,pq
l2786273,b,1.0,pq
m1108278,b,1.0,pq
l3254238,abc,1.0,pq
m1047303,abc,1.0,pq
m1047633,c,1.0,pq
l2897554,c,1.0,pq
m1069627,b,1.0,pq
l2897791,b,1.0,pq
m1089097,b,1.0,pq
m1108270,b,1.0,pq
n1142101,a,1.0,pq
l2936214,a,1.0,pq
l3066810,c,1.0,pq
l2897769,c,1.0,pq
m1209758,b,1.0,pq
m1209753,b,1.0,pq
m1047528,abc,1.0,pq
l2858166,abc,1.0,pq
m1142843,abc,1.0,pq
l3081380,abc,1.0,pq
l2804272,b,1.0,pq
l2841641,b,1.0,pq
m1069393,b,1.0,pq
m1069408,b,1.0,pq
n1142104,abc,1.0,pq
m1108500,abc,1.0,pq
l3216348,a,1.0,pq
l2841627,a,1.0,pq
l2916599,a,1.0,pq
m1047447,b,1.0,pq
l2954349,b,1.0,pq
l3235246,b,1.0,pq
m1125911,b,1.0,pq
l2711224,b,1.0,pq
n1147863,c,1.0,pq
l3122817,c,1.0,pq
m1186061,abc,1.0,pq
l2861223,b,1.0,pq
m1069130,a,1.0,pq
l3085396,a,1.0,pq
e182730,a,1.0,pq
n1142109,a,1.0,pq
m1069417,abc,1.0,pq
n1138597,abc,1.0,pq
m1026987,b,1.0,pq
m1026990,b,1.0,pq
m1142832,abc,1.0,pq
l3160865,abc,1.0,pq
l2673323,c,1.0,pq
m1009809,c,1.0,pq
l2822869,abc,1.0,pq
m1026808,abc,1.0,pq
m1047825,b,1.0,pq
m1069731,b,1.0,pq
n1140520,c,1.0,pq
l2729410,c,1.0,pq
l3178978,a,1.0,pq
m1069384,a,1.0,pq
l3066805,a,1.0,pq
m4362181,b,1.0,pq
m1047319,c,1.0,pq
m1047318,c,1.0,pq
l3216358,a,1.0,pq
m1026826,a,1.0,pq
m1108276,b,1.0,pq
m1089198,abc,1.0,pq
m1089201,abc,1.0,pq
m1047763,abc,1.0,pq
n1136027,a,1.0,pq
l3101827,c,1.0,pq
m1108540,c,1.0,pq
m1026335,a,1.0,pq
l2804259,a,1.0,pq
n1136357,c,1.0,pq
m1047513,abc,1.0,pq
m1047507,abc,1.0,pq
m1142863,abc,1.0,pq
n1141480,c,1.0,pq
m1125916,b,1.0,pq
l2879767,b,1.0,pq
l3066809,c,1.0,pq
m1069487,c,1.0,pq
m1142818,abc,1.0,pq
p829965,abc,1.0,pq
q14733,abc,1.0,pq
m1047568,abc,1.0,pq
m1047322,a,1.0,pq
l2954338,b,1.0,pq
m1047409,a,1.0,pq
l2841648,a,1.0,pq
m1089177,c,1.0,pq
m1026951,b,1.0,pq
l2954347,b,1.0,pq
m4122657,c,1.0,pq
l3027124,c,1.0,pq
m1069419,abc,1.0,pq
m1069418,abc,1.0,pq
m1026824,abc,1.0,pq
p859694,c,1.0,pq
m1047453,b,1.0,pq
l2691948,b,1.0,pq
p860892,c,1.0,pq
n1139543,c,1.0,pq
m1089205,a,1.0,pq
n1134472,a,1.0,pq
l2710542,b,1.0,pq
m3032980,abc,1.0,pq
m3032977,abc,1.0,pq
m3763618,abc,1.0,pq
p1121282,c,1.0,pq
l2917330,a,1.0,pq
l2861222,a,1.0,pq
m1047490,abc,1.0,pq
p1164481,a,1.0,pq
m1069356,c,1.0,pq
m1069363,c,1.0,pq
p828359,c,1.0,pq
l2878848,c,1.0,pq
m1047486,abc,1.0,pq
l3177665,a,1.0,pq
l2805036,b,1.0,pq
l2692654,a,1.0,pq
m1125929,a,1.0,pq
m1047669,abc,1.0,pq
m1047672,abc,1.0,pq
m1125919,abc,1.0,pq
p829961,a,1.0,pq
m1142819,abc,1.0,pq
p829960,b,1.0,pq
p829979,b,1.0,pq
m3036172,b,1.0,pq
m1026883,c,1.0,pq
m1026898,c,1.0,pq
m1089143,abc,1.0,pq
l3141400,a,1.0,pq
m1069481,abc,1.0,pq
p827507,c,1.0,pq
m1026377,a,1.0,pq
l3048210,a,1.0,pq
e182722,a,1.0,pq
m1026331,abc,1.0,pq
l3214055,c,1.0,pq
m1108295,abc,1.0,pq
l2936279,abc,1.0,pq
m1026704,b,1.0,pq
l2841634,b,1.0,pq
m1047386,b,1.0,pq
m1047379,b,1.0,pq
m1089115,abc,1.0,pq
m1026486,b,1.0,pq
m1026488,b,1.0,pq
l3010570,a,1.0,pq
p904451,a,1.0,pq
221-282819,a,1.0,pq
m1125968,abc,1.0,pq
p895107,c,1.0,pq
n1136999,a,1.0,pq
m1069412,b,1.0,pq
l2879061,b,1.0,pq
m1026947,b,1.0,pq
m1142880,c,1.0,pq
l2891575,c,1.0,pq
m1026848,a,1.0,pq
m1026847,a,1.0,pq
l2897793,a,1.0,pq
m1069521,a,1.0,pq
m1069175,abc,1.0,pq
l3197637,c,1.0,pq
l3197635,b,1.0,pq
l2804257,b,1.0,pq
l2860485,b,1.0,pq
l3235945,c,1.0,pq
l2842330,c,1.0,pq
l2804254,a,1.0,pq
m1047752,a,1.0,pq
m1166370,c,1.0,pq
m1166364,c,1.0,pq
m3763619,abc,1.0,pq
m3037540,c,1.0,pq
l2710509,c,1.0,pq
l2763072,b,1.0,pq
m4118754,b,1.0,pq
m1089196,abc,1.0,pq
m1047484,abc,1.0,pq
l3010560,abc,1.0,pq
l3254219,c,1.0,pq
l3254220,c,1.0,pq
m1026648,a,1.0,pq
m1026647,a,1.0,pq
m1089112,abc,1.0,pq
l2691951,c,1.0,pq
m1108433,b,1.0,pq
228-1048090-1_int,b,1.0,pq
m1026327,b,1.0,pq
l2841636,b,1.0,pq
l2990826,abc,1.0,pq
l2911069,b,1.0,pq
l2948732,b,1.0,pq
m1108260,b,1.0,pq
m1108259,b,1.0,pq
m1069312,c,1.0,pq
p873800,c,1.0,pq
m1186078,c,1.0,pq
l2876797,abc,1.0,pq
r18241,abc,1.0,pq
l3254227,b,1.0,pq
m3037455,c,1.0,pq
l3217052,c,1.0,pq
p827500,a,1.0,pq
l2822861,a,1.0,pq
m1047724,abc,1.0,pq
m1047722,abc,1.0,pq
d5534969-2_int,abc,1.0,pq
e182729,abc,1.0,pq
n1134477,abc,1.0,pq
m1166355,a,1.0,pq
l2858200,a,1.0,pq
m1047699,abc,1.0,pq
l2935554,abc,1.0,pq
m1047292,abc,1.0,pq
l2766750,c,1.0,pq
l3649300,a,1.0,pq
m1047733,a,1.0,pq
l3066804,a,1.0,pq
m3327098,b,1.0,pq
l2691943,b,1.0,pq
p829986,a,1.0,pq
m1125904,a,1.0,pq
n1139550,a,1.0,pq
m1026307,b,1.0,pq
l3085388,b,1.0,pq
l3233413,b,1.0,pq
l3122827,a,1.0,pq
l2954355,a,1.0,pq
p827576,b,1.0,pq
n1139256,b,1.0,pq
l2952003,abc,1.0,pq
n1136359,c,1.0,pq
l3008237,c,1.0,pq
m1089102,c,1.0,pq
m1089096,c,1.0,pq
p895102,b,1.0,pq
m1125978,b,1.0,pq
m1026706,abc,1.0,pq
n1140825,abc,1.0,pq
l3141399,c,1.0,pq
m1069210,c,1.0,pq
m3763624,abc,1.0,pq
p1121283,c,1.0,pq
m1142839,abc,1.0,pq
l3067507,c,1.0,pq
n1141478,b,1.0,pq
m1142826,b,1.0,pq
m1108334,c,1.0,pq
l2692664,c,1.0,pq
l2823544,a,1.0,pq
226-23751,abc,1.0,pq
p827536,a,1.0,pq
n1137999,a,1.0,pq
l3027157,abc,1.0,pq
l2973155,abc,1.0,pq
m1186052,abc,1.0,pq
198-5320,abc,1.0,pq
l3216346,a,1.0,pq
l2858163,a,1.0,pq
m1047813,b,1.0,pq
l2973149,b,1.0,pq
l3086079,b,1.0,pq
m1069574,b,1.0,pq
l2710530,b,1.0,pq
m1069285,ac,1.0,pq
m4113348,ac,1.0,pq
l2879074,a,1.0,pq
m1026916,b,1.0,pq
e193509,abc,1.0,pq
m1047794,b,1.0,pq
m1047796,b,1.0,pq
l3027116,abc,1.0,pq
l2929261,a,1.0,pq
m1166375,abc,1.0,pq
p895080,a,1.0,pq
l2973156,b,1.0,pq
m1069311,abc,1.0,pq
m1069208,c,1.0,pq
l2691945,c,1.0,pq
n1140820,b,1.0,pq
m1026468,b,1.0,pq
p901909,b,1.0,pq
m1026662,abc,1.0,pq
n1141473,a,1.0,pq
m1026941,a,1.0,pq
m1026942,a,1.0,pq
n1137985,a,1.0,pq
m1047713,abc,1.0,pq
m1047720,abc,1.0,pq
m1108298,abc,1.0,pq
196-36167,abc,1.0,pq
e183472,abc,1.0,pq
l2989566,abc,1.0,pq
m1010007,a,1.0,pq
m1010004,a,1.0,pq
p862322,abc,1.0,pq
m1089188,c,1.0,pq
m1089189,c,1.0,pq
l2972704,c,1.0,pq
l3263051,c,1.0,pq
n1139544,c,1.0,pq
l2897776,c,1.0,pq
n1230122,a,1.0,pq
l2689726,a,1.0,pq
m1142868,abc,1.0,pq
m1142869,abc,1.0,pq
l2767414,c,1.0,pq
m1027027,c,1.0,pq
l3270853,c,1.0,pq
m1125982,b,1.0,pq
m1069572,b,1.0,pq
l3066826,b,1.0,pq
m1166356,a,1.0,pq
l2730187,a,1.0,pq
l3122825,a,1.0,pq
l2991920,a,1.0,pq
n1134474,abc,1.0,pq
m1069496,abc,1.0,pq
l3122826,a,1.0,pq
m1047358,a,1.0,pq
l3142078,b,1.0,pq
l2879752,b,1.0,pq
p850072,abc,1.0,pq
221-311609,abc,1.0,pq
m1027023,abc,1.0,pq
l3122815,b,1.0,pq
l2724120,c,1.0,pq
m1069149,c,1.0,pq
l2729429,a,1.0,pq
l3215549,b,1.0,pq
l2897800,b,1.0,pq
l3027156,c,1.0,pq
l2860481,c,1.0,pq
n1140828,abc,1.0,pq
m1026708,abc,1.0,pq
m1126020,a,1.0,pq
m1126023,a,1.0,pq
m1026906,a,1.0,pq
m1209824,c,1.0,pq
m1209828,c,1.0,pq
l3195315,a,1.0,pq
m1069590,b,1.0,pq
m1069595,b,1.0,pq
m1027004,b,1.0,pq
l2897765,b,1.0,pq
m1047314,a,1.0,pq
n1137961,a,1.0,pq
l2876814,abc,1.0,pq
m1026834,abc,1.0,pq
m1008743,b,1.0,pq
m1008742,b,1.0,pq
p827525,abc,1.0,pq
m1026902,abc,1.0,pq
n1144663,abc,1.0,pq
m1089215,abc,1.0,pq
m1069467,a,1.0,pq
m1047324,abc,1.0,pq
l2897780,abc,1.0,pq
m1069411,abc,1.0,pq
l2711226,abc,1.0,pq
l3101789,a,1.0,pq
l2841616,a,1.0,pq
m1089170,c,1.0,pq
l2879062,c,1.0,pq
n1139545,c,1.0,pq
m1069174,c,1.0,pq
n1140517,a,1.0,pq
l3157718,a,1.0,pq
l2727008,b,1.0,pq
m1069629,b,1.0,pq
l2691944,a,1.0,pq
n1230121,c,1.0,pq
m1069533,abc,1.0,pq
n1136356,abc,1.0,pq
m1142865,abc,1.0,pq
m1047526,abc,1.0,pq
n1136666,abc,1.0,pq
l2804253,a,1.0,pq
m1209790,abc,1.0,pq
m1209788,abc,1.0,pq
p850400,c,1.0,pq
l3029500,a,1.0,pq
m1026764,a,1.0,pq
m1108375,c,1.0,pq
m1069217,c,1.0,pq
l2954350,c,1.0,pq
l2802481,a,1.0,pq
l3214549,a,1.0,pq
l2851933,abc,1.0,pq
l3207907,abc,1.0,pq
l2841619,c,1.0,pq
m1108380,abc,1.0,pq
p904452,b,1.0,pq
n1136995,c,1.0,pq
m1047613,c,1.0,pq
221-306687,b,1.0,pq
l2916625,b,1.0,pq
m1009724,a,1.0,pq
m1009720,a,1.0,pq
l2822862,c,1.0,pq
d6019477-1_int,c,1.0,pq
e182727,c,1.0,pq
m1027043,abc,1.0,pq
m1026948,b,1.0,pq
m1026949,b,1.0,pq
m1089131,abc,1.0,pq
l3270854,a,1.0,pq
m1209763,b,1.0,pq
l3176661,c,1.0,pq
l2970804,c,1.0,pq
p827504,a,1.0,pq
n1137957,a,1.0,pq
l2936275,b,1.0,pq
l2766722,b,1.0,pq
l3142079,b,1.0,pq
m3036162,b,1.0,pq
m1026724,abc,1.0,pq
r18243,abc,1.0,pq
l2710504,b,1.0,pq
m1142860,abc,1.0,pq
p895114,a,1.0,pq
l3197652,a,1.0,pq
p827575,c,1.0,pq
m1069437,c,1.0,pq
m1069620,b,1.0,pq
l3270814,a,1.0,pq
m1026378,a,1.0,pq
l2897778,a,1.0,pq
m1069532,b,1.0,pq
l2785534,b,1.0,pq
m1069147,c,1.0,pq
l3066801,c,1.0,pq
m1069556,abc,1.0,pq
p901932,c,1.0,pq
l2691967,abc,1.0,pq
m1069504,abc,1.0,pq
m1166393,c,1.0,pq
m1166395,c,1.0,pq
l2766718,abc,1.0,pq
l3048206,abc,1.0,pq
m1047821,b,1.0,pq
l2684420,b,1.0,pq
p850080,abc,1.0,pq
221-311905,abc,1.0,pq
m1089204,a,1.0,pq
l3157167,a,1.0,pq
m1186072,abc,1.0,pq
m1186067,abc,1.0,pq
m1047432,a,1.0,pq
l2879075,a,1.0,pq
m3037537,b,1.0,pq
l3231269,b,1.0,pq
r42247,abc,1.0,pq
m1149233,abc,1.0,pq
m1108266,b,1.0,pq
m1108265,b,1.0,pq
m1069543,b,1.0,pq
m1069535,b,1.0,pq
m1126017,a,1.0,pq
m1047711,a,1.0,pq
m1047718,a,1.0,pq
m1069136,abc,1.0,pq
m1009771,b,1.0,pq
l2914323,b,1.0,pq
m1069218,c,1.0,pq
l2954351,c,1.0,pq
m1026744,abc,1.0,pq
m1008752,b,1.0,pq
m1008746,b,1.0,pq
m1069457,abc,1.0,pq
e182745,a,1.0,pq
n1139546,b,1.0,pq
m1026363,c,1.0,pq
l2897779,c,1.0,pq
l2841626,c,1.0,pq
l2711234,b,1.0,pq
l2973178,b,1.0,pq
m1149236,abc,1.0,pq
p829974,a,1.0,pq
l3160862,c,1.0,pq
l3104850,c,1.0,pq
l2748130,b,1.0,pq
l3083019,a,1.0,pq
m1027080,a,1.0,pq
l3085389,b,1.0,pq
l2729405,b,1.0,pq
p828362,abc,1.0,pq
n1136671,abc,1.0,pq
p901941,a,1.0,pq
l3251799,a,1.0,pq
m1026308,b,1.0,pq
l2897764,b,1.0,pq
m1009840,b,1.0,pq
l2991901,b,1.0,pq
n1134470,a,1.0,pq
l3251808,a,1.0,pq
l3139086,b,1.0,pq
n1137992,abc,1.0,pq
196-29520,abc,1.0,pq
l3029501,b,1.0,pq
m3036165,b,1.0,pq
m1026857,a,1.0,pq
m1026859,a,1.0,pq
m1108311,abc,1.0,pq
l2898526,c,1.0,pq
l3048965,abc,1.0,pq
l3216123,abc,1.0,pq
n1136996,abc,1.0,pq
m1069202,c,1.0,pq
l2879073,c,1.0,pq
m1089093,c,1.0,pq
m1047786,b,1.0,pq
l3048207,b,1.0,pq
l3160868,b,1.0,pq
l3082988,b,1.0,pq
l2936211,c,1.0,pq
n1140525,c,1.0,pq
l3645809,c,1.0,pq
p829962,c,1.0,pq
m1142835,c,1.0,pq
l3125349,abc,1.0,pq
n1138604,abc,1.0,pq
d5710794-3_int,abc,1.0,pq
e192860,abc,1.0,pq
l3254216,a,1.0,pq
l2785511,a,1.0,pq
l2897784,b,1.0,pq
m1026496,b,1.0,pq
p859135,a,1.0,pq
m1027002,abc,1.0,pq
l2673313,abc,1.0,pq
m1047725,b,1.0,pq
m1047728,b,1.0,pq
m1047300,abc,1.0,pq
m1047299,abc,1.0,pq
l3122835,b,1.0,pq
l3234185,b,1.0,pq
l3065750,b,1.0,pq
l2991943,c,1.0,pq
l2952013,a,1.0,pq
m1026701,abc,1.0,pq
m1026697,abc,1.0,pq
m1069730,b,1.0,pq
l3159037,b,1.0,pq
m1142833,c,1.0,pq
p901913,c,1.0,pq
n1140823,abc,1.0,pq
m1027066,c,1.0,pq
l2841645,c,1.0,pq
m1125959,c,1.0,pq
m1125974,c,1.0,pq
m1069191,a,1.0,pq
m1108258,b,1.0,pq
p829976,a,1.0,pq
l2955078,a,1.0,pq
n1147867,c,1.0,pq
d5837361-8_int,c,1.0,pq
m1026792,a,1.0,pq
l2821010,a,1.0,pq
m1125976,abc,1.0,pq
n1142112,b,1.0,pq
p827496,b,1.0,pq
221-240988,c,1.0,pq
l3141411,c,1.0,pq
p829956,c,1.0,pq
d5535139-1_int,abc,1.0,pq
e183473,abc,1.0,pq
m1125997,abc,1.0,pq
m1047518,b,1.0,pq
l2973160,b,1.0,pq
n1134471,a,1.0,pq
m1009838,b,1.0,pq
l2801896,b,1.0,pq
p827520,c,1.0,pq
m1009784,abc,1.0,pq
m1009770,abc,1.0,pq
n1136669,abc,1.0,pq
l3103822,abc,1.0,pq
m3768670,abc,1.0,pq
p1123251,a,1.0,pq
n1136994,c,1.0,pq
l2729428,a,1.0,pq
m1026926,abc,1.0,pq
n1138000,a,1.0,pq
221-242079,abc,1.0,pq
l3011293,abc,1.0,pq
m1026777,a,1.0,pq
l3233353,a,1.0,pq
l3029506,b,1.0,pq
l3010559,a,1.0,pq
m1069213,c,1.0,pq
l3178977,c,1.0,pq
m1108534,abc,1.0,pq
p901934,a,1.0,pq
p829796,c,1.0,pq
n1142107,c,1.0,pq
l2691965,b,1.0,pq
l2785538,a,1.0,pq
n1139259,c,1.0,pq
l2710543,c,1.0,pq
q1301,abc,1.0,pq
l3160872,abc,1.0,pq
p827509,b,1.0,pq
m1047793,b,1.0,pq
p827555,b,1.0,pq
l2879069,a,1.0,pq
l2955006,c,1.0,pq
l2692600,c,1.0,pq
l3029505,c,1.0,pq
l2673318,c,1.0,pq
m1026682,a,1.0,pq
m1047424,b,1.0,pq
l2691949,b,1.0,pq
m1026699,b,1.0,pq
l3085403,a,1.0,pq
m4113345,c,1.0,pq
l3235255,abc,1.0,pq
m1047316,abc,1.0,pq
m1026886,abc,1.0,pq
l3120484,abc,1.0,pq
l2879078,abc,1.0,pq
m1026681,abc,1.0,pq
l3232902,abc,1.0,pq
l3123509,abc,1.0,pq
m1209772,abc,1.0,pq
r20703,abc,1.0,pq
l2859403,abc,1.0,pq
m1026927,abc,1.0,pq
