row,col,g,b
18,17,-824.8471691963059,1504.092899608021
19,17,415.71244890914227,-758.0436304244549
20,17,-1271.9136798289592,2863.56523337177
21,17,415.7124489091433,-758.0436304244574
13,18,187.0090696102884,-534.1852574552719
14,18,409.13472028716274,-746.0492691835636
15,18,-1110.859192997097,2698.0213598970095
16,18,-377.0247159024155,1076.9587023294393
17,18,-824.8471691963055,1504.0928996080208
18,18,2239.579191883159,-5441.4192680996175
19,18,190.0156462921271,-542.7734448741675
20,18,415.7124489091427,-758.0436304244572
21,18,-1128.7186655533214,2741.3979090914963
217,18,-0.0013333327407410048,1.9999991111115067
16,19,-1128.718665553321,2741.3979090914945
17,19,415.71244890914306,-758.0436304244561
18,19,190.0156462921256,-542.773444874167
19,19,1.5574325913227457e6,-5422.450581190411
20,19,-822.2739948548772,1499.4007658395699
21,19,-375.8485582319093,1073.5990466221729
22,19,-1.5552000000000002e6,0.0
28,19,-1103.872657192084,2681.052672098916
29,19,406.5615459457341,-741.3571354151137
30,19,185.83291193978368,-530.8256017480057
16,20,415.71244890914227,-758.0436304244549
17,20,-1271.9136798289592,2863.56523337177
18,20,415.7124489091433,-758.0436304244574
19,20,-822.2739948548763,1499.400765839569
20,20,2515.829259787469,-5664.096011920891
21,20,-822.273994854877,1499.40076583957
28,20,406.561545945734,-741.357135415114
29,20,-1243.9155799585099,2800.5307785491214
30,20,406.5615459457336,-741.3571354151127
16,21,190.0156462921271,-542.7734448741675
17,21,415.7124489091427,-758.0436304244572
18,21,-1128.7186655533214,2741.3979090914963
19,21,-375.84855823191083,1073.5990466221738
20,21,-822.2739948548767,1499.40076583957
21,21,2232.5913227454053,-5422.450581190411
28,21,185.83291193978374,-530.8256017480062
29,21,406.56154594573405,-741.3571354151129
30,21,-1103.8726571920838,2681.0526720989146
19,22,-1.5552000000000002e6,0.0
22,22,1.5565199473883165e6,-1577.6631096462481
23,22,-1319.9473883163207,1577.6631096462481
22,23,-1319.9473883163207,1577.6631096462481
23,23,2338.25357618739,-2588.1503423294166
24,23,-1018.3061878710693,1010.4872326831686
23,24,-1018.3061878710693,1010.4872326831686
24,24,2083.049791475673,-2067.0553163681757
25,24,-1064.7436036046035,1056.5680836850072
24,25,-1064.7436036046035,1056.5680836850072
25,25,1064.7449369373444,-1058.5680827961187
26,25,-0.0013333327407410048,1.9999991111115067
25,26,-0.0013333327407410048,1.9999991111115067
26,26,19.058372791606274,-20.100627662444705
27,26,-19.057039458865532,18.100628551333198
26,27,-19.057039458865532,18.100628551333198
27,27,19.057039458865532,-18.100628551333198
19,28,-1103.872657192084,2681.052672098916
20,28,406.5615459457341,-741.3571354151137
21,28,185.83291193978368,-530.8256017480057
28,28,2078.9601710450916,-5049.315865786291
29,28,-765.6909115311323,1396.2226050317972
30,28,-349.9853174865926,999.7215499587437
31,28,-975.0875138530075,2368.2631936873754
32,28,359.1293655853982,-654.8654696166835
33,28,164.1524055468089,-468.89594821073797
19,29,406.561545945734,-741.357135415114
20,29,-1243.9155799585099,2800.5307785491214
21,29,406.5615459457336,-741.3571354151127
28,29,-765.6909115311323,1396.2226050317977
29,29,2342.7076755885273,-5274.332966267513
30,29,-765.6909115311325,1396.222605031797
31,29,359.12936558539826,-654.8654696166836
32,29,-1098.7920956300175,2473.8021877183924
33,29,359.129365585399,-654.8654696166843
19,30,185.83291193978374,-530.8256017480062
20,30,406.56154594573405,-741.3571354151129
21,30,-1103.8726571920838,2681.0526720989146
28,30,-349.98531748659315,999.7215499587447
29,30,-765.6909115311328,1396.2226050317972
30,30,2078.960171045092,-5049.3158657862905
31,30,164.1524055468094,-468.89594821073854
32,30,359.1293655853987,-654.8654696166843
33,30,-975.0875138530082,2368.263193687376
28,31,-975.0875138530075,2368.2631936873754
29,31,359.1293655853982,-654.8654696166835
30,31,164.1524055468089,-468.89594821073797
31,31,3412.806298485527,-8288.921177905815
32,31,-1256.9527795488953,2292.0291436583934
33,31,-574.5334194138302,1641.1358187375831
34,31,-2437.7187846325196,5920.65798421844
35,31,897.8234139634969,-1637.16367404171
36,31,410.38101386702124,-1172.2398705268452
28,32,359.12936558539826,-654.8654696166836
29,32,-1098.7920956300175,2473.8021877183924
30,32,359.129365585399,-654.8654696166843
31,32,-1256.9527795488948,2292.0291436583943
32,32,3845.7723347050614,-8658.307657014373
33,32,-1256.9527795488953,2292.0291436583934
34,32,897.8234139634965,-1637.1636740417107
35,32,-2746.9802390750438,6184.50546929598
36,32,897.8234139634961,-1637.163674041709
28,33,164.1524055468094,-468.89594821073854
29,33,359.1293655853987,-654.8654696166843
30,33,-975.0875138530082,2368.263193687376
31,33,-574.5334194138318,1641.135818737584
32,33,-1256.952779548894,2292.029143658392
33,33,3412.807631818267,-8290.921177016924
34,33,410.3810138670224,-1172.2398705268456
35,33,897.8234139634951,-1637.1636740417077
36,33,-2437.7187846325182,5920.6579842184365
284,33,-0.0013333327407410048,1.9999991111115067
31,34,-2437.7187846325196,5920.65798421844
32,34,897.8234139634969,-1637.16367404171
33,34,410.38101386702124,-1172.2398705268452
34,34,1.5593500675894478e6,-10079.55920240115
35,34,-1528.4896169427332,2787.171328002716
36,34,-698.6486528760516,1995.6669015310695
37,34,-1712.3488048150375,4158.901218182709
38,34,630.6662029792362,-1150.0076539610059
39,34,288.2676390090304,-823.4270310042243
275,34,-1.5552000000000002e6,0.0
31,35,897.8234139634965,-1637.1636740417107
32,35,-2746.9802390750438,6184.50546929598
33,35,897.8234139634961,-1637.163674041709
34,35,-1528.4896169427338,2787.171328002718
35,35,4676.567691562937,-10530.743456595486
36,35,-1528.489616942732,2787.1713280027143
37,35,630.6662029792373,-1150.007653961007
38,35,-1929.586119155153,4344.237988188395
39,35,630.6662029792359,-1150.007653961005
280,35,-0.0013333327407410048,1.9999991111115067
31,36,410.3810138670224,-1172.2398705268456
32,36,897.8234139634951,-1637.1636740417077
33,36,-2437.7187846325182,5920.6579842184365
34,36,-698.6486528760527,1995.6669015310704
35,36,-1528.4896169427313,2787.1713280027125
36,36,4150.067589447556,-10079.559202401144
37,36,288.2676390090303,-823.4270310042247
38,36,630.6662029792362,-1150.0076539610047
39,36,-1712.348804815038,4158.901218182707
34,37,-1712.3488048150375,4158.901218182709
35,37,630.6662029792362,-1150.0076539610059
36,37,288.2676390090304,-823.4270310042243
37,37,2690.15377320929,-6535.761244389796
38,37,-990.7959289144552,1806.6972613760652
39,37,-452.8772935963592,1293.6290960623458
40,37,-977.8036350615118,2374.860027095975
41,37,360.12972593521897,-656.6896074150593
42,37,164.6096545873288,-470.20206505812143
274,37,-0.0013333327407410048,1.9999991111115067
34,38,630.6662029792373,-1150.007653961007
35,38,-1929.586119155153,4344.237988188395
36,38,630.6662029792359,-1150.007653961005
37,38,-990.7959289144555,1806.6972613760654
38,38,3031.43891700141,-6824.930989800152
39,38,-990.7959289144542,1806.6972613760636
40,38,360.12972593521835,-656.6896074150583
41,38,-1101.8527978462569,2480.693001611757
42,38,360.1297259352183,-656.6896074150585
34,39,288.2676390090303,-823.4270310042247
35,39,630.6662029792362,-1150.0076539610047
36,39,-1712.348804815038,4158.901218182707
37,39,-452.87729359635966,1293.629096062347
38,39,-990.7959289144547,1806.6972613760636
39,39,2690.1524398765496,-6533.761245278682
40,39,164.60965458732937,-470.2020650581221
41,39,360.1297259352185,-656.6896074150588
42,39,-977.8036350615114,2374.860027095974
37,40,-977.8036350615118,2374.860027095975
38,40,360.12972593521897,-656.6896074150593
39,40,164.6096545873288,-470.20206505812143
40,40,1.5571894218050533e6,-4831.847778471927
41,40,-732.7135057932694,1336.0889418876995
42,40,-334.9118620710494,956.6647202623456
43,40,-1011.6181699915933,2456.987751375952
44,40,372.5837798580504,-679.3993344726402
45,40,170.30220748372062,-486.4626552042241
269,40,-1.5552000000000002e6,0.0
37,41,360.12972593521835,-656.6896074150583
38,41,-1101.8527978462569,2480.693001611757
39,41,360.1297259352183,-656.6896074150585
40,41,-732.7135057932694,1336.088941887699
41,41,2241.810015214576,-5047.173657457928
42,41,-732.7135057932691,1336.0889418876986
43,41,372.583779858051,-679.3993344726409
44,41,-1139.957217368319,2566.480655846171
45,41,372.5837798580508,-679.3993344726401
37,42,164.60965458732937,-470.2020650581221
38,42,360.1297259352185,-656.6896074150588
39,42,-977.8036350615114,2374.860027095974
40,42,-334.9118620710505,956.6647202623469
41,42,-732.7135057932694,1336.0889418877
42,42,1989.4218050531044,-4831.847778471925
43,42,170.30220748372113,-486.4626552042248
44,42,372.5837798580509,-679.399334472641
45,42,-1011.618169991593,2456.987751375951
40,43,-1011.6181699915933,2456.987751375952
41,43,372.5837798580504,-679.3993344726402
42,43,170.30220748372062,-486.4626552042241
43,43,2098.4030151528386,-5096.538060129681
44,43,-772.8518034207236,1409.2803532404614
45,43,-353.2584489600392,1009.0711423740864
46,43,-1086.7848451612454,2639.550308753729
47,43,400.2680235626733,-729.8810187678212
48,43,182.95624147631855,-522.6084871698623
40,44,372.583779858051,-679.3993344726409
41,44,-1139.957217368319,2566.480655846171
42,44,372.5837798580508,-679.3993344726401
43,44,-772.8518034207235,1409.2803532404614
44,44,2364.6171381943445,-5323.659564758309
45,44,-772.8518034207241,1409.2803532404614
46,44,400.2680235626725,-729.8810187678206
47,44,-1224.6599208260254,2757.1789089121385
48,44,400.2680235626733,-729.8810187678214
40,45,170.30220748372113,-486.4626552042248
41,45,372.5837798580509,-679.399334472641
42,45,-1011.618169991593,2456.987751375951
43,45,-353.25844896003997,1009.0711423740863
44,45,-772.8518034207241,1409.2803532404623
45,45,2098.4043484855797,-5098.538059240792
46,45,182.95624147631884,-522.6084871698615
47,45,400.2680235626732,-729.8810187678212
48,45,-1086.784845161246,2639.5503087537295
268,45,-0.0013333327407410048,1.9999991111115067
43,46,-1086.7848451612454,2639.550308753729
44,46,400.2680235626733,-729.8810187678212
45,46,182.95624147631855,-522.6084871698623
46,46,2233.946626164783,-5425.742301327112
47,46,-822.7731595454949,1500.3109830227434
48,46,-376.0767185902113,1074.2507791824953
49,46,-1147.161781003538,2786.191992573383
50,46,422.50513598282157,-770.4299642549222
51,46,193.12047711389278,-551.642292012633
43,47,400.2680235626725,-729.8810187678206
44,47,-1224.6599208260254,2757.1789089121385
45,47,400.2680235626733,-729.8810187678214
46,47,-822.7731595454945,1500.3109830227427
47,47,2517.3565039201635,-5667.534423874953
48,47,-822.7731595454952,1500.3109830227438
49,47,422.50513598282197,-770.4299642549222
50,47,-1292.696583094138,2910.355514962814
51,47,422.5051359828219,-770.4299642549224
43,48,182.95624147631884,-522.6084871698615
44,48,400.2680235626732,-729.8810187678212
45,48,-1086.784845161246,2639.5503087537295
46,48,-376.0767185902118,1074.2507791824953
47,48,-822.773159545495,1500.310983022744
48,48,2233.9479594975255,-5427.742300438224
49,48,193.12047711389295,-551.6422920126338
50,48,422.5051359828218,-770.4299642549228
51,48,-1147.1617810035386,2786.1919925733832
266,48,-0.0013333327407410048,1.9999991111115067
46,49,-1147.161781003538,2786.191992573383
47,49,422.50513598282157,-770.4299642549222
48,49,193.12047711389278,-551.642292012633
49,49,2124.96541606505,-5161.052019669358
50,49,-782.6348619180405,1427.1195716699815
51,49,-357.7301317012216,1021.8443570707544
52,49,-977.8036350615118,2374.860027095975
53,49,360.12972593521897,-656.6896074150593
54,49,164.6096545873288,-470.20206505812143
46,50,422.50513598282197,-770.4299642549222
47,50,-1292.696583094138,2910.355514962814
48,50,422.5051359828219,-770.4299642549224
49,50,-782.6348619180403,1427.1195716699804
50,50,2394.549380940395,-5391.048516574571
51,50,-782.6348619180402,1427.1195716699808
52,50,360.12972593521835,-656.6896074150583
53,50,-1101.8527978462569,2480.693001611757
54,50,360.1297259352183,-656.6896074150585
46,51,193.12047711389295,-551.6422920126338
47,51,422.5051359828218,-770.4299642549228
48,51,-1147.1617810035386,2786.1919925733832
49,51,-357.7301317012223,1021.8443570707559
50,51,-782.6348619180403,1427.1195716699817
51,51,1.557324966541065e6,-5163.302019106858
52,51,164.60965458732937,-470.2020650581221
53,51,360.1297259352185,-656.6896074150588
54,51,-977.8036350615114,2374.860027095974
260,51,-0.0011249997187500705,2.249999437500141
262,51,-1.5552000000000002e6,0.0
49,52,-977.8036350615118,2374.860027095975
50,52,360.12972593521897,-656.6896074150593
51,52,164.6096545873288,-470.20206505812143
52,52,1936.9061077038145,-4704.29923400159
53,52,-713.3717248716762,1300.8195775298295
54,52,-326.07103709238675,931.4111944457321
55,52,-959.1024726423027,2329.439206905615
56,52,353.2419989364572,-644.1299701147703
57,52,161.46138250505794,-461.2091293876107
49,53,360.12972593521835,-656.6896074150583
50,53,-1101.8527978462569,2480.693001611757
51,53,360.1297259352183,-656.6896074150585
52,53,-713.3717248716755,1300.8195775298286
53,53,2182.6332416347514,-4915.941054216369
54,53,-713.3717248716753,1300.8195775298295
55,53,353.2419989364572,-644.1299701147702
56,53,-1080.779110455754,2433.2480534934994
57,53,353.241998936457,-644.129970114771
259,53,-0.0013333327407410048,1.9999991111115067
49,54,164.60965458732937,-470.2020650581221
50,54,360.1297259352185,-656.6896074150588
51,54,-977.8036350615114,2374.860027095974
52,54,-326.07103709238737,931.4111944457331
53,54,-713.3717248716756,1300.8195775298295
54,54,1936.9061077038134,-4704.299234001588
55,54,161.461382505058,-461.20912938761103
56,54,353.2419989364571,-644.1299701147707
57,54,-959.102472642302,2329.439206905614
52,55,-959.1024726423027,2329.439206905615
53,55,353.2419989364572,-644.1299701147703
54,55,161.46138250505794,-461.2091293876107
55,55,1920.8326232918446,-4665.26043903563
56,55,-707.4517841713705,1290.0246798736907
57,55,-323.3651249621843,923.6818454310786
58,55,-961.7301506495419,2335.8212321300152
59,55,354.2097852349133,-645.8947097589205
60,55,161.90374245712638,-462.4727160434679
52,56,353.2419989364572,-644.1299701147702
53,56,-1080.779110455754,2433.2480534934994
54,56,353.241998936457,-644.129970114771
55,56,-707.4517841713706,1290.0246798736916
56,56,2164.520592903032,-4875.162539121381
57,56,-707.4517841713706,1290.0246798736925
58,56,354.2097852349134,-645.8947097589214
59,56,-1083.7401491145374,2439.9144865167705
60,56,354.2097852349136,-645.8947097589216
254,56,-0.0013333327407410048,1.9999991111115067
52,57,161.461382505058,-461.20912938761103
53,57,353.2419989364571,-644.1299701147707
54,57,-959.102472642302,2329.439206905614
55,57,-323.36512496218467,923.6818454310796
56,57,-707.4517841713705,1290.0246798736916
57,57,1.557120832623292e6,-4665.260439035628
58,57,161.90374245712667,-462.4727160434686
59,57,354.2097852349134,-645.894709758921
60,57,-961.7301506495415,2335.8212321300143
255,57,-1.5552000000000002e6,0.0
55,58,-961.7301506495419,2335.8212321300152
56,58,354.2097852349133,-645.8947097589205
57,58,161.90374245712638,-462.4727160434679
58,58,1920.8326232918446,-4665.26043903563
59,58,-707.4517841713705,1290.0246798736907
60,58,-323.3651249621843,923.6818454310786
61,58,-959.1024726423027,2329.439206905615
62,58,353.2419989364572,-644.1299701147703
63,58,161.46138250505794,-461.2091293876107
55,59,354.2097852349134,-645.8947097589214
56,59,-1083.7401491145374,2439.9144865167705
57,59,354.2097852349136,-645.8947097589216
58,59,-707.4517841713706,1290.0246798736916
59,59,2164.5192595702915,-4873.162540010269
60,59,-707.4517841713706,1290.0246798736925
61,59,353.2419989364572,-644.1299701147702
62,59,-1080.779110455754,2433.2480534934994
63,59,353.241998936457,-644.129970114771
55,60,161.90374245712667,-462.4727160434686
56,60,354.2097852349134,-645.894709758921
57,60,-961.7301506495415,2335.8212321300143
58,60,-323.36512496218467,923.6818454310796
59,60,-707.4517841713705,1290.0246798736916
60,60,1920.8326232918434,-4665.260439035628
61,60,161.461382505058,-461.20912938761103
62,60,353.2419989364571,-644.1299701147707
63,60,-959.102472642302,2329.439206905614
58,61,-959.1024726423027,2329.439206905615
59,61,353.2419989364572,-644.1299701147703
60,61,161.46138250505794,-461.2091293876107
61,61,1939.637402773818,-4710.932921228114
62,61,-714.3776738268016,1302.6539060421615
63,61,-326.5308405968207,932.7246080352799
64,61,-980.5349301315151,2381.493714322499
65,61,361.13567489034443,-658.523935927391
66,61,165.06945809176278,-471.51547864766917
58,62,353.2419989364572,-644.1299701147702
59,62,-1080.779110455754,2433.2480534934994
60,62,353.241998936457,-644.129970114771
61,62,-714.3776738268016,1302.6539060421605
62,62,2185.7097094133132,-4920.870365165624
63,62,-714.3776738268014,1302.6539060421624
64,62,361.1356748903444,-658.5239359273904
65,62,-1104.930598957559,2487.622311672125
66,62,361.1356748903444,-658.5239359273914
58,63,161.461382505058,-461.20912938761103
59,63,353.2419989364571,-644.1299701147707
60,63,-959.102472642302,2329.439206905614
61,63,-326.53084059682084,932.72460803528
62,63,-714.3776738268017,1302.6539060421615
63,63,1939.6374027738175,-4710.932921228113
64,63,165.06945809176284,-471.51547864766894
65,63,361.1356748903446,-658.5239359273909
66,63,-980.5349301315155,2381.493714322499
61,64,-980.5349301315151,2381.493714322499
62,64,361.13567489034443,-658.523935927391
63,64,165.06945809176278,-471.51547864766917
64,64,1435.8287109189118,-3487.2975401687436
65,64,-528.8225381987017,964.2976960596951
66,64,-241.71649570116756,690.4552210028771
67,64,-455.2937807873966,1105.803825846245
68,64,167.68686330835726,-305.7737601323041
69,64,76.64703760940479,-218.93974235520795
61,65,361.1356748903444,-658.5239359273904
62,65,-1104.930598957559,2487.622311672125
63,65,361.1356748903444,-658.5239359273914
64,65,-528.8225381987014,964.2976960596941
65,65,1617.9852739599016,-3642.705045237133
66,65,-528.8225381987017,964.2976960596952
67,65,167.68686330835703,-305.77376013230366
68,65,-513.0546750023427,1155.082733565008
69,65,167.68686330835732,-305.77376013230383
61,66,165.06945809176284,-471.51547864766894
62,66,361.1356748903446,-658.5239359273909
63,66,-980.5349301315155,2381.493714322499
64,66,-241.71649570116764,690.4552210028775
65,66,-528.8225381987019,964.2976960596945
66,66,1435.8287109189116,-3487.2975401687436
67,66,76.6470376094048,-218.93974235520852
68,66,167.68686330835723,-305.77376013230366
69,66,-455.2937807873962,1105.8038258462448
64,67,-455.2937807873966,1105.803825846245
65,67,167.68686330835726,-305.7737601323041
66,67,76.64703760940479,-218.93974235520795
67,67,1708.9777271698358,-4150.713646301441
68,67,-629.4246190610127,1147.7436496394682
69,67,-287.70013045530175,821.8059614832991
70,67,-1253.6839463824392,3044.909820455196
71,67,461.7377557526554,-841.9698895071641
72,67,211.05309284589697,-602.8662191280912
64,68,167.68686330835703,-305.77376013230366
65,68,-513.0546750023427,1155.082733565008
66,68,167.68686330835732,-305.77376013230383
67,68,-629.4246190610121,1147.7436496394687
68,68,1925.7873693837928,-4335.685546345797
69,68,-629.424619061012,1147.7436496394675
70,68,461.73775575265506,-841.969889507165
71,68,-1412.73269438145,3180.6028127807886
72,68,461.7377557526547,-841.9698895071638
64,69,76.6470376094048,-218.93974235520852
65,69,167.68686330835723,-305.77376013230366
66,69,-455.2937807873962,1105.8038258462448
67,69,-287.700130455302,821.8059614832991
68,69,-629.4246190610115,1147.7436496394675
69,69,1708.9790605025753,-4152.713645412551
70,69,211.0530928458972,-602.8662191280906
71,69,461.7377557526543,-841.9698895071638
72,69,-1253.6839463824383,3044.909820455195
253,69,-0.0013333327407410048,1.9999991111115067
67,70,-1253.6839463824392,3044.909820455196
68,70,461.7377557526554,-841.9698895071641
69,70,211.05309284589697,-602.8662191280912
70,70,2220.712885740793,-5393.600591054244
71,70,-817.8991100522236,1491.423247804701
72,70,-373.8488669419057,1067.8869942131205
73,70,-967.0289393583536,2348.6907705990484
74,70,356.1613542995682,-649.4533582975371
75,70,162.79577409600876,-465.0207750850294
67,71,461.73775575265506,-841.969889507165
68,71,-1412.73269438145,3180.6028127807886
69,71,461.7377557526547,-841.9698895071638
70,71,-817.8991100522231,1491.4232478047024
71,71,2502.4438636013015,-5633.960354319688
72,71,-817.8991100522233,1491.4232478047015
73,71,356.1613542995681,-649.4533582975373
74,71,-1089.7111692198514,2453.3575415389
75,71,356.16135429956853,-649.4533582975378
67,72,211.0530928458972,-602.8662191280906
68,72,461.7377557526543,-841.9698895071638
69,72,-1253.6839463824383,3044.909820455195
70,72,-373.8488669419059,1067.88699421312
71,72,-817.899110052223,1491.4232478047015
72,72,2220.7128857407924,-5393.600591054244
73,72,162.7957740960087,-465.0207750850294
74,72,356.1613542995687,-649.4533582975378
75,72,-967.0289393583544,2348.690770599049
70,73,-967.0289393583536,2348.6907705990484
71,73,356.1613542995682,-649.4533582975371
72,73,162.79577409600876,-465.0207750850294
73,73,1978.6471093499467,-4805.678521975
74,73,-728.7451341576186,1328.8526927701773
75,73,-333.0979815797294,951.4834302892535
76,73,-1011.6181699915933,2456.987751375952
77,73,372.5837798580504,-679.3993344726402
78,73,170.30220748372062,-486.4626552042241
70,74,356.1613542995681,-649.4533582975373
71,74,-1089.7111692198514,2453.3575415389
72,74,356.16135429956853,-649.4533582975378
73,74,-728.7451341576191,1328.8526927701782
74,74,2229.6683865881705,-5019.838197385071
75,74,-728.7451341576193,1328.8526927701778
76,74,372.583779858051,-679.3993344726409
77,74,-1139.957217368319,2566.480655846171
78,74,372.5837798580508,-679.3993344726401
70,75,162.7957740960087,-465.0207750850294
71,75,356.1613542995687,-649.4533582975378
72,75,-967.0289393583544,2348.690770599049
73,75,-333.09798157972983,951.4834302892542
74,75,-728.7451341576195,1328.8526927701787
75,75,1978.6484426826883,-4807.678521086112
76,75,170.30220748372113,-486.4626552042248
77,75,372.5837798580509,-679.399334472641
78,75,-1011.618169991593,2456.987751375951
252,75,-0.0013333327407410048,1.9999991111115067
73,76,-1011.6181699915933,2456.987751375952
74,76,372.5837798580504,-679.3993344726402
75,76,170.30220748372062,-486.4626552042241
76,76,2085.109010930685,-5064.249982958385
77,76,-767.9555584841771,1400.352145059815
78,76,-351.02045212240984,1002.6783780050373
357,76,-1073.4908409390916,2607.2622315824324
358,76,395.3717786261267,-720.9528105871747
359,76,180.7182446386892,-516.2157228008132
73,77,372.583779858051,-679.3993344726409
74,77,-1139.957217368319,2566.480655846171
75,77,372.5837798580508,-679.3993344726401
76,77,-767.9555584841781,1400.352145059816
77,77,2349.636588704119,-5289.932605627888
78,77,-767.9555584841776,1400.3521450598155
357,77,395.37177862612714,-720.9528105871751
358,77,-1209.6793713357997,2723.4519497817164
359,77,395.37177862612685,-720.9528105871755
73,78,170.30220748372113,-486.4626552042248
74,78,372.5837798580509,-679.399334472641
75,78,-1011.618169991593,2456.987751375951
76,78,-351.0204521224107,1002.6783780050391
77,78,-767.9555584841775,1400.3521450598164
78,78,2085.1103442634258,-5066.249982069497
317,78,-0.0013333327407410048,1.9999991111115067
357,78,180.71824463868955,-516.2157228008143
358,78,395.37177862612657,-720.9528105871752
359,78,-1073.4908409390919,2607.2622315824337
79,79,0.6663300510092844,-0.6328891101864755
216,79,-0.6663300510092844,0.6328891101864755
80,80,1.557088452965183e6,-1079.7316669463553
81,80,-472.34245259582286,15.62941001066747
82,80,-400.66371032581526,65.76169771824453
83,80,-1888.4529651827054,1079.7316669463553
84,80,472.34245259582286,-15.62941001066747
85,80,400.66371032581526,-65.76169771824453
213,80,-1.5552000000000002e6,0.0
80,81,-472.34245259582264,15.62941001066713
81,81,1.557110591217712e6,-1042.054232408066
82,81,-472.3424525958233,15.629410010667357
