bus_id,phases,base_kv,type
m1069393,b,1,pq
m1069408,b,1,pq
l3216348,a,1,pq
l2841627,a,1,pq
l2916599,a,1,pq
m1047447,b,1,pq
l2954349,b,1,pq
l3235246,b,1,pq
l2711224,b,1,pq
l3122817,c,1,pq
m1186061,abc,1,pq
l2861223,b,1,pq
m1069130,a,1,pq
l3085396,a,1,pq
e182730,a,1,pq
m1069417,abc,1,pq
m1026987,b,1,pq
m1142832,abc,1,pq
l3160865,abc,1,pq
l2673323,c,1,pq
l2822869,abc,1,pq
m1026808,abc,1,pq
m1047825,b,1,pq
m1069731,b,1,pq
l2729410,c,1,pq
l3178978,a,1,pq
m1069384,a,1,pq
l3066805,a,1,pq
m1047319,c,1,pq
m1047318,c,1,pq
l3216358,a,1,pq
m1026826,a,1,pq
m1047763,abc,1,pq
m1108540,c,1,pq
l2804259,a,1,pq
m1047513,abc,1,pq
m1047507,abc,1,pq
m1142863,abc,1,pq
m1125916,b,1,pq
l2879767,b,1,pq
l3066809,c,1,pq
m1069487,c,1,pq
m1142818,abc,1,pq
q14733,abc,1,pq
m1047568,abc,1,pq
l2954338,b,1,pq
m1047409,a,1,pq
l2841648,a,1,pq
m1089177,c,1,pq
l2954347,b,1,pq
l3027124,c,1,pq
m1026824,abc,1,pq
m1047453,b,1,pq
l2691948,b,1,pq
m1089205,a,1,pq
l2710542,b,1,pq
m3032980,abc,1,pq
l2917330,a,1,pq
l2861222,a,1,pq
m1047490,abc,1,pq
l2878848,c,1,pq
m1047486,abc,1,pq
l3177665,a,1,pq
l2805036,b,1,pq
l2692654,a,1,pq
m1047672,abc,1,pq
m1125919,abc,1,pq
m1142819,abc,1,pq
m3036172,b,1,pq
m1089143,abc,1,pq
l3141400,a,1,pq
m1069481,abc,1,pq
m1026377,a,1,pq
l3048210,a,1,pq
e182722,a,1,pq
m1026331,abc,1,pq
l3214055,c,1,pq
l2936279,abc,1,pq
m1026704,b,1,pq
l2841634,b,1,pq
m1047386,b,1,pq
m1089115,abc,1,pq
m1026486,b,1,pq
l3010570,a,1,pq
m1125968,abc,1,pq
m1069412,b,1,pq
l2879061,b,1,pq
m1142880,c,1,pq
l2891575,c,1,pq
m1026848,a,1,pq
l2897793,a,1,pq
m1069521,a,1,pq
m1069175,abc,1,pq
l3197637,c,1,pq
l3197635,b,1,pq
l2804257,b,1,pq
l2860485,b,1,pq
l3235945,c,1,pq
l2842330,c,1,pq
l2804254,a,1,pq
m1166370,c,1,pq
m3763619,abc,1,pq
m3037540,c,1,pq
l2710509,c,1,pq
l2763072,b,1,pq
l3010560,abc,1,pq
l3254219,c,1,pq
l3254220,c,1,pq
m1026648,a,1,pq
m1089112,abc,1,pq
l2691951,c,1,pq
m1026327,b,1,pq
l2841636,b,1,pq
l2990826,abc,1,pq
l2911069,b,1,pq
l2948732,b,1,pq
m1069312,c,1,pq
l2876797,abc,1,pq
l3254227,b,1,pq
m3037455,c,1,pq
l3217052,c,1,pq
l2822861,a,1,pq
m1047724,abc,1,pq
m1047722,abc,1,pq
d5534969-2_int,abc,1,pq
e182729,abc,1,pq
m1047699,abc,1,pq
l2935554,abc,1,pq
m1047292,abc,1,pq
l2766750,c,1,pq
l3649300,a,1,pq
l3066804,a,1,pq
m3327098,b,1,pq
l2691943,b,1,pq
m1125904,a,1,pq
l3085388,b,1,pq
l3233413,b,1,pq
l3122827,a,1,pq
l2954355,a,1,pq
l2952003,abc,1,pq
l3008237,c,1,pq
m1125978,b,1,pq
m1026706,abc,1,pq
l3141399,c,1,pq
m3763624,abc,1,pq
m1142839,abc,1,pq
l3067507,c,1,pq
m1142826,b,1,pq
l2692664,c,1,pq
l2823544,a,1,pq
l2973155,abc,1,pq
l3216346,a,1,pq
l2858163,a,1,pq
l2973149,b,1,pq
l3086079,b,1,pq
l2710530,b,1,pq
m4113348,ac,1,pq
l2879074,a,1,pq
e193509,abc,1,pq
m1047794,b,1,pq
l3027116,abc,1,pq
l2929261,a,1,pq
m1166375,abc,1,pq
l2973156,b,1,pq
m1069311,abc,1,pq
m1069208,c,1,pq
l2691945,c,1,pq
m1026468,b,1,pq
m1026662,abc,1,pq
m1026941,a,1,pq
m1026942,a,1,pq
m1047713,abc,1,pq
m1047720,abc,1,pq
m1108298,abc,1,pq
e183472,abc,1,pq
l2989566,abc,1,pq
m1010004,a,1,pq
m1089188,c,1,pq
l2972704,c,1,pq
l3263051,c,1,pq
l2897776,c,1,pq
l2767414,c,1,pq
m1069572,b,1,pq
l3066826,b,1,pq
m1166356,a,1,pq
l2730187,a,1,pq
l3122825,a,1,pq
l2991920,a,1,pq
l3122826,a,1,pq
m1047358,a,1,pq
l3142078,b,1,pq
l2879752,b,1,pq
m1027023,abc,1,pq
l3122815,b,1,pq
l2724120,c,1,pq
l2729429,a,1,pq
l3215549,b,1,pq
l2897800,b,1,pq
l2860481,c,1,pq
m1126020,a,1,pq
m1026906,a,1,pq
m1209828,c,1,pq
l3195315,a,1,pq
m1069590,b,1,pq
m1069595,b,1,pq
m1027004,b,1,pq
l2897765,b,1,pq
m1047314,a,1,pq
l2876814,abc,1,pq
m1026834,abc,1,pq
m1008743,b,1,pq
m1008742,b,1,pq
m1026902,abc,1,pq
l2897780,abc,1,pq
m1069411,abc,1,pq
l2711226,abc,1,pq
l3101789,a,1,pq
l2841616,a,1,pq
m1089170,c,1,pq
l2879062,c,1,pq
m1069174,c,1,pq
l3157718,a,1,pq
m1069629,b,1,pq
l2691944,a,1,pq
m1069533,abc,1,pq
m1142865,abc,1,pq
l2804253,a,1,pq
m1209788,abc,1,pq
l3029500,a,1,pq
m1069217,c,1,pq
l2954350,c,1,pq
l2802481,a,1,pq
l3214549,a,1,pq
l2851933,abc,1,pq
l3207907,abc,1,pq
l2841619,c,1,pq
m1108380,abc,1,pq
m1047613,c,1,pq
l2916625,b,1,pq
m1009720,a,1,pq
l2822862,c,1,pq
d6019477-1_int,c,1,pq
e182727,c,1,pq
m1027043,abc,1,pq
m1026948,b,1,pq
l3176661,c,1,pq
l2970804,c,1,pq
l2936275,b,1,pq
l2766722,b,1,pq
l3142079,b,1,pq
m3036162,b,1,pq
l2710504,b,1,pq
m1142860,abc,1,pq
l3197652,a,1,pq
m1069437,c,1,pq
l3270814,a,1,pq
l2897778,a,1,pq
m1069532,b,1,pq
l2785534,b,1,pq
m1069147,c,1,pq
l3066801,c,1,pq
m1069556,abc,1,pq
l2691967,abc,1,pq
m1069504,abc,1,pq
m1166393,c,1,pq
m1166395,c,1,pq
l2766718,abc,1,pq
l3048206,abc,1,pq
m1047821,b,1,pq
l2684420,b,1,pq
m1089204,a,1,pq
l3157167,a,1,pq
m1047432,a,1,pq
l2879075,a,1,pq
m3037537,b,1,pq
l3231269,b,1,pq
m1069136,abc,1,pq
l2914323,b,1,pq
m1069218,c,1,pq
l2954351,c,1,pq
m1026744,abc,1,pq
m1008752,b,1,pq
m1008746,b,1,pq
l2897779,c,1,pq
l2841626,c,1,pq
l2711234,b,1,pq
l2973178,b,1,pq
m1149236,abc,1,pq
l3160862,c,1,pq
l3104850,c,1,pq
l2748130,b,1,pq
l3085389,b,1,pq
l2729405,b,1,pq
l3251799,a,1,pq
m1026308,b,1,pq
l2897764,b,1,pq
m1009840,b,1,pq
l2991901,b,1,pq
l3251808,a,1,pq
l3139086,b,1,pq
l3029501,b,1,pq
m3036165,b,1,pq
m1026857,a,1,pq
m1108311,abc,1,pq
l2898526,c,1,pq
l3048965,abc,1,pq
l3216123,abc,1,pq
m1069202,c,1,pq
l2879073,c,1,pq
m1047786,b,1,pq
l3048207,b,1,pq
l3160868,b,1,pq
l3082988,b,1,pq
l2936211,c,1,pq
l3645809,c,1,pq
m1142835,c,1,pq
l3125349,abc,1,pq
d5710794-3_int,abc,1,pq
e192860,abc,1,pq
l3254216,a,1,pq
l2785511,a,1,pq
l2897784,b,1,pq
l2673313,abc,1,pq
m1047299,abc,1,pq
l3122835,b,1,pq
l3234185,b,1,pq
l3065750,b,1,pq
l2991943,c,1,pq
l2952013,a,1,pq
m1026701,abc,1,pq
m1069730,b,1,pq
l3159037,b,1,pq
l2841645,c,1,pq
m1125959,c,1,pq
m1125974,c,1,pq
m1108258,b,1,pq
l2955078,a,1,pq
m1026792,a,1,pq
l2821010,a,1,pq
m1125976,abc,1,pq
l3141411,c,1,pq
d5535139-1_int,abc,1,pq
e183473,abc,1,pq
l2973160,b,1,pq
m1009838,b,1,pq
l2801896,b,1,pq
m1009770,abc,1,pq
l3103822,abc,1,pq
m3768670,abc,1,pq
l2729428,a,1,pq
m1026926,abc,1,pq
l3011293,abc,1,pq
l3233353,a,1,pq
l3029506,b,1,pq
l3010559,a,1,pq
m1069213,c,1,pq
l3178977,c,1,pq
m1108534,abc,1,pq
l2691965,b,1,pq
l2785538,a,1,pq
l2710543,c,1,pq
q1301,abc,1,pq
l3160872,abc,1,pq
m1047793,b,1,pq
l2879069,a,1,pq
l2955006,c,1,pq
l2692600,c,1,pq
l3029505,c,1,pq
l2673318,c,1,pq
m1047424,b,1,pq
l2691949,b,1,pq
m1026699,b,1,pq
l3085403,a,1,pq
l3235255,abc,1,pq
m1047316,abc,1,pq
m1026886,abc,1,pq
l3120484,abc,1,pq
l2879078,abc,1,pq
l3232902,abc,1,pq
l3123509,abc,1,pq
l2859403,abc,1,pq
m1125914,abc,1,pq
l2917328,abc,1,pq
l2841635,abc,1,pq
l2766499,c,1,pq
l2802480,b,1,pq
l2691954,abc,1,pq
l3122849,abc,1,pq
l2764411,c,1,pq
m1026907,abc,1,pq
l2729206,c,1,pq
l2804957,c,1,pq
l3048937,c,1,pq
l2822872,abc,1,pq
l3235946,a,1,pq
m1126005,a,1,pq
m1009698,a,1,pq
l3156034,a,1,pq
l3254205,c,1,pq
l3197647,a,1,pq
m1026844,abc,1,pq
l2973833,abc,1,pq
m1166373,abc,1,pq
l2991902,b,1,pq
m1008758,b,1,pq
l3065696,a,1,pq
l2748780,a,1,pq
m1125987,abc,1,pq
l3027122,a,1,pq
l2841637,c,1,pq
l2710520,a,1,pq
m1089119,abc,1,pq
l3046854,b,1,pq
m1047478,c,1,pq
l2766716,c,1,pq
l2973171,b,1,pq
l3085392,c,1,pq
l3784018,abc,1,pq
l2973166,c,1,pq
l3068944,b,1,pq
l2936270,a,1,pq
l3086078,a,1,pq
m1047593,abc,1,pq
m1047615,abc,1,pq
m1009855,b,1,pq
l2748139,b,1,pq
l2841631,c,1,pq
m1047819,b,1,pq
l2916610,b,1,pq
l2879076,c,1,pq
m1089122,c,1,pq
l2691939,b,1,pq
l2933120,c,1,pq
m1069225,c,1,pq
l3645810,c,1,pq
l3649304,a,1,pq
m1027042,c,1,pq
l3178969,b,1,pq
l2729401,b,1,pq
l3235249,a,1,pq
l2954348,a,1,pq
l3066812,a,1,pq
l2841622,a,1,pq
l2823611,abc,1,pq
m1047340,a,1,pq
l2991923,a,1,pq
l2730163,abc,1,pq
m1089103,b,1,pq
l3048196,b,1,pq
l2673306,c,1,pq
l2726973,abc,1,pq
l2991640,c,1,pq
l3160101,a,1,pq
m1125905,b,1,pq
m1026954,abc,1,pq
m1047558,abc,1,pq
l2766741,abc,1,pq
m1069564,abc,1,pq
m1069461,abc,1,pq
m1069156,abc,1,pq
l3178979,c,1,pq
l3254231,a,1,pq
l3728042,a,1,pq
l3728043,a,1,pq
l2895461,a,1,pq
l3029518,b,1,pq
l2897807,b,1,pq
l2785520,b,1,pq
m1209750,b,1,pq
l3254869,b,1,pq
l2798067,b,1,pq
l3102793,b,1,pq
m1089141,abc,1,pq
l2688693,abc,1,pq
l3048222,c,1,pq
l3104117,c,1,pq
l2690187,b,1,pq
m1026690,abc,1,pq
l2841628,a,1,pq
l2689678,b,1,pq
m1026463,b,1,pq
l2692655,abc,1,pq
m1089162,c,1,pq
l3029520,b,1,pq
l2991906,a,1,pq
l3066814,abc,1,pq
m1108398,abc,1,pq
m1108483,a,1,pq
m1026341,abc,1,pq
l2748133,c,1,pq
l3085399,c,1,pq
l2767342,a,1,pq
m1125944,abc,1,pq
l2710511,a,1,pq
l2766719,a,1,pq
l3216342,b,1,pq
m1027041,c,1,pq
l2916607,c,1,pq
l2710513,b,1,pq
l2973165,a,1,pq
m1108499,a,1,pq
l2785546,a,1,pq
m1108368,c,1,pq
l3085393,c,1,pq
l3178974,b,1,pq
m1026769,abc,1,pq
l3189189,b,1,pq
l2821770,a,1,pq
m1069555,b,1,pq
l3252336,b,1,pq
l2820556,a,1,pq
m1047344,a,1,pq
l3029499,a,1,pq
m1026830,abc,1,pq
l2991912,a,1,pq
l3010569,a,1,pq
m1047335,a,1,pq
l3216368,abc,1,pq
l2879081,a,1,pq
l3104144,a,1,pq
l2916619,b,1,pq
m1126031,c,1,pq
l3179608,c,1,pq
l2990098,a,1,pq
l2673326,b,1,pq
m1142815,abc,1,pq
l3122812,b,1,pq
m1166386,c,1,pq
l2897806,c,1,pq
l2822865,c,1,pq
l3195321,a,1,pq
l3197646,abc,1,pq
m1026829,abc,1,pq
l2763153,abc,1,pq
e182726,b,1,pq
l2766744,b,1,pq
l3216370,abc,1,pq
l2674047,abc,1,pq
m3949157,a,1,pq
l3727711,a,1,pq
m1026329,abc,1,pq
l3086002,c,1,pq
d5502543-2_int,abc,1,pq
q14413,abc,1,pq
l3029503,c,1,pq
m1047792,b,1,pq
m1089165,c,1,pq
l3216343,c,1,pq
l2748144,abc,1,pq
l3010562,b,1,pq
m1069557,b,1,pq
m1047374,b,1,pq
l3197629,b,1,pq
m1089203,abc,1,pq
m1026866,abc,1,pq
m1149235,abc,1,pq
l2766720,a,1,pq
m1209791,abc,1,pq
m1026960,abc,1,pq
l3011298,abc,1,pq
m1108524,c,1,pq
l2991915,b,1,pq
l2673320,b,1,pq
m1047755,a,1,pq
m1026709,abc,1,pq
l3729298,a,1,pq
l3727707,a,1,pq
l3160123,a,1,pq
l2897805,a,1,pq
m1125917,abc,1,pq
m1069154,abc,1,pq
l3197630,abc,1,pq
m1026343,a,1,pq
m1069155,abc,1,pq
l2785523,c,1,pq
l3141388,c,1,pq
m1026877,a,1,pq
l2991911,c,1,pq
l2970258,c,1,pq
l2841632,abc,1,pq
regxfmr_190-8593,abc,1,pq
l2805031,c,1,pq
m1069226,c,1,pq
l2860506,b,1,pq
l2954346,b,1,pq
l2879077,b,1,pq
d5860423-3_int,abc,1,pq
190-8593,abc,1,pq
l3139366,abc,1,pq
l2763812,c,1,pq
l2951995,c,1,pq
l3197638,a,1,pq
l2860482,a,1,pq
m1026905,abc,1,pq
m1108520,c,1,pq
l2804277,c,1,pq
l2991913,a,1,pq
l3235273,b,1,pq
l3029502,abc,1,pq
l3066811,b,1,pq
m1047732,abc,1,pq
l3197661,c,1,pq
l3122848,c,1,pq
m1047580,abc,1,pq
d5655682-1_int,b,1,pq
e182725,b,1,pq
d5926308-3_int,abc,1,pq
l2860491,abc,1,pq
l2897770,c,1,pq
l3104127,b,1,pq
l2767343,c,1,pq
l2786266,abc,1,pq
l2785512,b,1,pq
m1027114,a,1,pq
l3195327,a,1,pq
m1027121,a,1,pq
l3104157,c,1,pq
d6138608-3_int,abc,1,pq
q14404,abc,1,pq
l2991927,b,1,pq
m1089155,c,1,pq
m1026323,b,1,pq
l2804258,b,1,pq
l2992656,a,1,pq
l2936271,abc,1,pq
m1069544,b,1,pq
l2916598,a,1,pq
l2954344,c,1,pq
l2897767,c,1,pq
l2876796,a,1,pq
l3122810,b,1,pq
l2860478,b,1,pq
l2822858,b,1,pq
l2841620,b,1,pq
l3727709,a,1,pq
l3727710,a,1,pq
l3179674,b,1,pq
regxfmr_190-7361,abc,1,pq
l2803194,c,1,pq
m1186065,abc,1,pq
d6231996-1_int,b,1,pq
e206614,b,1,pq
l2804261,c,1,pq
l3178980,c,1,pq
m1047836,b,1,pq
m1125962,abc,1,pq
l3123452,abc,1,pq
l2841629,c,1,pq
l3254218,abc,1,pq
l3778577,c,1,pq
l2820531,abc,1,pq
l3626914,c,1,pq
l2955077,abc,1,pq
l3160098,abc,1,pq
m1089213,abc,1,pq
l3104125,abc,1,pq
q14411,abc,1,pq
l3118855,abc,1,pq
l3231255,abc,1,pq
d5861005-2_int,abc,1,pq
m1027071,c,1,pq
l3235241,c,1,pq
l2729409,b,1,pq
l2841624,b,1,pq
l3235254,abc,1,pq
m1026851,abc,1,pq
m1069524,a,1,pq
l2766747,a,1,pq
l2822877,abc,1,pq
m1009715,a,1,pq
l3198347,c,1,pq
m1108489,a,1,pq
l3226771,a,1,pq
l3189190,a,1,pq
l2991918,b,1,pq
l2954339,b,1,pq
l3048200,b,1,pq
l3160861,c,1,pq
m1047552,abc,1,pq
l2804283,a,1,pq
l2916627,a,1,pq
l3029498,abc,1,pq
l2973152,b,1,pq
l2822870,c,1,pq
m1166369,a,1,pq
l2839305,a,1,pq
l2710508,b,1,pq
l3082992,a,1,pq
m1010011,a,1,pq
l3214069,abc,1,pq
m1026655,abc,1,pq
l3197643,b,1,pq
m1026339,b,1,pq
m1047420,a,1,pq
l2879087,a,1,pq
d5806920-1_int,b,1,pq
m1027039,abc,1,pq
l3552667,c,1,pq
l2954357,a,1,pq
m1069438,abc,1,pq
l2785530,a,1,pq
l2822868,a,1,pq
m1027087,a,1,pq
l2726983,a,1,pq
l2821087,a,1,pq
l2673310,a,1,pq
l2936212,a,1,pq
l2936213,b,1,pq
l2746587,c,1,pq
m1108378,abc,1,pq
m1047809,b,1,pq
m1026805,a,1,pq
l3120502,a,1,pq
l2673331,b,1,pq
m1108490,abc,1,pq
l3122816,abc,1,pq
l3160103,abc,1,pq
m1069503,abc,1,pq
l3027670,b,1,pq
l2691941,c,1,pq
l3159645,a,1,pq
m1069632,b,1,pq
l3160863,c,1,pq
m1010014,a,1,pq
l3048199,b,1,pq
l3067478,abc,1,pq
m1125994,abc,1,pq
m1047480,abc,1,pq
m1069483,abc,1,pq
l2841615,a,1,pq
l2673305,b,1,pq
m1026366,a,1,pq
l3104131,a,1,pq
l2973167,abc,1,pq
n1134475,abc,1,pq
l3067447,a,1,pq
m1108350,c,1,pq
l3139598,b,1,pq
l3085397,b,1,pq
l2748140,a,1,pq
l3141412,a,1,pq
m1047769,b,1,pq
l3197632,b,1,pq
l2785524,c,1,pq
l2991921,c,1,pq
l2710510,c,1,pq
l3197628,c,1,pq
l3104119,a,1,pq
l2842329,c,1,pq
l2973791,abc,1,pq
l3179650,abc,1,pq
l2710516,a,1,pq
l3160864,b,1,pq
m1047623,a,1,pq
l2748157,a,1,pq
l3048212,a,1,pq
l3122824,a,1,pq
l2879089,c,1,pq
l2937757,c,1,pq
l3067448,c,1,pq
m1069390,a,1,pq
l2897801,a,1,pq
l2973169,a,1,pq
m1026953,b,1,pq
q14734,abc,1,pq
l3197631,a,1,pq
l2748127,a,1,pq
m1209811,abc,1,pq
l2729408,b,1,pq
l3048228,c,1,pq
l2991940,c,1,pq
m1108395,abc,1,pq
l2728247,abc,1,pq
l2916234,a,1,pq
l2673316,a,1,pq
l3159448,abc,1,pq
l3048890,c,1,pq
l3010563,a,1,pq
l2841623,a,1,pq
m1125940,b,1,pq
l2991908,a,1,pq
l3178973,a,1,pq
m1047767,b,1,pq
l2879068,b,1,pq
l3066819,a,1,pq
l3104853,c,1,pq
l3234149,abc,1,pq
l2673346,abc,1,pq
l3254210,c,1,pq
l2955005,b,1,pq
m1108372,b,1,pq
l2936268,c,1,pq
l2688692,abc,1,pq
l2804247,b,1,pq
l3178971,a,1,pq
l3728040,a,1,pq
l3728041,a,1,pq
l2766738,abc,1,pq
l3104128,a,1,pq
l2673315,a,1,pq
l3047289,abc,1,pq
l2785516,b,1,pq
l3048963,b,1,pq
d5799561-2_int,abc,1,pq
l2785525,c,1,pq
l3198356,c,1,pq
l3197641,a,1,pq
l2973161,a,1,pq
e183493,abc,1,pq
m1125902,abc,1,pq
l3085402,a,1,pq
l2991909,a,1,pq
m1026997,abc,1,pq
m1026979,abc,1,pq
l3082981,c,1,pq
l3235275,abc,1,pq
m1026347,abc,1,pq
l2915534,a,1,pq
l2710519,a,1,pq
m1026820,a,1,pq
l3141403,a,1,pq
l3197633,a,1,pq
m1069500,abc,1,pq
m1069382,abc,1,pq
l2710537,b,1,pq
l2897789,b,1,pq
l3160878,c,1,pq
l2917336,c,1,pq
l3214112,b,1,pq
l3160104,b,1,pq
l2973144,c,1,pq
l2748152,b,1,pq
m1108387,abc,1,pq
l2955055,b,1,pq
l2991907,a,1,pq
l3104830,abc,1,pq
l3197626,c,1,pq
m1047483,abc,1,pq
l3160102,abc,1,pq
l3160793,c,1,pq
l3177881,c,1,pq
d5835167-6_int,abc,1,pq
q14414,abc,1,pq
l3048221,abc,1,pq
l2748128,c,1,pq
l2913406,b,1,pq
m1069563,a,1,pq
m1166366,abc,1,pq
m1026713,a,1,pq
l2991922,abc,1,pq
l3104145,b,1,pq
m1027013,abc,1,pq
l3649298,a,1,pq
m1047388,b,1,pq
l3048211,a,1,pq
l2766725,c,1,pq
l2673311,a,1,pq
l2785537,a,1,pq
l3066817,a,1,pq
l2673319,abc,1,pq
l3104121,a,1,pq
l3104113,a,1,pq
l3104856,a,1,pq
l2785518,c,1,pq
l2745806,c,1,pq
l3157710,b,1,pq
m1108340,c,1,pq
l2916605,c,1,pq
l2804245,b,1,pq
l3254915,b,1,pq
l3727708,a,1,pq
l3160105,c,1,pq
l3235251,c,1,pq
m1010016,a,1,pq
l3251807,a,1,pq
l2992657,a,1,pq
m1069597,b,1,pq
l3197653,b,1,pq
