"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
24.6, 0, 1.04992640006057, 0, 1.04996087010412, sourcebus, sourcebus, 0, 1.04713002271375, 0, 1.04987130998035, 906, 1
24.6166666666667, 0, 1.04992507541582, 0, 1.04996081892251, sourcebus, sourcebus, 0, 1.04694421156302, 0, 1.04986934781585, 906, 1
24.6333333333333, 0, 1.04992487196036, 0, 1.04996080959253, sourcebus, sourcebus, 0, 1.04693788983411, 0, 1.04986941809704, 906, 1
24.65, 0, 1.04992487148389, 0, 1.04996080938911, sourcebus, sourcebus, 0, 1.04693791006855, 0, 1.04986941922227, 906, 1
24.6666666666667, 0, 1.04992725665081, 0, 1.04996091218226, sourcebus, sourcebus, 0, 1.0466602088947, 0, 1.04986891101825, 906, 1
24.6833333333333, 0, 1.04992696173689, 0, 1.04996089970495, sourcebus, sourcebus, 0, 1.04666472658388, 0, 1.04986901487949, 906, 1
24.7, 0, 1.04992579464512, 0, 1.04995633731823, sourcebus, sourcebus, 0, 1.04669567231217, 0, 1.04985595971557, 906, 1
24.7166666666667, 0, 1.04992623045708, 0, 1.04995639727977, sourcebus, sourcebus, 0, 1.04647750884669, 0, 1.04985361307931, 906, 1
24.7333333333333, 0, 1.04992206616105, 0, 1.04995639119055, sourcebus, sourcebus, 0, 1.04618691829449, 0, 1.04985094342565, 906, 1
24.75, 0, 1.04992068363771, 0, 1.04995611185215, sourcebus, sourcebus, 0, 1.04652236978818, 0, 1.04985873313592, 906, 1
24.7666666666667, 0, 1.04992135971927, 0, 1.04995612897384, sourcebus, sourcebus, 0, 1.04681047102173, 0, 1.04986209640885, 906, 1
24.7833333333333, 0, 1.04992153645228, 0, 1.04995850096358, sourcebus, sourcebus, 0, 1.04699373098749, 0, 1.04987172122979, 898, 1
24.8, 0, 1.04992153682767, 0, 1.04995850075046, sourcebus, sourcebus, 0, 1.04699403796577, 0, 1.04987170846289, 898, 1
24.8166666666667, 0, 1.04991840788393, 0, 1.04995836803112, sourcebus, sourcebus, 0, 1.04712567397977, 0, 1.04987126760788, 898, 1
24.8333333333333, 0, 1.04991200833479, 0, 1.04995329923941, sourcebus, sourcebus, 0, 1.0469509030402, 0, 1.04985654839584, 556, 1
24.85, 0, 1.04991445693509, 0, 1.04995047854903, sourcebus, sourcebus, 0, 1.04705599363163, 0, 1.04984711082512, 556, 1
24.8666666666667, 0, 1.04991445650763, 0, 1.04994661704332, sourcebus, sourcebus, 0, 1.04707461538898, 0, 1.04983565409814, 556, 1
24.8833333333333, 0, 1.0499162058377, 0, 1.04994669187219, sourcebus, sourcebus, 0, 1.04714066855146, 0, 1.04983510420732, 556, 1
24.9, 0, 1.0499115974084, 0, 1.04994327628081, sourcebus, sourcebus, 0, 1.04698216862081, 0, 1.04982698759632, 556, 1
24.9166666666667, 0, 1.04990486110732, 0, 1.04994297326591, sourcebus, sourcebus, 0, 1.04646680054017, 0, 1.04983071229205, 835, 1
24.9333333333333, 0, 1.04989954261145, 0, 1.0499382587076, sourcebus, sourcebus, 0, 1.04641795408971, 0, 1.04981164488962, 556, 1
24.95, 0, 1.04989862943816, 0, 1.04993821535904, sourcebus, sourcebus, 0, 1.04634798164874, 0, 1.04981313542747, 556, 1
24.9666666666667, 0, 1.04990008553682, 0, 1.04993535577548, sourcebus, sourcebus, 0, 1.04642200043167, 0, 1.04980401825537, 556, 1
24.9833333333333, 0, 1.04990019775729, 0, 1.04992784664003, sourcebus, sourcebus, 0, 1.04656645926075, 0, 1.04977673156883, 898, 1
25, 0, 1.04989760247448, 0, 1.04992772926525, sourcebus, sourcebus, 0, 1.04654285358583, 0, 1.04977752163368, 556, 1
25.0166666666667, 0, 1.04991955872144, 0, 1.0499329990169, sourcebus, sourcebus, 0, 1.04640768302636, 0, 1.04978680716072, 898, 1
25.0333333333333, 0, 1.0499271870382, 0, 1.0499313563363, sourcebus, sourcebus, 0, 1.04663659964443, 0, 1.04978086500144, 886, 1
25.05, 0, 1.04992778449315, 0, 1.04993486846799, sourcebus, sourcebus, 0, 1.04656833046612, 0, 1.04978979517674, 886, 1
25.0666666666667, 0, 1.04991982045697, 0, 1.04994112334052, sourcebus, sourcebus, 0, 1.04581112468114, 0, 1.04980289952948, 886, 1
25.0833333333333, 0, 1.04992193158466, 0, 1.04993042562526, sourcebus, sourcebus, 0, 1.04613268038695, 0, 1.04978227853887, 886, 1
25.1, 0, 1.04992216527094, 0, 1.04993559699925, sourcebus, sourcebus, 0, 1.04601711959952, 0, 1.04978821479378, 886, 1
25.1166666666667, 0, 1.04992251713636, 0, 1.04994333756142, sourcebus, sourcebus, 0, 1.0459038545234, 0, 1.04981269081849, 886, 1
25.1333333333333, 0, 1.04991908265224, 0, 1.04994357197773, sourcebus, sourcebus, 0, 1.04568364728693, 0, 1.04980878836912, 886, 1
25.15, 0, 1.04992199727278, 0, 1.04994365865713, sourcebus, sourcebus, 0, 1.04580214268626, 0, 1.04981008477644, 886, 1
25.1666666666667, 0, 1.04992584243258, 0, 1.04994386178567, sourcebus, sourcebus, 0, 1.0460633859028, 0, 1.04981567071851, 886, 1
25.1833333333333, 0, 1.04992605649513, 0, 1.04994878200595, sourcebus, sourcebus, 0, 1.0460130784098, 0, 1.04982895543207, 886, 1
25.2, 0, 1.0499308290362, 0, 1.04994878051627, sourcebus, sourcebus, 0, 1.04646055548693, 0, 1.04982747364207, 886, 1
25.2166666666667, 0, 1.04992513818442, 0, 1.04994380253381, sourcebus, sourcebus, 0, 1.04629093028364, 0, 1.04982643257763, 886, 1
25.2333333333333, 0, 1.04992522451719, 0, 1.04994140895075, sourcebus, sourcebus, 0, 1.04627835800804, 0, 1.04981998883244, 886, 1
25.25, 0, 1.04992522464771, 0, 1.04994140857142, sourcebus, sourcebus, 0, 1.04627824154293, 0, 1.04981997171997, 886, 1
25.2666666666667, 0, 1.04993121111671, 0, 1.0499414514594, sourcebus, sourcebus, 0, 1.04696469214566, 0, 1.04981438013073, 886, 1
25.2833333333333, 0, 1.04993420186712, 0, 1.04994158286274, sourcebus, sourcebus, 0, 1.04730272287227, 0, 1.04981284329739, 886, 1
25.3, 0, 1.0499251647345, 0, 1.04993586475657, sourcebus, sourcebus, 0, 1.04638720022277, 0, 1.04980052069352, 886, 1
25.3166666666667, 0, 1.04992964302389, 0, 1.04993542373123, sourcebus, sourcebus, 0, 1.04695502926687, 0, 1.04979256679847, 755, 1
25.3333333333333, 0, 1.04992697272746, 0, 1.04993524815451, sourcebus, sourcebus, 0, 1.04696951472216, 0, 1.0497937785942, 755, 1
25.35, 0, 1.04992243769458, 0, 1.04993504607291, sourcebus, sourcebus, 0, 1.04697733116225, 0, 1.04979516020031, 755, 1
25.3666666666667, 0, 1.0499163260184, 0, 1.04993688252168, sourcebus, sourcebus, 0, 1.04623247483482, 0, 1.04980191404341, 562, 1
25.3833333333333, 0, 1.0499174012703, 0, 1.04993688618142, sourcebus, sourcebus, 0, 1.04628982358726, 0, 1.04980156629748, 562, 1
25.4, 0, 1.04991649562677, 0, 1.04994269487389, sourcebus, sourcebus, 0, 1.04612653932811, 0, 1.04980576731793, 562, 1
25.4166666666667, 0, 1.0499195489822, 0, 1.04993704843641, sourcebus, sourcebus, 0, 1.0462289613455, 0, 1.04980603901838, 562, 1
25.4333333333333, 0, 1.04991371699009, 0, 1.04993816439634, sourcebus, sourcebus, 0, 1.04579755682153, 0, 1.04980986862284, 562, 1
25.45, 0, 1.04991649910762, 0, 1.04994236064595, sourcebus, sourcebus, 0, 1.04600370544689, 0, 1.04982061082906, 562, 1
25.4666666666667, 0, 1.04991195573269, 0, 1.04994216120153, sourcebus, sourcebus, 0, 1.04600358628631, 0, 1.0498220199796, 562, 1
25.4833333333333, 0, 1.04990474159333, 0, 1.04994186027891, sourcebus, sourcebus, 0, 1.04553340773773, 0, 1.04982031993586, 562, 1
25.5, 0, 1.04990473961717, 0, 1.04994185964599, sourcebus, sourcebus, 0, 1.04553296150216, 0, 1.0498203218318, 562, 1
25.5166666666667, 0, 1.0498966661703, 0, 1.04994493419534, sourcebus, sourcebus, 0, 1.04495550273487, 0, 1.04983295491415, 906, 1
25.5333333333333, 0, 1.04989135342935, 0, 1.04994734063728, sourcebus, sourcebus, 0, 1.04460963727996, 0, 1.04984240420489, 562, 1
25.55, 0, 1.04989135186961, 0, 1.04994734044013, sourcebus, sourcebus, 0, 1.04460922008208, 0, 1.04984240619444, 562, 1
25.5666666666667, 0, 1.04989309249383, 0, 1.04994741529883, sourcebus, sourcebus, 0, 1.04470351890768, 0, 1.04984187187285, 562, 1
25.5833333333333, 0, 1.04989333400663, 0, 1.04994764425531, sourcebus, sourcebus, 0, 1.04462199637288, 0, 1.04984608645802, 562, 1
25.6, 0, 1.04989653873409, 0, 1.04994778587956, sourcebus, sourcebus, 0, 1.04475246239858, 0, 1.04984509156248, 562, 1
25.6166666666667, 0, 1.04989077524827, 0, 1.0499475640461, sourcebus, sourcebus, 0, 1.0447126385075, 0, 1.04984042025629, 562, 1
25.6333333333333, 0, 1.04989232903567, 0, 1.04995316773388, sourcebus, sourcebus, 0, 1.04460597810581, 0, 1.0498621363524, 562, 1
25.65, 0, 1.04989129714082, 0, 1.04995959331762, sourcebus, sourcebus, 0, 1.04436637190355, 775, 1.05025587858904, 562, 868
25.6666666666667, 0, 1.04988863895673, 0, 1.04996169082278, sourcebus, sourcebus, 0, 1.04409732221892, 853, 1.05033601259191, 906, 868
25.6833333333333, 0, 1.04989634751309, 0, 1.04996202053008, sourcebus, sourcebus, 0, 1.04457131791628, 795, 1.05018394435002, 906, 868
25.7, 0, 1.04990206597126, 0, 1.04994800275529, sourcebus, sourcebus, 0, 1.04493432025249, 0, 1.04984901740119, 906, 1
25.7166666666667, 0, 1.0499016059459, 0, 1.04995110745753, sourcebus, sourcebus, 0, 1.04484862262004, 0, 1.04986060448632, 906, 1
25.7333333333333, 0, 1.04990268440694, 0, 1.04995114970527, sourcebus, sourcebus, 0, 1.04503091528597, 0, 1.04986026794763, 906, 1
25.75, 0, 1.04990233755434, 0, 1.0499511351771, sourcebus, sourcebus, 0, 1.04500555197243, 0, 1.04986037609996, 906, 1
25.7666666666667, 0, 1.04990185919995, 0, 1.04994614408215, sourcebus, sourcebus, 0, 1.04501055926255, 0, 1.04984386524519, 906, 1
25.7833333333333, 0, 1.04990880423896, 0, 1.0499464459757, sourcebus, sourcebus, 0, 1.04544837475746, 0, 1.04984172984125, 906, 1
25.8, 0, 1.04991501583155, 0, 1.04994669991464, sourcebus, sourcebus, 0, 1.04597604850922, 0, 1.04984354964031, 817, 1
25.8166666666667, 0, 1.04992268643297, 0, 1.04995266986906, sourcebus, sourcebus, 0, 1.04647276096627, 0, 1.04986245374053, 817, 1
25.8333333333333, 0, 1.04993323301262, 0, 1.04995313032723, sourcebus, sourcebus, 0, 1.04730965540287, 0, 1.04985923552413, 629, 1
25.85, 0, 1.04992879837283, 0, 1.04995852520337, sourcebus, sourcebus, 0, 1.04707680707394, 0, 1.04986450869053, 629, 1
25.8666666666667, 0, 1.04992949632431, 0, 1.04995852647641, sourcebus, sourcebus, 0, 1.0471143237283, 0, 1.04986428810148, 629, 1
25.8833333333333, 0, 1.04992604988176, 0, 1.04995852638321, sourcebus, sourcebus, 0, 1.04700753480035, 0, 1.04986533979295, 629, 1
25.9, 0, 1.04993036270939, 0, 1.04995852713896, sourcebus, sourcebus, 0, 1.04732321890543, 0, 1.04986401853688, 817, 1
25.9166666666667, 0, 1.04993022806803, 0, 1.04995548585116, sourcebus, sourcebus, 0, 1.04739080871468, 0, 1.04986201502765, 817, 1
25.9333333333333, 0, 1.049930228225, 0, 1.04995546732738, sourcebus, sourcebus, 0, 1.04739205162297, 0, 1.04986089485914, 817, 1
25.95, 0, 1.04993063026892, 0, 1.04995937564215, sourcebus, sourcebus, 0, 1.0469964365293, 0, 1.0498563715628, 817, 1
25.9666666666667, 0, 1.04993597794575, 0, 1.04995951420362, sourcebus, sourcebus, 0, 1.04714213237122, 0, 1.04985895772234, 817, 1
25.9833333333333, 0, 1.04993517187264, 0, 1.0499601540511, sourcebus, sourcebus, 0, 1.04681719160511, 0, 1.04986028722106, 817, 1
26, 0, 1.04993499698929, 0, 1.04995631968207, sourcebus, sourcebus, 0, 1.04691412211462, 0, 1.0498563998861, 817, 1
26.0166666666667, 0, 1.04994872487098, 0, 1.04995616294292, sourcebus, sourcebus, 0, 1.04809345416085, 0, 1.04985977092121, 817, 1
26.0333333333333, 0, 1.04994999288082, 0, 1.04995676968941, sourcebus, sourcebus, 0, 1.04811200702788, 0, 1.04986247287506, 899, 1
26.05, 0, 1.04994049674611, 0, 1.04995635014143, sourcebus, sourcebus, 0, 1.04771125247959, 0, 1.049865394842, 817, 1
26.0666666666667, 0, 1.04993563301385, 0, 1.04995613107016, sourcebus, sourcebus, 0, 1.0473252214063, 0, 1.04986877783639, 817, 1
26.0833333333333, 0, 1.04993563085295, 0, 1.04995613084422, sourcebus, sourcebus, 0, 1.04732468399078, 0, 1.04986877318364, 817, 1
26.1, 0, 1.04993562907134, 0, 1.04995501404222, sourcebus, sourcebus, 0, 1.04735484144328, 0, 1.04985021393946, 817, 1
26.1166666666667, 0, 1.04993562928011, 0, 1.04995501465157, sourcebus, sourcebus, 0, 1.04735479758165, 0, 1.04985019962073, 817, 1
26.1333333333333, 0, 1.04993562928047, 0, 1.04995501465363, sourcebus, sourcebus, 0, 1.04735479712246, 0, 1.0498501995878, 817, 1
26.15, 0, 1.04993562777439, 0, 1.04995477341361, sourcebus, sourcebus, 0, 1.04738924545977, 0, 1.0498477022375, 817, 1
26.1666666666667, 0, 1.04993520331245, 0, 1.04994522420107, sourcebus, sourcebus, 0, 1.04758375170549, 0, 1.04982758401906, 817, 1
26.1833333333333, 0, 1.04993982303362, 0, 1.04994899501305, sourcebus, sourcebus, 0, 1.0474579635029, 0, 1.04983320191156, 835, 1
26.2, 0, 1.04993701241656, 0, 1.04994466355291, sourcebus, sourcebus, 0, 1.04744441483361, 0, 1.04982084769671, 835, 1
26.2166666666667, 0, 1.04993224982469, 0, 1.04994479578782, sourcebus, sourcebus, 0, 1.04724751258154, 0, 1.04982376460631, 835, 1
26.2333333333333, 0, 1.04993227207504, 0, 1.04993905433364, sourcebus, sourcebus, 0, 1.04734763303612, 0, 1.04980665227947, 835, 1
26.25, 0, 1.0499320642594, 0, 1.04993823982121, sourcebus, sourcebus, 0, 1.04716402960055, 0, 1.0498035608611, 502, 1
26.2666666666667, 0, 1.04993206380777, 0, 1.04993824045867, sourcebus, sourcebus, 0, 1.04716358564781, 0, 1.04980358022492, 502, 1
26.2833333333333, 0, 1.04993222436332, 0, 1.04993824039019, sourcebus, sourcebus, 0, 1.04735956413603, 0, 1.04980597908648, 502, 1
26.3, 0, 1.04993222441786, 0, 1.04994209474454, sourcebus, sourcebus, 0, 1.04729335388499, 0, 1.04981739571555, 502, 1
26.3166666666667, 0, 1.04993473373813, 0, 1.04993893275255, sourcebus, sourcebus, 0, 1.04732160937941, 0, 1.04980692116878, 502, 1
26.3333333333333, 0, 1.04993802809068, 0, 1.04994238645589, sourcebus, sourcebus, 0, 1.04728916771855, 0, 1.0498164790396, 502, 1
26.35, 0, 1.04994124309208, 0, 1.04994405743052, sourcebus, sourcebus, 0, 1.04752970607544, 0, 1.04982076720521, 502, 1
26.3666666666667, 0, 1.04993638495594, 0, 1.04994361466077, sourcebus, sourcebus, 0, 1.04704852054026, 0, 1.04981993935361, 502, 1
26.3833333333333, 0, 1.04993638159386, 0, 1.04994338522274, sourcebus, sourcebus, 0, 1.04707089263217, 0, 1.04981787114756, 502, 1
26.4, 0, 1.04993258867018, 0, 1.04993824294159, sourcebus, sourcebus, 0, 1.04700941094858, 0, 1.04980202768268, 502, 1
26.4166666666667, 0, 1.04993295506743, 0, 1.04993884111923, sourcebus, sourcebus, 0, 1.04736950517743, 0, 1.04980688958075, 502, 1
26.4333333333333, 0, 1.04992869284503, 0, 1.04994247584941, sourcebus, sourcebus, 0, 1.04731875001019, 0, 1.04981952793217, 886, 1
26.45, 0, 1.04992065272398, 0, 1.04994196241357, sourcebus, sourcebus, 0, 1.04662345252134, 0, 1.04981511634287, 886, 1
26.4666666666667, 0, 1.0499204393778, 0, 1.0499369764534, sourcebus, sourcebus, 0, 1.04674908729017, 0, 1.04979117055714, 886, 1
26.4833333333333, 0, 1.04991443335495, 0, 1.04993480837086, sourcebus, sourcebus, 0, 1.04638636344711, 0, 1.04979987270613, 886, 1
26.5, 0, 1.04991903189982, 0, 1.0499351068515, sourcebus, sourcebus, 0, 1.04693056658385, 0, 1.04980026122573, 639, 1
26.5166666666667, 0, 1.04991927967249, 0, 1.04994039369202, sourcebus, sourcebus, 0, 1.04677829897254, 0, 1.04980038816669, 899, 1
26.5333333333333, 0, 1.04992432034295, 0, 1.04994029002609, sourcebus, sourcebus, 0, 1.04703607315563, 0, 1.04980445058388, 562, 1
26.55, 0, 1.04992163845344, 0, 1.04994546444939, sourcebus, sourcebus, 0, 1.04678686525478, 0, 1.0498178609988, 899, 1
26.5666666666667, 0, 1.04991895390258, 0, 1.04994505271173, sourcebus, sourcebus, 0, 1.04625270327565, 0, 1.04982405127289, 562, 1
26.5833333333333, 0, 1.04991894971039, 0, 1.0499450524332, sourcebus, sourcebus, 0, 1.04625158917745, 0, 1.04982403877974, 562, 1
26.6, 0, 1.04992468140462, 0, 1.04995160829017, sourcebus, sourcebus, 0, 1.04669722009704, 0, 1.04984404447454, 562, 1
26.6166666666667, 0, 1.04992000947526, 0, 1.04995140818008, sourcebus, sourcebus, 0, 1.04652222435739, 0, 1.04984536504155, 562, 1
26.6333333333333, 0, 1.04992000801581, 0, 1.049954452073, sourcebus, sourcebus, 0, 1.04650875424266, 0, 1.04985439875126, 562, 1
26.65, 0, 1.04992000788673, 0, 1.0499544520268, sourcebus, sourcebus, 0, 1.04650877562817, 0, 1.04985440596631, 562, 1
26.6666666666667, 0, 1.04991584960199, 0, 1.04994236402268, sourcebus, sourcebus, 0, 1.04610624043894, 0, 1.04982034530249, 562, 1
26.6833333333333, 0, 1.04991467818614, 0, 1.04994819310268, sourcebus, sourcebus, 0, 1.0460707905234, 0, 1.04983813040297, 562, 1
26.7, 0, 1.04992327065232, 0, 1.0499454265765, sourcebus, sourcebus, 0, 1.04676975050926, 0, 1.04982923915685, 562, 1
26.7166666666667, 0, 1.04992327393829, 0, 1.04995069365617, sourcebus, sourcebus, 0, 1.04674742533988, 0, 1.04984485021106, 562, 1
26.7333333333333, 0, 1.04992093397557, 0, 1.04995061983049, sourcebus, sourcebus, 0, 1.0465172890334, 0, 1.04983684143436, 755, 1
26.75, 0, 1.04992447259771, 0, 1.04995076822463, sourcebus, sourcebus, 0, 1.046816347346, 0, 1.04983792634512, 899, 1
26.7666666666667, 0, 1.04992235172867, 0, 1.04995065097193, sourcebus, sourcebus, 0, 1.04658132989906, 0, 1.04984488726244, 562, 1
26.7833333333333, 0, 1.04992207784566, 0, 1.04994644049113, sourcebus, sourcebus, 0, 1.04660731044663, 0, 1.04982837005486, 562, 1
26.8, 0, 1.04992480149228, 0, 1.04995137528848, sourcebus, sourcebus, 0, 1.04700128234188, 0, 1.0498370468168, 755, 1
26.8166666666667, 0, 1.04992640026728, 0, 1.04995595926737, sourcebus, sourcebus, 0, 1.04686416686972, 0, 1.04985526733942, 898, 1
26.8333333333333, 0, 1.04992589068667, 0, 1.04995611033856, sourcebus, sourcebus, 0, 1.04680620192361, 0, 1.04985145196926, 755, 1
26.85, 0, 1.04993001703477, 0, 1.04995610521724, sourcebus, sourcebus, 0, 1.04694707250087, 0, 1.0498572134396, 562, 1
26.8666666666667, 0, 1.04992919850849, 0, 1.04995618142523, sourcebus, sourcebus, 0, 1.04666741682586, 0, 1.04985308519909, 899, 1
26.8833333333333, 0, 1.04992919603812, 0, 1.04995638427396, sourcebus, sourcebus, 0, 1.04666500043935, 0, 1.04985171347237, 899, 1
26.9, 0, 1.04992919664087, 0, 1.04995638648424, sourcebus, sourcebus, 0, 1.0466644569715, 0, 1.0498516784615, 899, 1
26.9166666666667, 0, 1.04993162011767, 0, 1.04995617832892, sourcebus, sourcebus, 0, 1.04686593119669, 0, 1.04985538462522, 899, 1
26.9333333333333, 0, 1.04992228382618, 0, 1.04995577096997, sourcebus, sourcebus, 0, 1.04685250434646, 0, 1.04985822891145, 629, 1
26.95, 0, 1.04992228019506, 0, 1.04995193542414, sourcebus, sourcebus, 0, 1.04686404083386, 0, 1.04984684454681, 629, 1
26.9666666666667, 0, 1.04991720107223, 0, 1.04995171181542, sourcebus, sourcebus, 0, 1.04667235092204, 0, 1.04984838923845, 629, 1
26.9833333333333, 0, 1.04991922761338, 0, 1.04995179679009, sourcebus, sourcebus, 0, 1.04688807247366, 0, 1.04984776048743, 629, 1
27, 0, 1.04991922946577, 0, 1.04995492969249, sourcebus, sourcebus, 0, 1.04683367446793, 0, 1.04985705342735, 899, 1
27.0166666666667, 0, 1.04991613873456, 0, 1.04994914635526, sourcebus, sourcebus, 0, 1.04673709803922, 0, 1.04984126842598, 629, 1
27.0333333333333, 0, 1.04992166729672, 0, 1.04996129397985, sourcebus, sourcebus, 0, 1.04683411409768, 0, 1.04987781989441, 899, 1
27.05, 0, 1.04991964797568, 0, 1.04995675941949, sourcebus, sourcebus, 0, 1.04676809481976, 0, 1.04986350173136, 899, 1
27.0666666666667, 0, 1.04991427641469, 0, 1.04995031826061, sourcebus, sourcebus, 0, 1.04690365877728, 0, 1.04984673512904, 899, 1
27.0833333333333, 0, 1.04991222542293, 0, 1.0499452515634, sourcebus, sourcebus, 0, 1.04696347896982, 0, 1.04983257818093, 899, 1
27.1, 0, 1.04991281102802, 0, 1.04994699213129, sourcebus, sourcebus, 0, 1.04685635084789, 0, 1.04984113877063, 388, 1
27.1166666666667, 0, 1.04991187954951, 0, 1.04994703138781, sourcebus, sourcebus, 0, 1.04667649012769, 0, 1.0498437500447, 629, 1
27.1333333333333, 0, 1.04991806048199, 0, 1.04994689505725, sourcebus, sourcebus, 0, 1.04687326000456, 0, 1.0498326711868, 502, 1
27.15, 0, 1.04991856853895, 0, 1.04995803830969, sourcebus, sourcebus, 0, 1.04676534803434, 0, 1.04984863033803, 502, 1
