"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
24.3333333333333, 5.23668435968185, 1.72180076898226, 60.9173774140869, 64.0732217673049, 0.00793540040679351, 0.00344433592857402, 2.08689563317929
24.35, 5.23660302622274, 1.72202430626768, 60.9173774140869, 64.0732217673049, 0.00793151423448504, 0.00344385492628273, 2.08689563317929
24.3666666666667, 5.25071363974262, 1.72666249086216, 60.9173774140869, 64.0732217673049, 0.00799496329935887, 0.00346184465650749, 2.08689563317929
24.3833333333333, 5.51052329113813, 1.81213124956179, 60.9173774140869, 64.0732217673049, 0.0086306798709876, 0.00371032956642082, 2.08689563317929
24.4, 5.8553381425591, 1.92544791102655, 60.9173774140869, 64.0732217673049, 0.0105458959845199, 0.00423760969782979, 2.08689563317929
24.4166666666667, 6.17529647331463, 2.03055737228634, 60.9173774140869, 64.0732217673049, 0.0111361056481123, 0.00450654824407555, 2.08689563317929
24.4333333333333, 6.26633628806003, 2.06046517667652, 60.9173774140869, 64.0732217673049, 0.011754008243493, 0.00466783135083672, 2.08689563317929
24.45, 6.19682669696693, 2.03760198954075, 60.9173774140869, 64.0732217673049, 0.0114676642224619, 0.00458057236126807, 2.08689563317929
24.4666666666667, 6.19682453538687, 2.03760907093088, 60.9173774140869, 64.0732217673049, 0.0114675234742958, 0.00458055579515306, 2.08689563317929
24.4833333333333, 6.54293536227837, 2.15140032326252, 60.9173774140869, 64.0732217673049, 0.0130399852109374, 0.00507236856944058, 2.08689563317929
24.5, 6.74951683608019, 2.21928855688296, 60.9173774140869, 64.0732217673049, 0.0136450741541022, 0.00531450115019004, 2.08689563317929
24.5166666666667, 6.32269476279361, 2.07906706736631, 60.9173774140869, 64.0732217673049, 0.010953897190895, 0.00455940931998459, 2.08689563317929
24.5333333333333, 6.25735261416103, 2.05763777825314, 60.9173774140869, 64.0732217673049, 0.0108368701562347, 0.00450096314955157, 2.08689563317929
24.55, 6.24757812754746, 2.05441623025412, 60.9173774140869, 64.0732217673049, 0.0107969459576322, 0.00448719231700735, 2.08689563317929
24.5666666666667, 6.2855644504363, 2.06690432874918, 60.9173774140869, 64.0732217673049, 0.0109607705029665, 0.00453776952069629, 2.08689563317929
24.5833333333333, 6.24214623553051, 2.05262786565776, 60.9173774140869, 64.0732217673049, 0.0107728228877362, 0.00447950370969403, 2.08689563317929
24.6, 6.42052472734882, 2.11130018039177, 60.9173774140869, 64.0732217673049, 0.0111311029566028, 0.00464967236091979, 2.08689563317929
24.6166666666667, 6.59418269683782, 2.16842093451886, 60.9173774140869, 64.0732217673049, 0.0118560237647243, 0.00488777865915144, 2.08689563317929
24.6333333333333, 6.60185548616146, 2.17089091419295, 60.9173774140869, 64.0732217673049, 0.0118892750358914, 0.00488705446288717, 2.08689563317929
24.65, 6.60186050319582, 2.17090585436675, 60.9173774140869, 64.0732217673049, 0.0118891007353, 0.00488703858903012, 2.08689563317929
24.6666666666667, 6.50033752908998, 2.13743413509025, 60.9173774140869, 64.0732217673049, 0.0120369807339828, 0.00483762343890806, 2.08689563317929
24.6833333333333, 6.51129218318813, 2.1410672672395, 60.9173774140869, 64.0732217673049, 0.0120206415799122, 0.00485101108209246, 2.08689563317929
24.7, 6.72247746672843, 2.21054184448415, 60.9173774140869, 64.0732217673049, 0.0122769956783212, 0.00500414393545403, 2.08689563317929
24.7166666666667, 6.77979479700256, 2.22936435778261, 60.9173774140869, 64.0732217673049, 0.0127131431331854, 0.00511653607598025, 2.08689563317929
24.7333333333333, 6.9422578908587, 2.28274193544886, 60.9173774140869, 64.0732217673049, 0.0137664571330793, 0.00541942931881167, 2.08689563317929
24.75, 6.8487820206241, 2.25188333156443, 60.9173774140869, 64.0732217673049, 0.0137370210100239, 0.00533709622882123, 2.08689563317929
24.7666666666667, 6.63395230023612, 2.18128703347841, 60.9173774140869, 64.0732217673049, 0.0127130394178071, 0.00502872404664511, 2.08689563317929
24.7833333333333, 6.39920236758296, 2.10412439427023, 60.9173774140869, 64.0732217673049, 0.0119566410255906, 0.0047662343086976, 2.08689563317929
24.8, 6.39910188994991, 2.10411930858625, 60.9173774140869, 64.0732217673049, 0.0119564642477699, 0.00476614370941795, 2.08689563317929
24.8166666666667, 6.59064902424947, 2.16717718263803, 60.9173774140869, 64.0732217673049, 0.0122573050424258, 0.00494605355284426, 2.08689563317929
24.8333333333333, 7.13558255387992, 2.34632910487363, 60.9173774140869, 64.0732217673049, 0.0144031684800622, 0.00569341250084746, 2.08689563317929
24.85, 7.15345478242483, 2.35221695910144, 60.9173774140869, 64.0732217673049, 0.0140668773398456, 0.00564772257276793, 2.08689563317929
24.8666666666667, 7.29703140843942, 2.39947410238098, 60.9173774140869, 64.0732217673049, 0.0143472729040112, 0.00580427944227141, 2.08689563317929
24.8833333333333, 7.23197890062378, 2.37812388689463, 60.9173774140869, 64.0732217673049, 0.0140214975202541, 0.00570399931586961, 2.08689563317929
24.9, 7.52288112324804, 2.47376161832641, 60.9173774140869, 64.0732217673049, 0.015232765511573, 0.00612456422305029, 2.08689563317929
24.9166666666667, 7.6852083561923, 2.52709891123556, 60.9173774140869, 64.0732217673049, 0.0165205258643903, 0.00649015654665494, 2.08689563317929
24.9333333333333, 8.43478461572499, 2.77359321278214, 60.9173774140869, 64.0732217673049, 0.019850143516176, 0.00765179249601345, 2.08689563317929
24.95, 8.40689139060969, 2.76432686176476, 60.9173774140869, 64.0732217673049, 0.0197311164028643, 0.0076077788420925, 2.08689563317929
24.9666666666667, 8.46139931358199, 2.78227577947292, 60.9173774140869, 64.0732217673049, 0.0196492154908164, 0.00763741386682059, 2.08689563317929
24.9833333333333, 8.99623445932292, 2.95814547397289, 60.9173774140869, 64.0732217673049, 0.0219788257246761, 0.00848885896996226, 2.08689563317929
25, 9.09289344831839, 2.98995626409616, 60.9173774140869, 64.0732217673049, 0.0225711240076507, 0.00867334923439437, 2.08689563317929
25.0166666666667, 7.70937049926068, 2.53497554459548, 60.9173774140869, 64.0732217673049, 0.0163815157531999, 0.00653336956378254, 2.08689563317929
25.0333333333333, 7.61619478092743, 2.50439368067387, 60.9173774140869, 64.0732217673049, 0.0158376866382302, 0.00636080153826306, 2.08689563317929
25.05, 7.36285949519386, 2.42110092773444, 60.9173774140869, 64.0732217673049, 0.0151271742898881, 0.00605196473809378, 2.08689563317929
25.0666666666667, 7.43701392848962, 2.4453228900923, 60.9173774140869, 64.0732217673049, 0.0161665712619578, 0.00629842848569008, 2.08689563317929
25.0833333333333, 7.73822659187759, 2.54461420065808, 60.9173774140869, 64.0732217673049, 0.0168664959352155, 0.00663977001682007, 2.08689563317929
25.1, 7.54600337997884, 2.48125534567742, 60.9173774140869, 64.0732217673049, 0.0162065033655065, 0.00636691489824383, 2.08689563317929
25.1166666666667, 7.37875360938806, 2.42627980236735, 60.9173774140869, 64.0732217673049, 0.0155577413219219, 0.00614704982601576, 2.08689563317929
25.1333333333333, 7.30708037724416, 2.40267152236581, 60.9173774140869, 64.0732217673049, 0.0153883464178618, 0.00605123105000808, 2.08689563317929
25.15, 7.1216366805811, 2.34177642155023, 60.9173774140869, 64.0732217673049, 0.0143895261260851, 0.00572933358988322, 2.08689563317929
25.1666666666667, 6.80486633573685, 2.23764754756301, 60.9173774140869, 64.0732217673049, 0.0129004081608822, 0.00522770009384603, 2.08689563317929
25.1833333333333, 6.50105101314729, 2.13763420762685, 60.9173774140869, 64.0732217673049, 0.0124941338501027, 0.00498489929542439, 2.08689563317929
25.2, 6.32340060775191, 2.07938276796163, 60.9173774140869, 64.0732217673049, 0.011331262116327, 0.00467086308655584, 2.08689563317929
25.2166666666667, 6.8220773995094, 2.24331926003559, 60.9173774140869, 64.0732217673049, 0.0129664599703521, 0.00525613839484384, 2.08689563317929
25.2333333333333, 6.84585472659052, 2.25110007458505, 60.9173774140869, 64.0732217673049, 0.0131536282579167, 0.00530122787850372, 2.08689563317929
25.25, 6.84591154799826, 2.25112010823483, 60.9173774140869, 64.0732217673049, 0.0131538928990082, 0.00530130531503962, 2.08689563317929
25.2666666666667, 6.82017392774433, 2.24280081177645, 60.9173774140869, 64.0732217673049, 0.0127242757332395, 0.00520717982160812, 2.08689563317929
25.2833333333333, 6.74345991620691, 2.2175836931657, 60.9173774140869, 64.0732217673049, 0.0120073426104452, 0.00503123651524899, 2.08689563317929
25.3, 7.24230998751748, 2.38141467535203, 60.9173774140869, 64.0732217673049, 0.0144876512410202, 0.00581311943322117, 2.08689563317929
25.3166666666667, 7.26475679656191, 2.38902538171048, 60.9173774140869, 64.0732217673049, 0.0138916991819453, 0.00572533065786982, 2.08689563317929
25.3333333333333, 7.41349806481202, 2.43789225758956, 60.9173774140869, 64.0732217673049, 0.0144560255867202, 0.00592939283328401, 2.08689563317929
25.35, 7.58211746545653, 2.49339102897466, 60.9173774140869, 64.0732217673049, 0.0147921013298002, 0.00611505330802286, 2.08689563317929
25.3666666666667, 7.55213681994273, 2.48346956153046, 60.9173774140869, 64.0732217673049, 0.0153468991788363, 0.00617859800428011, 2.08689563317929
25.3833333333333, 7.51213418281936, 2.47024792012547, 60.9173774140869, 64.0732217673049, 0.015135360661766, 0.00610875046213973, 2.08689563317929
25.4, 7.33934450363151, 2.41346211820074, 60.9173774140869, 64.0732217673049, 0.0146033802578911, 0.00589431748218954, 2.08689563317929
25.4166666666667, 7.41773494461092, 2.43916158213704, 60.9173774140869, 64.0732217673049, 0.0146790465852046, 0.00592950021088922, 2.08689563317929
25.4333333333333, 7.52772171598711, 2.47531572519929, 60.9173774140869, 64.0732217673049, 0.0158190496242287, 0.00621804328774345, 2.08689563317929
25.45, 7.46320470483412, 2.45409435837266, 60.9173774140869, 64.0732217673049, 0.0150457592330898, 0.00604014079503902, 2.08689563317929
25.4666666666667, 7.63214396190779, 2.50968477850614, 60.9173774140869, 64.0732217673049, 0.0160372366278228, 0.00636712446847013, 2.08689563317929
25.4833333333333, 8.1083257462347, 2.66619726453446, 60.9173774140869, 64.0732217673049, 0.0183396187921307, 0.00711230156554753, 2.08689563317929
25.5, 8.1084817712953, 2.66621322106627, 60.9173774140869, 64.0732217673049, 0.0183414253465828, 0.00711267557390746, 2.08689563317929
25.5166666666667, 8.28155260982611, 2.72292368258217, 60.9173774140869, 64.0732217673049, 0.0207295481188334, 0.00768540591634084, 2.08689563317929
25.5333333333333, 8.38132334233475, 2.75550330770257, 60.9173774140869, 64.0732217673049, 0.022479854112021, 0.00806304637285626, 2.08689563317929
25.55, 8.38141082655044, 2.75551047476003, 60.9173774140869, 64.0732217673049, 0.0224819245631713, 0.00806339110930893, 2.08689563317929
25.5666666666667, 8.31665676774105, 2.73426601953276, 60.9173774140869, 64.0732217673049, 0.0218384913910001, 0.00790048881978687, 2.08689563317929
25.5833333333333, 8.11113511677732, 2.66666469150357, 60.9173774140869, 64.0732217673049, 0.0213970202913077, 0.00766486196658295, 2.08689563317929
25.6, 7.99189877871559, 2.62744038034434, 60.9173774140869, 64.0732217673049, 0.0207075906447756, 0.00745052582148468, 2.08689563317929
25.6166666666667, 8.54491218108731, 2.80928065203782, 60.9173774140869, 64.0732217673049, 0.0233830775812767, 0.00841981858539616, 2.08689563317929
25.6333333333333, 7.98035646920055, 2.62354672151173, 60.9173774140869, 64.0732217673049, 0.0214860197222063, 0.00758033613566422, 2.08689563317929
25.65, 7.62340316698427, 2.50585076937586, 60.9173774140869, 64.0732217673049, 0.0220067933468996, 0.00740509202178643, 2.08689563317929
25.6666666666667, 7.45713377668508, 2.45099844399663, 60.9173774140869, 64.0732217673049, 0.0227008958098295, 0.00738991135528456, 2.08689563317929
25.6833333333333, 7.17024659655214, 2.35693178710808, 60.9173774140869, 64.0732217673049, 0.0195971594778561, 0.00667061154293001, 2.08689563317929
25.7, 7.48739743835811, 2.46161018547135, 60.9173774140869, 64.0732217673049, 0.0183416660907245, 0.00663700667338008, 2.08689563317929
25.7166666666667, 7.27183059620624, 2.39061950952384, 60.9173774140869, 64.0732217673049, 0.018090440426712, 0.00643128315831836, 2.08689563317929
25.7333333333333, 7.23156482686096, 2.37755989767576, 60.9173774140869, 64.0732217673049, 0.0168836561787534, 0.00622415840473832, 2.08689563317929
25.75, 7.24444360105731, 2.38180075326797, 60.9173774140869, 64.0732217673049, 0.0170020567216781, 0.0062535638343666, 2.08689563317929
25.7666666666667, 7.54800020793736, 2.48169301190774, 60.9173774140869, 64.0732217673049, 0.0175259041103552, 0.00652979698968449, 2.08689563317929
25.7833333333333, 7.28966625632881, 2.39687496316, 60.9173774140869, 64.0732217673049, 0.0154182021874349, 0.00598447398260351, 2.08689563317929
25.8, 6.86248772956156, 2.25654726169559, 60.9173774140869, 64.0732217673049, 0.0131071457048107, 0.00526972852726001, 2.08689563317929
25.8166666666667, 6.12596134836447, 2.01433808639559, 60.9173774140869, 64.0732217673049, 0.0105266478590796, 0.00437198263627216, 2.08689563317929
25.8333333333333, 5.7335366664202, 1.8854942035974, 60.9173774140869, 64.0732217673049, 0.00827246492575061, 0.00375004422971445, 2.08689563317929
25.85, 5.69031430623596, 1.87129661412252, 60.9173774140869, 64.0732217673049, 0.00872755422973781, 0.00382543430187405, 2.08689563317929
25.8666666666667, 5.66434318109611, 1.86273781941384, 60.9173774140869, 64.0732217673049, 0.0085924213221596, 0.00378642812692636, 2.08689563317929
25.8833333333333, 5.79250632074052, 1.90489470416002, 60.9173774140869, 64.0732217673049, 0.0090086889830263, 0.00393619856619544, 2.08689563317929
25.9, 5.63210889630548, 1.85217571179716, 60.9173774140869, 64.0732217673049, 0.00817802355735551, 0.00370161521441086, 2.08689563317929
25.9166666666667, 5.74513751855254, 1.88936118264838, 60.9173774140869, 64.0732217673049, 0.0083925742452688, 0.00380289698375717, 2.08689563317929
25.9333333333333, 5.75931637285417, 1.89405700204936, 60.9173774140869, 64.0732217673049, 0.00840747779456559, 0.00381740765771769, 2.08689563317929
25.95, 5.77840943408377, 1.90030473979952, 60.9173774140869, 64.0732217673049, 0.00895140545146637, 0.00391195607867314, 2.08689563317929
25.9666666666667, 5.4643066239785, 1.79690308429145, 60.9173774140869, 64.0732217673049, 0.00811958087836532, 0.00358240632990131, 2.08689563317929
25.9833333333333, 5.471477064047, 1.79925683155574, 60.9173774140869, 64.0732217673049, 0.00851214472376514, 0.00364888749027996, 2.08689563317929
26, 5.59549104375375, 1.84002220227847, 60.9173774140869, 64.0732217673049, 0.00875608976698989, 0.00377363175799435, 2.08689563317929
26.0166666666667, 5.16285409643, 1.69788683503692, 60.9173774140869, 64.0732217673049, 0.00670733366535017, 0.00319956343478553, 2.08689563317929
26.0333333333333, 5.01466408742127, 1.64918272235193, 60.9173774140869, 64.0732217673049, 0.006293062535678, 0.00306552515547032, 2.08689563317929
26.05, 5.36780748634728, 1.76537779362751, 60.9173774140869, 64.0732217673049, 0.00729298840912253, 0.0034189027431451, 2.08689563317929
26.0666666666667, 5.44783088552412, 1.79160942478933, 60.9173774140869, 64.0732217673049, 0.00803747433043338, 0.00360579353077687, 2.08689563317929
26.0833333333333, 5.44793230952362, 1.79161268611096, 60.9173774140869, 64.0732217673049, 0.00803839071804712, 0.00360598037658306, 2.08689563317929
26.1, 5.68063588270053, 1.86817017876073, 60.9173774140869, 64.0732217673049, 0.00860801519303799, 0.00382882382619709, 2.08689563317929
26.1166666666667, 5.6806556990278, 1.86814083992811, 60.9173774140869, 64.0732217673049, 0.00860809645440659, 0.00382884015164022, 2.08689563317929
26.1333333333333, 5.68065566908154, 1.86814072014425, 60.9173774140869, 64.0732217673049, 0.00860809677162983, 0.00382884014724453, 2.08689563317929
26.15, 5.88491879122994, 1.93533454438556, 60.9173774140869, 64.0732217673049, 0.00928274974152589, 0.00407071310358654, 2.08689563317929
26.1666666666667, 6.24025536013757, 2.05205356388438, 60.9173774140869, 64.0732217673049, 0.0103683664578643, 0.00447131095442727, 2.08689563317929
26.1833333333333, 5.9196949597164, 1.94666466235436, 60.9173774140869, 64.0732217673049, 0.00967952889664202, 0.00416041691337187, 2.08689563317929
26.2, 6.35519935498279, 2.08989436121675, 60.9173774140869, 64.0732217673049, 0.0109434487095788, 0.00462798211012505, 2.08689563317929
26.2166666666667, 6.41944392259262, 2.11104100151965, 60.9173774140869, 64.0732217673049, 0.0111650014402351, 0.00469468050152343, 2.08689563317929
26.2333333333333, 6.783188076033, 2.23055674222128, 60.9173774140869, 64.0732217673049, 0.0124692727056535, 0.00512397119550695, 2.08689563317929
26.25, 6.95694368508181, 2.28771091897103, 60.9173774140869, 64.0732217673049, 0.0131762991033946, 0.00537604449604273, 2.08689563317929
26.2666666666667, 6.95705723702621, 2.28771935173697, 60.9173774140869, 64.0732217673049, 0.0131767486579007, 0.00537619042011598, 2.08689563317929
26.2833333333333, 6.82249367495031, 2.24345515637824, 60.9173774140869, 64.0732217673049, 0.0126513333533519, 0.00518753951754135, 2.08689563317929
26.3, 6.67902008610393, 2.19631506363657, 60.9173774140869, 64.0732217673049, 0.0121832023763147, 0.00500115881032284, 2.08689563317929
26.3166666666667, 6.70747478421891, 2.20564825186321, 60.9173774140869, 64.0732217673049, 0.012013115716631, 0.00498524830666433, 2.08689563317929
26.3333333333333, 6.42288800065602, 2.11206708790961, 60.9173774140869, 64.0732217673049, 0.0110184431395446, 0.00463426197171245, 2.08689563317929
26.35, 6.13304977538377, 2.01687458124381, 60.9173774140869, 64.0732217673049, 0.00986082847295155, 0.00425613633588256, 2.08689563317929
26.3666666666667, 6.32940206152753, 2.08140831964497, 60.9173774140869, 64.0732217673049, 0.0106202907969862, 0.00448673714524996, 2.08689563317929
26.3833333333333, 6.52495591979488, 2.14567973747854, 60.9173774140869, 64.0732217673049, 0.0113993287405747, 0.00474418347248992, 2.08689563317929
26.4, 6.8488063433014, 2.25215571099429, 60.9173774140869, 64.0732217673049, 0.0122964855134803, 0.00512406174629853, 2.08689563317929
26.4166666666667, 6.80427490636593, 2.23745955059576, 60.9173774140869, 64.0732217673049, 0.0122960854197161, 0.00510666287262503, 2.08689563317929
26.4333333333333, 6.82061170412484, 2.24284710728167, 60.9173774140869, 64.0732217673049, 0.01233012058955, 0.00512499688318886, 2.08689563317929
26.45, 7.07655980123016, 2.32697111457605, 60.9173774140869, 64.0732217673049, 0.0135065098767319, 0.00552932686111112, 2.08689563317929
26.4666666666667, 7.55771417657359, 2.48535803852662, 60.9173774140869, 64.0732217673049, 0.01508228296285, 0.00615464299352281, 2.08689563317929
26.4833333333333, 7.77498869282797, 2.55669933733309, 60.9173774140869, 64.0732217673049, 0.0161001547305012, 0.00649889433385077, 2.08689563317929
26.5, 7.51028399793804, 2.46974640042656, 60.9173774140869, 64.0732217673049, 0.0147812119932898, 0.00606858029916085, 2.08689563317929
26.5166666666667, 7.47590995661102, 2.45844597000787, 60.9173774140869, 64.0732217673049, 0.0141967740221109, 0.00592730070200128, 2.08689563317929
26.5333333333333, 7.37496593816652, 2.42532773246864, 60.9173774140869, 64.0732217673049, 0.013749320983333, 0.00576039143520588, 2.08689563317929
26.55, 7.29113065998194, 2.39761809422813, 60.9173774140869, 64.0732217673049, 0.0136956081809849, 0.0056937343099714, 2.08689563317929
26.5666666666667, 7.45858579548998, 2.45266372505547, 60.9173774140869, 64.0732217673049, 0.0150829937165658, 0.00604305896146069, 2.08689563317929
26.5833333333333, 7.45876418108339, 2.45266259369395, 60.9173774140869, 64.0732217673049, 0.0150848892403164, 0.00604344809000151, 2.08689563317929
26.6, 6.85082189073393, 2.25276612606835, 60.9173774140869, 64.0732217673049, 0.0127225813611644, 0.00523936534462472, 2.08689563317929
26.6166666666667, 7.03043220334919, 2.31182475130217, 60.9173774140869, 64.0732217673049, 0.0138157640300936, 0.00557096741938462, 2.08689563317929
26.6333333333333, 6.91735063877532, 2.27458472029878, 60.9173774140869, 64.0732217673049, 0.0136587903894364, 0.00546780328483117, 2.08689563317929
26.65, 6.91733599406423, 2.27459664655903, 60.9173774140869, 64.0732217673049, 0.0136591062335883, 0.00546783270355728, 2.08689563317929
26.6666666666667, 7.5147481014566, 2.47110217882556, 60.9173774140869, 64.0732217673049, 0.0156680116675341, 0.00619637236297417, 2.08689563317929
26.6833333333333, 7.33974027390101, 2.413430654189, 60.9173774140869, 64.0732217673049, 0.015336140338994, 0.00603628981991234, 2.08689563317929
26.7, 6.97645249175597, 2.29407769426952, 60.9173774140869, 64.0732217673049, 0.0135570861764292, 0.00549827944338828, 2.08689563317929
26.7166666666667, 6.78050633029047, 2.22957377431514, 60.9173774140869, 64.0732217673049, 0.0131716211913309, 0.00528986141313137, 2.08689563317929
26.7333333333333, 7.33018959728574, 2.41036823483245, 60.9173774140869, 64.0732217673049, 0.0149410946682363, 0.00599230414110054, 2.08689563317929
26.75, 7.08591303124707, 2.3300646196601, 60.9173774140869, 64.0732217673049, 0.0140820039945444, 0.00565748724308419, 2.08689563317929
26.7666666666667, 6.83107646876727, 2.24637825770016, 60.9173774140869, 64.0732217673049, 0.012715092624431, 0.00523091339019208, 2.08689563317929
26.7833333333333, 7.21381775108293, 2.37224530486187, 60.9173774140869, 64.0732217673049, 0.0135643050083401, 0.00562727154598612, 2.08689563317929
26.8, 6.93735786321943, 2.28138105028969, 60.9173774140869, 64.0732217673049, 0.0121825731287647, 0.00523595948787855, 2.08689563317929
26.8166666666667, 6.68051863414775, 2.19693513139785, 60.9173774140869, 64.0732217673049, 0.0116328309038958, 0.00496682924494366, 2.08689563317929
26.8333333333333, 6.70977218881341, 2.20648477943929, 60.9173774140869, 64.0732217673049, 0.0118553238017687, 0.00502848360382577, 2.08689563317929
26.85, 6.38513715113544, 2.09983306492481, 60.9173774140869, 64.0732217673049, 0.010585411747763, 0.00457171541703087, 2.08689563317929
26.8666666666667, 6.52304461804839, 2.14507901230354, 60.9173774140869, 64.0732217673049, 0.0110868704113536, 0.00475006901357629, 2.08689563317929
26.8833333333333, 6.35320259364472, 2.08920310525754, 60.9173774140869, 64.0732217673049, 0.0109084170343112, 0.004606738799248, 2.08689563317929
26.9, 6.34906966241344, 2.08790728414349, 60.9173774140869, 64.0732217673049, 0.0106593841255485, 0.00457480974791382, 2.08689563317929
26.9166666666667, 6.39580435598266, 2.10331755418769, 60.9173774140869, 64.0732217673049, 0.0107242420416349, 0.0045990043252481, 2.08689563317929
26.9333333333333, 6.74299245927844, 2.21739459573047, 60.9173774140869, 64.0732217673049, 0.0122979621090098, 0.00508502302305917, 2.08689563317929
26.95, 6.88573153471498, 2.26434086501186, 60.9173774140869, 64.0732217673049, 0.0124889729733207, 0.00519867266693901, 2.08689563317929
26.9666666666667, 7.07461545511019, 2.32644279522863, 60.9173774140869, 64.0732217673049, 0.0132284948570137, 0.00545726817503617, 2.08689563317929
26.9833333333333, 6.99924505652495, 2.30171945866966, 60.9173774140869, 64.0732217673049, 0.012391965803067, 0.005264019790619, 2.08689563317929
27, 6.88271144100591, 2.26334989234519, 60.9173774140869, 64.0732217673049, 0.0122374738121197, 0.00515374470072454, 2.08689563317929
27.0166666666667, 7.20752189711984, 2.37022985681645, 60.9173774140869, 64.0732217673049, 0.0132781437388199, 0.0055452440283427, 2.08689563317929
27.0333333333333, 6.40423940904096, 2.10589362494297, 60.9173774140869, 64.0732217673049, 0.0112567029803693, 0.0047033886972794, 2.08689563317929
27.05, 6.73694618480031, 2.21546585610593, 60.9173774140869, 64.0732217673049, 0.0118555855842398, 0.00502498244503723, 2.08689563317929
27.0666666666667, 7.16734776246039, 2.35709353036561, 60.9173774140869, 64.0732217673049, 0.0130367153051429, 0.00552963585123994, 2.08689563317929
27.0833333333333, 7.42857699708343, 2.44303278150885, 60.9173774140869, 64.0732217673049, 0.0134736938469119, 0.00577932007631013, 2.08689563317929
27.1, 6.94369521156298, 2.28352866165193, 60.9173774140869, 64.0732217673049, 0.01232254416295, 0.00525512102694901, 2.08689563317929
27.1166666666667, 6.94886435721985, 2.2851582385812, 60.9173774140869, 64.0732217673049, 0.0125193356298539, 0.00528999155271779, 2.08689563317929
27.1333333333333, 6.83420592115232, 2.24749162380451, 60.9173774140869, 64.0732217673049, 0.0117205081361881, 0.00505868588049143, 2.08689563317929
27.15, 6.60872387836796, 2.17336807826033, 60.9173774140869, 64.0732217673049, 0.0115564062091039, 0.00491021552583191, 2.08689563317929
27.1666666666667, 6.31850448101037, 2.07785799350699, 60.9173774140869, 64.0732217673049, 0.0107568792503382, 0.00458521325306462, 2.08689563317929
27.1833333333333, 6.46225449257534, 2.12505159770052, 60.9173774140869, 64.0732217673049, 0.0118268799558955, 0.00486693364181085, 2.08689563317929
27.2, 6.82811746588612, 2.24533739109216, 60.9173774140869, 64.0732217673049, 0.0133557456907244, 0.00538384974024922, 2.08689563317929
27.2166666666667, 6.82820882773118, 2.24531770004785, 60.9173774140869, 64.0732217673049, 0.0133567663805804, 0.00538406196552927, 2.08689563317929
27.2333333333333, 6.93888010672971, 2.28166897465801, 60.9173774140869, 64.0732217673049, 0.0149350160867341, 0.00577397490069249, 2.08689563317929
