bus_id,phase,scenario,p_pu,q_pu
35,c,h001,-0.0039997565438440004,-0.0019998792468239996
42,a,h001,-0.011943315536273001,-0.005971655927568
42,b,h001,-0.0083329678813199998,-0.0041664839406400003
42,c,h001,3.1e-14,8.9999999999999995e-15
47,a,h001,-0.031454698747842999,-0.021610474228133
47,b,h001,-0.035676217889314001,-0.025482999334810002
47,c,h001,-0.036033237724756008,-0.023023906071381998
52,a,h001,-0.0080000992940329994,-0.004000049399496
52,b,h001,-2.9000000000000003e-14,-1.6000000000000001e-14
52,c,h001,-2.6e-14,-3.8999999999999998e-14
53,a,h001,-0.011934837458600002,-0.0059674183277640003
53,b,h001,-0.0039999938172570002,-0.0019999947669160001
53,c,h001,1.0999999999999994e-14,1.1000000000000002e-14
57,a,h001,1.1e-14,-2.0000000000000002e-15
57,b,h001,-0.0081001216813530001,-0.0040500580678370004
57,c,h001,3.2000000000000002e-14,0
60,a,h001,-0.0040000428916540003,-0.0020000215784530002
60,b,h001,4.5318500000000002e-10,2.7684499999999999e-10
60,c,h001,-6.5245999999999999e-11,6.2280800000000003e-10
61,a,h001,-9.61821e-10,-7.4195300000000003e-10
61,b,h001,-1.6363999999999999e-10,-3.7734999999999999e-11
61,c,h001,2.5996300000000003e-10,5.5220000000000001e-12
62,a,h001,-0.0080000863767550005,-0.0040000418851230003
62,b,h001,-1.3000000000000001e-14,-2e-14
62,c,h001,-0.0079611095473329993,-0.0039805547736839995
64,a,h001,-5e-15,7.0000000000000001e-15
64,b,h001,-0.015253583080502,-0.0071183366008510003
64,c,h001,-1.3e-14,8.9999999999999995e-15
65,a,h001,-0.0088566024115370005,-0.0090882047554560006
65,b,h001,-0.0070949495773040003,-0.0050920379602309995
65,c,h001,-0.026721865446620002,-0.012586600286747001
67,a,h001,-0.0040000439159300002,-0.0020000234074200002
67,b,h001,-8.9999999999999995e-15,-1.6000000000000001e-14
67,c,h001,-2.0000000000000002e-15,-2.8000000000000001e-14
72,a,h001,-3.1e-14,2.0999999999999999e-14
72,b,h001,1.4999999999999999e-14,1.7e-14
72,c,h001,-1.4e-14,5.9000000000000001e-14
97,a,h001,-0.0080000859542950012,-0.0040000460596059991
97,b,h001,-0.007999993979718999,-0.0039999911763240002
97,c,h001,-0.0085408727140900004,-0.0042704368899880007
69,a,h001,-0.012000131111176,-0.0060000696713370001
71,a,h001,-0.0080000871100439994,-0.0040000461893730001
73,c,h001,-0.0079997237678599998,-0.003999869522699
76,a,h001,-0.028897951321786998,-0.015502150994766
76,b,h001,-0.028255089382925997,-0.021788349489663
76,c,h001,-0.014461255438641001,-0.010459101929452002
74,c,h001,-0.016498782600251997,-0.0082493982390159995
80,a,h001,1.0000000000000001e-15,-1.1e-14
80,b,h001,-0.0079999951242740001,-0.0039999909582059999
80,c,h001,-2.0000000000000002e-15,2e-14
81,a,h001,1e-14,3.7e-14
81,b,h001,-3.8999999999999998e-14,8.0000000000000006e-15
81,c,h001,-1.1999999999999999e-14,-3.2999999999999998e-14
82,a,h001,-0.0080000867938210003,-0.0040000469521360004
82,b,h001,2.9999999999999998e-15,9.9999999999999889e-16
82,c,h001,-0.0039998601747760001,-0.001999934628347
84,c,h001,-0.011999587706951,-0.0059998056566929999
87,a,h001,-0.016000170573445997,-0.0080000911314009986
87,b,h001,-0.02433012550481,-0.012165048658409998
87,c,h001,-0.0079997238829079987,-0.0039998706908170008
197,a,h001,-9.4219099999999994e-10,-4.52363e-10
197,b,h001,6.0435600000000004e-10,3.3680000000000002e-10
197,c,h001,-6.2468000000000001e-11,3.75585e-10
101,a,h001,2.3e-14,3.4e-14
101,b,h001,-5.9999999999999997e-15,4.0000000000000003e-15
101,c,h001,-0.0039998620985190001,-0.0019999348236639999
105,a,h001,-1.7e-14,-1.8000000000000002e-14
105,b,h001,-0.0079999935111880003,-0.0039999907622700007
105,c,h001,-5.9999999999999997e-15,-1.4e-14
103,c,h001,-0.0079997259034060002,-0.0039998700898599996
104,c,h001,-0.007999727735625,-0.0039998705660520004
107,b,h001,-0.0079999931488930007,-0.0039999907929809996
109,a,h001,-0.0080000857203579995,-0.0040000452397319997
110,a,h001,-0.0081219887301600003,-0.0040609960122590001
113,a,h001,-0.012460661428450001,-0.0062303317175599997
135,a,h001,-1.9217200000000001e-10,3.9962000000000001e-11
135,b,h001,-1.1992099999999999e-10,-1.2513560000000001e-09
135,c,h001,-8.6230599999999996e-10,5.9465499999999995e-10
152,a,h001,8.6268199999999998e-10,-8.7732699999999998e-10
152,b,h001,1.801e-10,4.4407999999999998e-10
152,c,h001,6.6584900000000002e-10,5.0254100000000001e-10
160r,a,h001,1.5379999999999999e-12,8.5499999999999999e-13
160r,b,h001,2.3190000000000001e-12,1.9149999999999998e-12
160r,c,h001,6.1400000000000001e-13,8.5599999999999999e-13
160,a,h001,-6.6140499999999995e-10,4.1300500000000001e-10
160,b,h001,-5.5387199999999999e-10,-2.13893e-10
160,c,h001,-3.7635000000000001e-11,-6.7700900000000001e-10
61s,a,h001,9.7869999999999994e-10,7.2533300000000004e-10
61s,b,h001,-1.56177e-10,-4.2817000000000001e-11
61s,c,h001,-3.7364199999999998e-10,-1.9254e-11
610,a,h001,0,1.0000000000000001e-15
610,b,h001,0,1.0000000000000001e-15
610,c,h001,0,1.0000000000000001e-15
