bus_id,phase,scenario,v_re_pu,v_im_pu
B223,b,h091,-0.8659605758317368,-0.49967788712718497
B223,c,h067,0.0016096081971400666,0.99947244966610738
B223,c,h091,0.0015295382347336739,0.99950187326592588
B233,a,h067,0.86253082598777608,-0.50136463508597218
B233,a,h091,0.86104064103509603,-0.50180117336218777
B248,a,h067,0.86579698477561184,-0.50008488731358081
B248,a,h091,0.86590787391013646,-0.5001323228081378
B248,b,h067,-0.86619924576911755,-0.49897382523759426
B248,b,h091,-0.86611091291618469,-0.49973598093390958
B248,c,h067,0.0010821447138605889,0.99988636562685562
B248,c,h091,0.0010872252382547742,0.99977262039185644
B259,b,h067,-0.86519095950125902,-0.49370010796445057
B259,b,h091,-0.86611091291653408,-0.49973598093565313
B263,b,h067,-0.86616032322259628,-0.49892085758936888
B263,b,h091,-0.86611091291705378,-0.49973598094701854
B284,b,h067,-0.86019670368027779,-0.47387873407006575
B284,b,h091,-0.86611091291705256,-0.49973598094701888
B285,b,h067,-0.85241005466751463,-0.46016659212164335
B285,b,h091,-0.86611091291705278,-0.49973598094701877
B299,b,h067,-0.86617456023540429,-0.49894378065355804
B299,b,h091,-0.86611091291705278,-0.49973598094701899
