bus_id,phase,scenario,p_pu,q_pu
665,b,h001,-0.00030843664002799999,-0.00010138057857
665,c,h001,4.5000000000000004e-14,1.4999999999999999e-14
666,a,h001,-2.5599999999999997e-13,3.4599999999999999e-13
666,b,h001,-2.3899999999999999e-13,-4.1800000000000004e-13
666,c,h001,2.3899999999999994e-13,-3.6999999999999994e-14
672,a,h001,1.4399999999999997e-13,-6.4999999999999975e-14
672,b,h001,1.9900000000000001e-13,1.8500000000000002e-13
672,c,h001,1.2000000000000004e-13,1.199999999999998e-14
686,a,h001,1.5999999999999995e-14,-6.9999999999999967e-14
686,b,h001,-5.8147218679000002e-05,-1.9115023794e-05
686,c,h001,-6.5246414234999998e-05,-2.1448057066000002e-05
703,a,h001,-7.7300000000000004e-13,-2.3999999999999989e-13
703,b,h001,1.3249999999999999e-12,5.919999999999999e-13
703,c,h001,-1.5500000000000003e-12,-5.9000000000000253e-14
706,a,h001,8.770000000000001e-13,2.179999999999999e-13
706,b,h001,5.69e-13,1.9100000000000017e-13
706,c,h001,-7.3401429361999999e-05,-2.4128466956e-05
707,a,h001,1.9900000000000004e-13,-1.3400000000000001e-13
707,b,h001,-6.9999999999999979e-14,1.4500000000000004e-13
707,c,h001,5.0499999999999997e-13,1.59e-13
718,a,h001,-6.7000000000000005e-14,-1.4000000000000003e-14
718,b,h001,-5.6000000000000001e-14,8.9999999999999948e-15
718,c,h001,4.9999999999999976e-15,-3.9999999999999994e-14
721,a,h001,-3.6100000000000008e-13,-2.0000000000000006e-14
721,b,h001,-3.9242544452999999e-05,-1.290122064e-05
721,c,h001,-6.699999999999998e-14,-1.0900000000000007e-13
732,a,h001,-3.44e-13,-3.5400000000000016e-13
732,b,h001,-0.001152140861422,-0.00037869431368300004
732,c,h001,1.4600000000000008e-13,1.5499999999999995e-13
736,a,h001,-6.6375460600000009e-05,-2.181064466e-05
736,b,h001,-2.7100000000000001e-13,6.3000000000000009e-14
736,c,h001,3.31e-13,6.4999999999999975e-14
745,a,h001,1.9999999999999997e-14,-1.8000000000000002e-14
745,b,h001,5.9999999999999997e-14,4.4000000000000002e-14
745,c,h001,6.7000000000000005e-14,-2.2999999999999997e-14
749,a,h001,-1.1820000000000002e-12,-4.999999999999985e-15
749,b,h001,1.9729999999999998e-12,-1.6700000000000012e-13
749,c,h001,-9.240000000000001e-13,-1.7099999999999988e-13
754,a,h001,-5.5100000000000008e-13,-1.6000000000000071e-14
754,b,h001,3.6600000000000006e-13,-1.2999999999999982e-14
754,c,h001,-0.00062087706024400004,-0.000204077078887
774,a,h001,5.5000000000000008e-13,1.2699999999999996e-13
774,b,h001,2.7300000000000005e-13,1.5100000000000004e-13
774,c,h001,-6.9699999999999996e-13,-2.85e-13
794,a,h001,-5.5099999999999997e-13,3.0000000000000117e-15
794,b,h001,-2.8799999999999998e-13,-2.5199999999999994e-13
794,c,h001,-3.7999999999999995e-13,5.5000000000000018e-14
807,a,h001,-0.00013545989548800001,-4.4511698616000005e-05
807,b,h001,-1.4900000000000005e-13,-1.2200000000000001e-13
807,c,h001,-1.0699999999999999e-13,-6.9999999999999789e-15
825,a,h001,5.4300000000000001e-13,-5.0999999999999966e-14
825,b,h001,1.3999999999999998e-13,1.4999999999999997e-13
825,c,h001,2.97e-13,4.500000000000001e-14
826,a,h001,-8.1000000000000008e-14,-6.8000000000000001e-14
826,b,h001,-0.00041865499393800001,-0.000137607639406
826,c,h001,-3.7999999999999995e-13,4.000000000000005e-15
853,a,h001,-0.00013679945123600001,-4.4951555663999998e-05
853,b,h001,2.259999999999999e-13,2.0999999999999996e-13
853,c,h001,8.5999999999999977e-13,2.7800000000000008e-13
878,a,h001,-0.00081055353479099999,-0.00026640627254699995
878,b,h001,-4.9000000000000012e-14,-1.1999999999999999e-13
878,c,h001,-3.6799999999999995e-13,-4.7999999999999991e-14
890,a,h001,1.4e-14,-7.999999999999999e-15
890,b,h001,-6.3473582982000003e-05,-2.0865955829999999e-05
890,c,h001,1.3999999999999999e-14,-2.0000000000000002e-15
