bus_id,phase,scenario,p_pu,q_pu
L2933135,b,h001,-0.000214545454545455,-5.8181818181818199e-05
L2933135,c,h001,0,0
L2935554,a,h001,-0.00085090909090909011,-0.0002254545454545455
L2935554,b,h001,0,0
L2935554,c,h001,0,0
L2936216,c,h001,-0.00093818181818181804,-0.00025090909090909081
L2936279,a,h001,0,0
L2936279,b,h001,0,0
L2936279,c,h001,-0.00037454545454545499,-0.000101818181818182
L2954361,b,h001,-0.0044290909090909112,-0.0011781818181818167
L2973163,b,h001,-0.00050181818181818205,-0.00013454545454545449
L2991910,b,h001,-0.001000000000000002,-0.00027272727272727279
L3027116,a,h001,-0.00052363636363636306,-0.00013818181818181819
L3027116,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3027116,c,h001,-0.0022472727272727301,-0.00061090909090909197
L3027157,a,h001,-0.00019636363636363601,-5.09090909090909e-05
L3027157,b,h001,0,0
L3027157,c,h001,0,0
L3029498,a,h001,0,0
L3029498,b,h001,0,0
L3029498,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
L3048205,c,h001,-0.00037454545454545499,-0.000101818181818182
L3104125,a,h001,0,0
L3104125,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3104125,c,h001,0,0
L3120376,a,h001,-0.0038945454545454504,-0.0010327272727272731
L3122821,a,h001,-0.001014545454545454,-0.0002690909090909092
L3122821,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3122821,c,h001,0,0
L3160107,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
L3160107,b,h001,0,0
L3160107,c,h001,0,0
L3179678,a,h001,0,0
L3179678,b,h001,-0.000214545454545455,-5.8181818181818199e-05
L3179678,c,h001,0,0
L3197630,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
L3197630,b,h001,0,0
L3197630,c,h001,0,0
L3214069,a,h001,0,0
L3214069,b,h001,0,0
L3214069,c,h001,-0.0022509090909090899,-0.00061454545454545507
L3214071,a,h001,0,0
L3214071,b,h001,0,0
L3214071,c,h001,-0.00037454545454545499,-0.000101818181818182
L3216367,a,h001,-0.0010472727272727261,-0.00027636363636363638
L3216367,b,h001,-0.0018000000000000002,-0.00047272727272727245
L3216367,c,h001,0,0
L3235246,b,h001,-0.0019345454545454575,-0.00052000000000000006
L3251808,a,h001,-0.0026181818181818151,-0.00069090909090909109
L3254234,b,h001,-0.0024436363636363653,-0.00064727272727272702
M1008746,b,h001,-0.004781818181818184,-0.0012690909090909081
M1009770,a,h001,-0.0013745454545454532,-0.00036363636363636367
M1009770,b,h001,-0.00085818181818181891,-0.00023272727272727269
M1009770,c,h001,-0.00074909090909090997,-0.00020363636363636401
M1009827,b,h001,-0.0013600000000000018,-0.00036727272727272726
M1010014,a,h001,-0.0020945454545454522,-0.00055272727272727277
M1026308,b,h001,-0.0014400000000000001,-0.00037818181818181798
M1026323,b,h001,-0.00035636363636363697,-9.8181818181818195e-05
M1026328,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1026328,b,h001,-0.0017236363636363651,-0.00045818181818181808
M1026328,c,h001,0,0
M1026341,a,h001,-0.0024545454545454519,-0.00064727272727272734
M1026341,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1026341,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1026356,a,h001,0,0
M1026356,b,h001,-0.00093454545454545505,-0.00024727272727272716
M1026356,c,h001,-0.00105090909090909,-0.00028727272727272743
M1026468,b,h001,-0.0041272727272727286,-0.0011127272727272722
M1026660,a,h001,-0.00085090909090909011,-0.0002254545454545455
M1026662,a,h001,-0.0049127272727272683,-0.0013018181818181824
M1026662,b,h001,0,0
M1026662,c,h001,-0.0032363636363636396,-0.0008727272727272735
M1026695,a,h001,-0.002167272727272726,-0.00057454545454545551
M1026695,b,h001,-0.0029600000000000043,-0.00078909090909090943
M1026695,c,h001,-0.0032836363636363618,-0.00087272727272727263
M1026767,a,h001,-0.0032399999999999968,-0.00085818181818181837
M1026783,a,h001,-0.00068727272727272702,-0.00018181818181818192
M1026783,b,h001,0,0
M1026783,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1026796,a,h001,0,0
M1026796,b,h001,0,0
M1026796,c,h001,-0.0011999999999999999,-0.00032727272727272759
M1026820,a,h001,-0.0043199999999999957,-0.0011454545454545459
M1026829,a,h001,-0.00013090909090909101,-3.6363636363636398e-05
M1026829,b,h001,-0.00072000000000000005,-0.00018909090909090899
M1026829,c,h001,-0.0030072727272727287,-0.0008036363636363639
M1026851,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1026851,b,h001,-0.00072000000000000005,-0.00018909090909090899
M1026851,c,h001,0,0
M1026854,a,h001,-0.0010472727272727261,-0.00027636363636363638
M1026854,b,h001,0,0
M1026854,c,h001,-0.00037454545454545499,-0.000101818181818182
M1026861,a,h001,0,0
M1026861,b,h001,0,0
M1026861,c,h001,0,0
M1026876,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1026876,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1026876,c,h001,0,0
M1026896,a,h001,-0.0019963636363636351,-0.00053090909090909111
M1026896,b,h001,0,0
M1026896,c,h001,-0.00097454545454545493,-0.00026545454545454583
M1026907,a,h001,0,0
M1026907,b,h001,-0.0012618181818181821,-0.00033454545454545401
M1026907,c,h001,-0.00037454545454545401,-0.00010181818181818181
M1026927,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1026927,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1026927,c,h001,0,0
M1026954,a,h001,0,0
M1026954,b,h001,-0.0012909090909090921,-0.00034545454545454538
M1026954,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1026970,a,h001,-0.0013745454545454529,-0.00036363636363636367
M1026970,b,h001,-0.00035636363636363697,-9.8181818181818195e-05
M1026970,c,h001,0,0
M1027027,c,h001,-0.0046872727272727309,-0.0012618181818181832
M1027043,a,h001,0,0
M1027043,b,h001,-0.0028727272727272755,-0.00076363636363636358
M1027043,c,h001,-0.00082545454545454491,-0.00022545454545454561
M1027087,a,h001,-0.001145454545454545,-0.00030545454545454561
M1047345,a,h001,-0.00085090909090909011,-0.0002254545454545455
M1047345,b,h001,0,0
M1047345,c,h001,-0.00074909090909090997,-0.00020363636363636401
M1047368,b,h001,-0.001330909090909092,-0.00035636363636363589
M1047386,b,h001,-0.0020145454545454559,-0.00054181818181818085
M1047409,a,h001,-0.0027818181818181791,-0.00073454545454545463
M1047432,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1047441,b,h001,-0.00071636363636363694,-0.00019272727272727269
M1047453,b,h001,-0.0035272727272727296,-0.00093818181818181696
M1047471,b,h001,-0.0033454545454545477,-0.00088727272727272646
M1047483,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1047483,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1047483,c,h001,-0.001014545454545454,-0.00027272727272727258
M1047490,a,h001,-0.0061199999999999987,-0.0016290909090909101
M1047490,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1047490,c,h001,0,0
M1047507,a,h001,0,0
M1047507,b,h001,-0.00093454545454545505,-0.00024727272727272716
M1047507,c,h001,-0.00037454545454545401,-0.00010181818181818181
M1047521,a,h001,-0.00065454545454545409,-0.0001745454545454546
M1047521,b,h001,0,0
M1047521,c,h001,0,0
M1047534,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1047534,b,h001,0,0
M1047534,c,h001,-0.00074909090909090997,-0.00020363636363636401
M1047548,a,h001,0,0
M1047548,b,h001,-0.00035636363636363697,-9.8181818181818195e-05
M1047548,c,h001,-0.00093818181818181902,-0.00025090909090909103
M1047550,a,h001,-0.000490909090909091,-0.00013090909090909101
M1047550,b,h001,0,0
M1047550,c,h001,-0.00056363636363636403,-0.00014909090909090899
M1047568,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1047568,b,h001,0,0
M1047568,c,h001,0,0
M1047615,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1047615,b,h001,0,0
M1047615,c,h001,-0.0033963636363636357,-0.00089818181818181804
M1047649,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1047649,b,h001,0,0
M1047649,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1047688,a,h001,-0.001505454545454544,-0.00040000000000000007
M1047688,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1047688,c,h001,-0.00075636363636363596,-0.00020000000000000001
M1047724,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1047724,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1047724,c,h001,-0.00059999999999999995,-0.00016363636363636379
M1047737,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1047737,b,h001,0,0
M1047737,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1047763,a,h001,-0.0022254545454545431,-0.00058909090909090912
M1047763,b,h001,-0.0022327272727272742,-0.00059272727272727287
M1047763,c,h001,0,0
M1047777,b,h001,-0.00108,-0.00028363636363636351
M1047786,b,h001,-0.0025127272727272754,-0.00066909090909090889
M1047793,b,h001,-0.0017236363636363651,-0.00045818181818181808
M1047821,b,h001,-0.0035854545454545505,-0.00096000000000000013
M1047825,b,h001,-0.0027381818181818193,-0.00072727272727272604
M1069135,a,h001,-0.0015709090909090892,-0.00041454545454545455
M1069135,b,h001,-0.00072000000000000005,-0.00018909090909090899
M1069135,c,h001,-0.00045090909090908998,-0.00012363636363636361
M1069147,c,h001,-0.0023963636363636361,-0.00065090909090909142
M1069154,a,h001,-0.00032727272727272705,-8.7272727272727298e-05
M1069154,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1069154,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1069156,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1069156,b,h001,0,0
M1069156,c,h001,-0.00052363636363636393,-0.000141818181818182
M1069169,a,h001,-0.0013745454545454532,-0.00036363636363636367
M1069169,b,h001,0,0
M1069169,c,h001,0,0
M1069181,a,h001,-0.0036981818181818144,-0.00098181818181818201
M1069189,a,h001,0,0
M1069189,b,h001,0,0
M1069189,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1069202,c,h001,-0.002549090909090908,-0.00069454545454545496
M1069217,c,h001,-0.0048036363636363615,-0.001301818181818182
M1069311,a,h001,-0.0016363636363636361,-0.00043636363636363659
M1069311,b,h001,0,0
M1069311,c,h001,-0.0037709090909090943,-0.0010036363636363641
M1069376,a,h001,-0.0031745454545454516,-0.0008436363636363639
M1069376,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1069376,c,h001,-0.00059999999999999995,-0.00016363636363636379
M1069393,b,h001,-0.002807272727272729,-0.00074545454545454546
M1069419,a,h001,-0.000490909090909091,-0.00013090909090909101
M1069419,b,h001,-0.00054181818181818205,-0.000145454545454545
M1069419,c,h001,0,0
M1069428,a,h001,-0.00098181818181818092,-0.00026181818181818191
M1069428,b,h001,-0.0016909090909090923,-0.00045090909090909036
M1069428,c,h001,0,0
M1069483,a,h001,0,0
M1069483,b,h001,-0.00054181818181818205,-0.000145454545454545
M1069483,c,h001,-0.0042000000000000023,-0.0011345454545454554
M1069500,a,h001,-0.001014545454545454,-0.0002690909090909092
M1069500,b,h001,0,0
M1069500,c,h001,0,0
M1069503,a,h001,0,0
M1069503,b,h001,-0.00050181818181818205,-0.00013454545454545449
M1069503,c,h001,0,0
M1069504,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1069504,b,h001,0,0
M1069504,c,h001,0,0
M1069513,a,h001,0,0
M1069513,b,h001,0,0
M1069513,c,h001,-0.00037454545454545499,-0.000101818181818182
M1069514,a,h001,-0.0018654545454545443,-0.0004981818181818184
M1069514,b,h001,0,0
M1069514,c,h001,0,0
M1069517,a,h001,-0.00013090909090909101,-3.6363636363636398e-05
M1069517,b,h001,-0.000141818181818182,-4.0000000000000003e-05
M1069517,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
M1069533,a,h001,-0.0018327272727272712,-0.00048727272727272736
M1069533,b,h001,-0.00079272727272727275,-0.00020727272727272719
M1069533,c,h001,-0.00134909090909091,-0.0003672727272727278
M1069551,b,h001,-0.0047854545454545511,-0.001287272727272728
M1069567,b,h001,-0.0024472727272727294,-0.0006509090909090911
M1069595,b,h001,-0.0021963636363636374,-0.00058181818181818118
M1089097,b,h001,-0.0025454545454545482,-0.0006872727272727268
M1089112,a,h001,0,0
M1089112,b,h001,0,0
M1089112,c,h001,-0.0034872727272727286,-0.00094545454545454609
M1089119,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1089119,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1089119,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1089141,a,h001,-0.00045818181818181797,-0.00012363636363636369
M1089141,b,h001,0,0
M1089141,c,h001,0,0
M1089143,a,h001,-0.0025890909090909076,-0.00069090909090909153
M1089143,b,h001,-0.001447272727272728,-0.00038545454545454598
M1089143,c,h001,-0.00132,-0.00034909090909090903
M1089155,c,h001,-0.0020254545454545451,-0.0005527272727272732
M1089165,c,h001,-0.0029963636363636373,-0.00081454545454545538
M1089173,c,h001,-0.0041272727272727268,-0.0011163636363636367
M1089197,a,h001,-0.00071999999999999907,-0.0001890909090909091
M1089197,b,h001,0,0
M1089197,c,h001,0,0
M1089198,a,h001,0,0
M1089198,b,h001,0,0
M1089198,c,h001,0,0
M1089207,a,h001,-0.00085090909090909,-0.0002254545454545455
M1089207,b,h001,0,0
M1089207,c,h001,-0.00074909090909090997,-0.00020363636363636401
M1108286,a,h001,0,0
M1108286,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1108286,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1108295,a,h001,0,0
M1108295,b,h001,0,0
M1108295,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
M1108315,a,h001,-0.0010472727272727261,-0.00027636363636363638
M1108315,b,h001,-0.0016872727272727291,-0.00045454545454545411
M1108315,c,h001,-0.00082545454545454491,-0.00022545454545454561
M1108328,c,h001,-0.0014327272727272708,-0.00038545454545454544
M1108331,c,h001,-0.00082545454545454502,-0.00022545454545454561
M1108335,c,h001,0,0
M1108344,c,h001,-0.0026654545454545429,-0.00072363636363636358
M1108380,a,h001,-0.0074072727272727276,-0.001970909090909093
M1108380,b,h001,-0.010399999999999998,-0.0027709090909090912
M1108380,c,h001,-0.0030181818181818166,-0.00080363636363636379
M1108490,a,h001,-0.00065454545454545399,-0.0001745454545454546
M1108490,b,h001,0,0
M1108490,c,h001,-0.00052363636363636393,-0.000141818181818182
M1108493,a,h001,0,0
M1108493,b,h001,0,0
M1108493,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
M1108505,a,h001,-0.001505454545454544,-0.00040000000000000007
M1108505,b,h001,-0.00054181818181818205,-0.000145454545454545
M1108505,c,h001,0,0
M1108526,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1108526,b,h001,0,0
M1108526,c,h001,-0.00074909090909090889,-0.00020363636363636379
M1108529,a,h001,0,0
M1108529,b,h001,-0.00089818181818181794,-0.00023999999999999949
M1108529,c,h001,-0.0028109090909090944,-0.00076000000000000102
M1125914,a,h001,-0.00088363636363636303,-0.00023272727272727282
M1125914,b,h001,-0.0029781818181818204,-0.00079999999999999928
M1125914,c,h001,-0.00093818181818181902,-0.00025090909090909103
M1125944,a,h001,-0.000490909090909091,-0.00013090909090909101
M1125944,b,h001,0,0
M1125944,c,h001,0,0
M1125968,a,h001,0,0
M1125968,b,h001,-0.0023745454545454564,-0.00063636363636363532
M1125968,c,h001,-0.0018763636363636382,-0.00050181818181818205
M1125989,a,h001,-0.0016145454545454549,-0.00043272727272727245
M1125989,b,h001,-0.0010909090909090901,-0.00029090909090909102
M1125989,c,h001,-0.001363636363636365,-0.00036363636363636383
M1125994,a,h001,0,0
M1125994,b,h001,0,0
M1125994,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1142818,a,h001,-0.0025199999999999988,-0.00066909090909090933
M1142818,b,h001,-0.0025163636363636378,-0.00066545454545454536
M1142818,c,h001,-0.00134909090909091,-0.0003672727272727278
M1142843,a,h001,-0.0017054545454545441,-0.00045090909090909139
M1142843,b,h001,-0.00054181818181818205,-0.000145454545454545
M1142843,c,h001,-0.0022872727272727281,-0.00061818181818181861
M1142860,a,h001,-0.00065818181818181796,-0.000174545454545455
M1142860,b,h001,0,0
M1142860,c,h001,-0.001014545454545454,-0.00027272727272727258
M1142865,a,h001,-0.000490909090909091,-0.00013090909090909101
M1142865,b,h001,0,0
M1142865,c,h001,0,0
M1142869,a,h001,0,0
M1142869,b,h001,0,0
M1142869,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
M1142875,a,h001,0,0
M1142875,b,h001,0,0
M1142875,c,h001,-0.00097454545454545493,-0.00026545454545454583
M1166366,a,h001,-0.00065818181818181796,-0.000174545454545455
M1166366,b,h001,0,0
M1166366,c,h001,-0.0015745454545454539,-0.00042909090909090946
M1166373,a,h001,-0.0020290909090909079,-0.0005381818181818184
M1166373,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1166373,c,h001,0,0
M1166375,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1166375,b,h001,0,0
M1166375,c,h001,0,0
M1166395,c,h001,-0.0032618181818181843,-0.00088363636363636444
M1186072,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1186072,b,h001,0,0
M1186072,c,h001,0,0
M1209787,a,h001,0,0
M1209787,b,h001,0,0
M1209787,c,h001,0,0
M1209788,a,h001,0,0
M1209788,b,h001,0,0
M1209788,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1209791,a,h001,-0.0014436363636363629,-0.00038545454545454598
M1209791,b,h001,0,0
M1209791,c,h001,0,0
M1209800,a,h001,0,0
M1209800,b,h001,0,0
M1209800,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1209807,a,h001,0,0
M1209807,b,h001,0,0
M1209807,c,h001,0,0
M1209814,a,h001,0,0
M1209814,b,h001,0,0
M1209814,c,h001,0,0
M1209824,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1209828,c,h001,-0.001872727272727275,-0.00050909090909090999
M3032977,a,h001,0,0
M3032977,b,h001,0,0
M3032977,c,h001,0,0
M3032980,a,h001,-0.0042581818181818155,-0.0011490909090909093
M3032980,b,h001,-0.0062472727272727298,-0.0016836363636363637
M3032980,c,h001,-0.0047345454545454514,-0.0012763636363636319
M3036169,a,h001,-0.0018327272727272702,-0.00047999999999999996
M3037452,a,h001,-0.0030763636363636349,-0.00082181818181818224
M3763619,a,h001,0,0
M3763619,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M3763619,c,h001,-0.0047600000000000038,-0.0012654545454545457
M3768670,a,h001,-0.00396,-0.0010545454545454554
M3768670,b,h001,-0.00054181818181818205,-0.000145454545454545
M3768670,c,h001,-0.00037454545454545499,-0.000101818181818182
M4350438,b,h001,-0.0014363636363636371,-0.00038181818181818163
N1134475,a,h001,0,0
N1134475,b,h001,0,0
N1134475,c,h001,0,0
N1136028,a,h001,-0.00032727272727272705,-8.7272727272727298e-05
N1136028,b,h001,0,0
N1136028,c,h001,0,0
N1136663,a,h001,-0.000490909090909091,-0.00013090909090909101
N1136663,b,h001,0,0
N1136663,c,h001,0,0
N1139260,a,h001,0,0
N1139260,b,h001,0,0
N1139260,c,h001,-0.0022472727272727301,-0.00061090909090909197
N1139541,a,h001,0,0
N1139541,b,h001,0,0
N1139541,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
N1139547,a,h001,0,0
N1139547,b,h001,0,0
N1139547,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
N1144663,a,h001,0,0
N1144663,b,h001,0,0
N1144663,c,h001,-0.00093818181818181902,-0.00025090909090909103
N1144665,a,h001,0,0
N1144665,b,h001,0,0
N1144665,c,h001,-0.00037454545454545499,-0.000101818181818182
P828362,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
P828362,b,h001,0,0
P828362,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
Q14404,a,h001,-0.00065818181818181796,-0.000174545454545455
Q14404,b,h001,0,0
Q14404,c,h001,0,0
Q16483,a,h001,-0.00013090909090909101,-3.6363636363636398e-05
Q16483,b,h001,0,0
Q16483,c,h001,-0.00097454545454545493,-0.00026545454545454583
R18243,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
R18243,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
R18243,c,h001,-0.00037454545454545499,-0.000101818181818182
R42246,a,h001,0,0
R42246,b,h001,-0.000214545454545455,-5.8181818181818199e-05
R42246,c,h001,0,0
regxfmr_HVMV_Sub_LSB,a,h001,0,0
regxfmr_HVMV_Sub_LSB,b,h001,0,0
regxfmr_HVMV_Sub_LSB,c,h001,0,0
