bus_id,phase,v_re_pu,v_im_pu,v_mag_pu,v_angle_deg
116,c,0.0186060379867677,1.00376187743609,1.003934306239,88.9380694732927
117,a,0.857775206910871,-0.485550662504701,0.9856661460402,-29.5123851737218
117,b,-0.815846382635113,-0.462213646067022,0.93768159556929,-150.466496899133
117,c,0.018734124390816,0.998920198099666,0.999095856055947,88.9255793977391
118,a,0.856575010960309,-0.484360169757451,0.984035326321733,-29.4864868469756
118,b,-0.813979914270861,-0.461093689817921,0.935505580756365,-150.469828358479
118,c,0.0188267177181132,0.997986148278624,0.998163712752593,88.9192600158497
119,a,0.87347022046024,-0.506692139317456,1.00979559816676,-30.1176308119046
119,b,-0.85835206721207,-0.478937825539877,0.982929149033693,-150.8396345999
119,c,0.0163699159834817,1.02045990625862,1.02059119848775,89.0809568810261
12,a,0.887975103375436,-0.527080081288714,1.03262442170711,-30.6923210656013
12,b,-0.896270432472469,-0.494944208903395,1.02385079872577,-151.091360334075
12,c,0.0141273587017253,1.03760401681888,1.03770018694349,89.2199451772242
120,a,0.861746126258822,-0.490324854295438,0.99147609596093,-29.6394396641042
120,b,-0.824569532822833,-0.46572974984134,0.947005340189242,-150.541560346696
120,c,0.0186220051626882,1.00374924442523,1.00392197145022,88.9371449898162
121,a,0.857775206910872,-0.485550662504701,0.985666146040201,-29.5123851737218
121,b,-0.815846382635113,-0.462213646067022,0.937681595569291,-150.466496899133
121,c,0.018734124390816,0.998920198099667,0.999095856055949,88.9255793977391
122,a,0.857778187592894,-0.48555480256493,0.985670779420806,-29.5125092532757
122,b,-0.815831141093205,-0.462207403398923,0.937665257186281,-150.466369709238
122,c,0.0187437307409946,0.998903485941995,0.999079327015207,88.9250106126884
123,a,0.854421653307498,-0.482228604706109,0.981112016457611,-29.4400279387821
123,b,-0.810557528891482,-0.459050872374103,0.931520912846347,-150.475401966272
123,c,0.0190292780030852,0.996239811784191,0.996421535297746,88.9057205566386
124,a,0.873470220460242,-0.506692139317454,1.00979559816676,-30.1176308119045
124,b,-0.85835206721207,-0.478937825539878,0.982929149033693,-150.8396345999
124,c,0.0163699159834832,1.02045990625862,1.02059119848775,89.080956881026
125,a,0.861751975252621,-0.490323189435642,0.991480356310771,-29.6391888877477
125,b,-0.824526706686509,-0.465700910336621,0.946953867898357,-150.541805355019
125,c,0.0186445666652649,1.00373139407346,1.00390454292965,88.9358386627098
126,a,0.857775206910873,-0.485550662504702,0.985666146040202,-29.5123851737218
126,b,-0.815846382635114,-0.462213646067023,0.937681595569291,-150.466496899133
126,c,0.0187341243908161,0.998920198099668,0.99909585605595,88.9255793977391
127,a,0.857792189838255,-0.485574251180613,0.985692545552173,-29.5130921218319
127,b,-0.815759541436546,-0.462178077436021,0.937588504999512,-150.465772154407
127,c,0.0187888581551836,0.998824977825261,0.999001680438231,88.9223383992256
128,a,0.853453289115774,-0.481270040639728,0.979797616204438,-29.4190450235441
128,b,-0.809018483370017,-0.458132218076133,0.929729011956537,-150.477923988775
128,c,0.019120369293181,0.995454484866619,0.995638096882082,88.899616421497
129,a,0.873470220460244,-0.506692139317454,1.00979559816676,-30.1176308119045
129,b,-0.85835206721207,-0.478937825539878,0.982929149033693,-150.8396345999
129,c,0.0163699159834849,1.02045990625862,1.02059119848775,89.080956881026
13,a,0.887894416260161,-0.526969745258892,1.03249872002061,-30.6893413873645
13,b,-0.896087412697132,-0.494860217871251,1.02364998237963,-151.090523588692
13,c,0.014135047593069,1.03752613402801,1.03762241608476,89.2194621005698
130,a,0.861758303443196,-0.490321388177096,0.991484965724246,-29.6389175681955
130,b,-0.824480371887471,-0.465669708066928,0.946898178601501,-150.542070466399
130,c,0.0186689765882139,1.00371208127681,1.00388568711177,88.9344252596602
131,a,0.857775206910873,-0.485550662504702,0.985666146040202,-29.5123851737218
131,b,-0.815846382635114,-0.462213646067023,0.937681595569292,-150.466496899133
131,c,0.0187341243908161,0.998920198099669,0.99909585605595,88.9255793977391
132,a,0.857640970007659,-0.485433562702931,0.9854916423969,-29.510304988165
132,b,-0.815761538757145,-0.462175916945594,0.937589177795864,-150.465947192424
132,c,0.0187868608345967,0.998827138315687,0.999003802983714,88.922455261582
133,a,0.857886358240694,-0.48565396588678,0.985813764479396,-29.5144278254643
133,b,-0.815538350936119,-0.462112864726998,0.937363910972573,-150.462575634575
133,c,0.0189349050891344,0.99858409491959,0.998763598283954,88.913701753053
134,a,0.853165174147377,-0.480984841478036,0.979406571404121,-29.4127911585919
134,b,-0.808560575017386,-0.457858893167705,0.929195872529146,-150.478676237385
134,c,0.019147471456181,0.995220828519171,0.99540500459941,88.8977984187938
135,a,0.87347022046025,-0.506692139317451,1.00979559816676,-30.1176308119041
135,b,-0.858352067212068,-0.478937825539878,0.982929149033692,-150.8396345999
135,c,0.0163699159834902,1.02045990625863,1.02059119848776,89.0809568810257
136,a,0.861764271436073,-0.490319689445357,0.991489312792396,-29.6386616943388
136,b,-0.824436674443892,-0.46564028181608,0.946845659132397,-150.542320516336
136,c,0.0186919971095714,1.00369386775567,1.00386790511814,88.933092258214
137,a,0.857775206910873,-0.485550662504702,0.985666146040203,-29.5123851737218
137,b,-0.815846382635115,-0.462213646067023,0.937681595569292,-150.466496899133
137,c,0.0187341243908161,0.99892019809967,0.999095856055951,88.9255793977391
138,a,0.857627947024865,-0.485421446675443,0.985474340817946,-29.5100649083388
138,b,-0.815761710765483,-0.462175730885144,0.937589235737188,-150.465962266607
138,c,0.0187866888262594,0.998827324376136,0.999003985776556,88.9224653256916
139,a,0.85795641453652,-0.485713269399343,0.985903945278119,-29.5154213050385
139,b,-0.81537379693785,-0.462064349930988,0.937196826824543,-150.46019659955
139,c,0.0190435562602753,0.99840489081649,0.998586492518964,88.9072738750371
14,a,0.887693541505578,-0.526695057995173,1.03218579129305,-30.6819201716453
14,b,-0.895631775482574,-0.494651117844416,1.02315004062884,-151.088439040965
14,c,0.0141541894864977,1.03733224078434,1.03742880182241,89.2182591416016
140,a,0.852839949330832,-0.480662908030579,0.978965173196181,-29.4057257791367
140,b,-0.808043687051419,-0.457550363403718,0.928594063751501,-150.479526415127
140,c,0.0191780644379991,0.994957076714965,0.995141890717488,88.8957452300343
141,a,0.873470220460256,-0.506692139317449,1.00979559816677,-30.1176308119038
141,b,-0.858352067212067,-0.478937825539879,0.982929149033691,-150.839634599899
141,c,0.0163699159834943,1.02045990625864,1.02059119848777,89.0809568810254
142,a,0.861774083768355,-0.490316896459404,0.991496460108845,-29.6382410017795
142,b,-0.82436482887619,-0.465591900365716,0.946759308786678,-150.542731698621
142,c,0.0187298465188337,1.00366392182156,1.00383866986526,88.9309004885485
143,a,0.857775206910874,-0.485550662504702,0.985666146040203,-29.5123851737218
143,b,-0.815846382635115,-0.462213646067023,0.937681595569292,-150.466496899133
143,c,0.0187341243908162,0.99892019809967,0.999095856055952,88.9255793977391
144,a,0.857615169004583,-0.485409558550624,0.985457364698784,-29.5098293362242
144,b,-0.815761879538342,-0.462175548324495,0.937589292588698,-150.465977057242
144,c,0.0187865200534015,0.998827506936786,0.999004165131093,88.9224752004916
145,a,0.858003329506959,-0.485752983496497,0.985964337296626,-29.51608651216
145,b,-0.815263599190834,-0.462031860770752,0.937084935602359,-150.458602944275
145,c,0.0191163172651506,0.99828488225623,0.99846789619252,88.9029680091182
146,a,0.852534081345563,-0.480360135517674,0.978550059859117,-29.3990751029689
146,b,-0.80755756338337,-0.457260196809703,0.928028073801721,-150.480326997886
146,c,0.0192068365772579,0.994709022972263,0.99489443809569,88.8938132526424
147,a,0.873470220460257,-0.506692139317448,1.00979559816677,-30.1176308119038
147,b,-0.858352067212066,-0.478937825539878,0.98292914903369,-150.839634599899
147,c,0.016369915983495,1.02045990625864,1.02059119848777,89.0809568810254
148,a,0.861820739262593,-0.490303616421967,0.991530444766867,-29.6362407836361
148,b,-0.824023218912988,-0.465361857149316,0.946348732443375,-150.544687807083
148,c,0.0189098121829487,1.00352153545344,1.00369968273166,88.9204773563829
149,a,0.857775206910874,-0.485550662504702,0.985666146040204,-29.5123851737217
149,b,-0.815846382635115,-0.462213646067023,0.937681595569293,-150.466496899133
149,c,0.0187341243908162,0.998920198099671,0.999095856055953,88.9255793977391
15,a,0.886066287954435,-0.524469861373188,1.02965144691695,-30.6216358620776
15,b,-0.891940732887587,-0.492957232707294,1.01910014437369,-151.071477069112
15,c,0.0143092548361592,1.03576154331192,1.03586038121837,89.2084975910515
150,a,0.857604851294379,-0.485399959393317,0.985443657213687,-29.5096391157959
150,b,-0.815762015815277,-0.462175400914502,0.93758933849393,-150.465989000052
150,c,0.0187863837764667,0.998827654346778,0.999004309952307,88.9224831739717
151,a,0.857986203624863,-0.485808245823108,0.985976661650939,-29.5193713703782
151,b,-0.815280725072931,-0.462087123097375,0.937127083168474,-150.456179713335
151,c,0.0191250020040439,0.998149435483534,0.998332640585167,88.9023208420165
152,a,0.858023465667649,-0.485748854058543,0.985979825785249,-29.5153012098498
152,b,-0.81387587137393,-0.461636481186155,0.935682731895064,-150.437768483598
152,c,0.0191364534258559,0.998289011694183,0.998472410594839,88.9018172755648
153,a,0.852177191810423,-0.480006857807721,0.9780657185406,-29.3913078974203
153,b,-0.806990349885173,-0.456921627800069,0.927367671832083,-150.48126236043
153,c,0.019240408169904,0.994419591618913,0.994605709566394,88.8915577886844
154,a,0.873470220460257,-0.506692139317448,1.00979559816677,-30.1176308119038
154,b,-0.858352067212066,-0.478937825539878,0.98292914903369,-150.839634599899
154,c,0.0163699159834952,1.02045990625864,1.02059119848777,89.0809568810254
155,a,0.861830902918559,-0.490300723435108,0.991537848307572,-29.6358050647393
155,b,-0.823948800965063,-0.465311743435014,0.946259290675816,-150.545114160277
155,c,0.0189490167637956,1.00349051732614,1.0036694095168,88.9182063485199
156,a,0.857775206910874,-0.485550662504703,0.985666146040204,-29.5123851737218
156,b,-0.815846382635116,-0.462213646067024,0.937681595569293,-150.466496899133
156,c,0.0187341243908162,0.998920198099672,0.999095856055953,88.9255793977391
157,a,0.857589365231333,-0.485385551821066,0.985423083388309,-29.5093536001179
157,b,-0.815762220356127,-0.462175179663818,0.937589407394112,-150.466006925258
157,c,0.0187861792356178,0.998827875597462,0.999004527317475,88.9224951415274
158,a,0.857940784766999,-0.485954804799961,0.986009362265279,-29.5280826119588
158,b,-0.815326143930799,-0.462233682074258,0.937238869136888,-150.449754216257
158,c,0.0191480344481065,0.997790222586763,0.997973935287374,88.9006036668539
159,a,0.858024691283868,-0.485748602714396,0.985980768520241,-29.5152534120981
159,b,-0.813791405335607,-0.461612415842261,0.935597388761763,-150.436498348141
159,c,0.0191376790420762,0.99828926303833,0.998472685383396,88.9017472348572
16,a,0.886066287954433,-0.524469861373188,1.02965144691695,-30.6216358620776
16,b,-0.891940732887586,-0.492957232707293,1.01910014437369,-151.071477069112
16,c,0.0143092548361593,1.03576154331192,1.03586038121837,89.2084975910515
160,a,0.852074498692216,-0.479905203973534,0.977926355163041,-29.3890714987677
160,b,-0.806827137134214,-0.456824206318338,0.927177644626191,-150.481531753032
160,c,0.0192500682220841,0.99433630924368,0.994522629710807,88.8909085479621
161,a,0.873470220460258,-0.506692139317448,1.00979559816677,-30.1176308119038
161,b,-0.858352067212066,-0.478937825539878,0.98292914903369,-150.839634599899
161,c,0.0163699159834955,1.02045990625864,1.02059119848777,89.0809568810254
162,a,0.86188558665501,-0.490289637012631,0.991579897257719,-29.6336858141346
162,b,-0.82017947572422,-0.464246963733148,0.94245403905692,-150.488796116605
162,c,0.019003700500246,1.00350160374861,1.00368152785569,88.9150971985891
163,a,0.861756984553111,-0.490316916854919,0.991481608190583,-29.6387306783721
163,b,-0.823890926913075,-0.465275666020247,0.94619115660646,-150.545293115026
163,c,0.0189849272564585,1.00334607664969,1.00352567330949,88.9160007261588
164,a,0.857775206910874,-0.485550662504703,0.985666146040204,-29.5123851737217
164,b,-0.815846382635116,-0.462213646067024,0.937681595569294,-150.466496899133
164,c,0.0187341243908162,0.998920198099672,0.999095856055954,88.9255793977391
165,a,0.857570695051369,-0.485368181882302,0.9853982793747,-29.509009363203
165,b,-0.815762466952985,-0.462174912921388,0.937589490461104,-150.466028536095
165,c,0.0187859326387617,0.998828142339892,0.99900478937554,88.9225095697465
166,a,0.857925008315985,-0.486005712740575,0.986020726308762,-29.5311083669049
166,b,-0.815341920381814,-0.462284590014884,0.937277701269551,-150.447522648703
166,c,0.0191560348744177,0.997665448320392,0.997849337547727,88.9000069091974
167,a,0.858025810949209,-0.485748373098203,0.985981629759195,-29.5152097463998
167,b,-0.813714241135194,-0.461590430875805,0.93551942369057,-150.435337809566
167,c,0.0191387987074179,0.998289492654523,0.998472936418603,88.9016832489943
168,a,0.851491082621638,-0.479327692242114,0.977134637772257,-29.3763540528148
168,b,-0.805899899326115,-0.456270739259845,0.926098069989657,-150.483064313733
168,c,0.0193049485274344,0.993863168716301,0.994050642154842,88.887218047729
169,a,0.873470220460258,-0.506692139317448,1.00979559816677,-30.1176308119038
169,b,-0.858352067212066,-0.478937825539878,0.98292914903369,-150.839634599899
169,c,0.0163699159834954,1.02045990625864,1.02059119848777,89.0809568810254
17,a,0.884092964850973,-0.521771430080274,1.02657965874402,-30.5481315995347
17,b,-0.887464712771708,-0.490903107415423,1.0141890737358,-151.050726036526
17,c,0.0144972980804444,1.03385680412195,1.03395844359475,89.1966203109617
170,a,0.861895917336872,-0.490287542600086,0.991587841167287,-29.6332854720694
170,b,-0.819467386492069,-0.464045808854791,0.941735265475302,-150.478105577132
170,c,0.0190140311821087,1.00350369816116,1.0036838175466,88.9145098360608
171,a,0.861658850103668,-0.490338415332708,0.991406947480683,-29.6426152527849
171,b,-0.823814092986966,-0.465227769435765,0.946100701436224,-150.545530736211
171,c,0.0190326022341907,1.00315431637234,1.00333485058791,88.9130715527581
172,a,0.857775206910875,-0.485550662504703,0.985666146040204,-29.5123851737217
172,b,-0.815846382635117,-0.462213646067024,0.937681595569294,-150.466496899133
172,c,0.0187341243908162,0.998920198099672,0.999095856055954,88.9255793977391
173,a,0.857556590117834,-0.485355059254014,0.98537954048072,-29.5087492878652
173,b,-0.815762653251794,-0.462174711403018,0.937589553216582,-150.466044862631
173,c,0.0187857463399541,0.998828343858262,0.999004987355012,88.9225204699617
174,a,0.857925008315967,-0.486005712740598,0.986020726308757,-29.5311083669066
174,b,-0.815341920381831,-0.462284590014918,0.937277701269583,-150.447522648701
174,c,0.0191560348744018,0.997665448320367,0.997849337547702,88.9000069091983
175,a,0.857920109191843,-0.486019675266166,0.98602334581975,-29.5319546152815
175,b,-0.815346819505991,-0.462298552540476,0.937288849693388,-150.446927878502
175,c,0.0188868183183651,0.99666220415419,0.996841141353867,88.9143709192015
176,a,0.858026276073567,-0.485748277712484,0.985981987529852,-29.5151916070916
176,b,-0.813682186066765,-0.461581298018853,0.935487036042274,-150.434855649035
176,c,0.0191392638317754,0.998289588040242,0.998473040702441,88.9016566683977
177,a,0.851161565723369,-0.479001510150038,0.976687492338606,-29.369162052036
177,b,-0.805376189846909,-0.455958137743353,0.925488320048779,-150.483931493223
177,c,0.0193359452532828,0.993595936106693,0.993784062574246,88.8851320819375
178,a,0.861917231615712,-0.490283221404876,0.991604231206803,-29.6324595059693
178,b,-0.817998202884031,-0.463630785797825,0.94025239455213,-150.455997192219
178,c,0.0190353454609479,1.00350801935637,1.00368854197373,88.9132979972502
179,a,0.861647803344285,-0.490324314309713,0.991390372260757,-29.6422227211789
179,b,-0.823795665770319,-0.465201978595136,0.94607197391678,-150.546342024053
179,c,0.0190378306665613,1.00316544460014,1.00334607600583,88.9127850929303
18,a,0.886066287954433,-0.524469861373188,1.02965144691695,-30.6216358620776
18,b,-0.891940732887585,-0.492957232707293,1.01910014437369,-151.071477069112
18,c,0.0143092548361594,1.03576154331192,1.03586038121837,89.2084975910515
180,a,0.861656118187294,-0.490346211500081,0.991408429025131,-29.64308493295
180,b,-0.823816824903351,-0.46523556560313,0.946106913882307,-150.545200982534
180,c,0.0188825318508443,1.00259416013816,1.00277195810026,88.9210375107042
181,a,0.857775206910875,-0.485550662504703,0.985666146040205,-29.5123851737217
181,b,-0.815846382635117,-0.462213646067024,0.937681595569295,-150.466496899133
181,c,0.0187341243908163,0.998920198099673,0.999095856055955,88.9255793977391
182,a,0.857540268253778,-0.485339874088167,0.985357856342902,-29.5084483230687
182,b,-0.815762868831954,-0.462174478211174,0.937589625835691,-150.466063755273
182,c,0.0187855307597953,0.998828577050104,0.999005216451778,88.9225330834031
183,a,0.857925008315964,-0.486005712740602,0.986020726308756,-29.5311083669069
183,b,-0.815341920381834,-0.462284590014923,0.937277701269587,-150.447522648701
183,c,0.0191560348743996,0.997665448320363,0.997849337547698,88.9000069091984
184,a,0.857919580081775,-0.486021183232213,0.986023628742298,-29.5320460106422
184,b,-0.815347348616062,-0.462300060506524,0.937290053739811,-150.446863643601
184,c,0.0188577426741891,0.996553852829793,0.996732258958578,88.9159239845665
185,a,0.858027278643567,-0.485748072109704,0.985982758700567,-29.515152508074
185,b,-0.813613091749436,-0.461561612254721,0.935417225078336,-150.433816244221
185,c,0.0191402664017755,0.998289793643022,0.99847326548574,88.9015993742579
186,a,0.850916956262189,-0.478759376207263,0.97635557393855,-29.3638189719489
186,b,-0.80498742588914,-0.455726085035541,0.92503568602592,-150.484575963733
186,c,0.0193589549758428,0.993397561986916,0.993586174068111,88.8835828882718
187,a,0.861604331382989,-0.490268823001843,0.991325144776193,-29.6406778765509
187,b,-0.823723149729991,-0.465100484719258,0.945958925264298,-150.549535137826
187,c,0.0190584059503878,1.00320923716154,1.00339025127993,88.9116578589117
188,a,0.861644811364648,-0.490378478183887,0.991414561531938,-29.6450288246427
188,b,-0.823828131726041,-0.465267832286903,0.946132626212717,-150.543836248033
188,c,0.018261422352267,1.00027579224984,1.00044247216288,88.9541022412581
189,a,0.857775206910875,-0.485550662504703,0.985666146040205,-29.5123851737217
189,b,-0.815846382635117,-0.462213646067024,0.937681595569295,-150.466496899133
189,c,0.0187341243908163,0.998920198099673,0.999095856055955,88.9255793977391
19,a,0.883957188186228,-0.521585761549685,1.02636836330699,-30.543057881606
19,b,-0.887156735288648,-0.490761771067305,1.01385116704037,-151.049290846868
19,c,0.0145102366025201,1.03372574644874,1.03382758032337,89.1958014747516
190,a,0.857524921490901,-0.485325596114848,0.985337467684147,-29.5081653264349
190,b,-0.815763071532919,-0.462174258950684,0.937589694116481,-150.466081519228
190,c,0.0187853280588314,0.998828796310594,0.999005431861884,88.9225449432868
191,a,0.857925008315964,-0.486005712740601,0.986020726308756,-29.5311083669068
191,b,-0.815341920381834,-0.462284590014923,0.937277701269587,-150.447522648701
191,c,0.0191560348743995,0.997665448320364,0.997849337547699,88.9000069091984
192,a,0.857925008315963,-0.486005712740603,0.986020726308756,-29.531108366907
192,b,-0.815341920381835,-0.462284590014926,0.93727770126959,-150.447522648701
192,c,0.0191560348743987,0.997665448320362,0.997849337547697,88.9000069091984
193,a,0.857919068286723,-0.486022641850387,0.986023902408653,-29.532134415059
193,b,-0.815347860411118,-0.462301519124698,0.937291218385189,-150.44680151093
193,c,0.0188296185243699,0.996449047279758,0.996626940413769,88.9174265490639
194,a,0.858029832177468,-0.485747548441865,0.985984722865307,-29.5150529236162
194,b,-0.813437109342629,-0.461511472846941,0.935239418772031,-150.431168191561
194,c,0.0191428199356757,0.998290317310861,0.998473838010646,88.9014534468798
195,a,0.850697040969832,-0.478541686521189,0.97605717109879,-29.3590121920935
195,b,-0.804637908993848,-0.455517458848989,0.924628747068916,-150.485155911365
195,c,0.019379641787544,0.993219214418771,0.993408263709566,88.8821895641656
196,a,0.861526714297859,-0.490169745954509,0.991208686048489,-29.6379191255763
196,b,-0.823593675845959,-0.46491927231086,0.94575708966918,-150.55523818626
196,c,0.0190951421248954,1.00328742666265,1.00346912506171,88.9096454838652
197,a,0.861643020327062,-0.490383546534892,0.991415511877074,-29.6453345916516
197,b,-0.823829922763627,-0.465272900637909,0.9461366781331,-150.543622333097
197,c,0.01816281061457,0.999911551001025,1.00007649583154,88.9593699954049
198,a,0.861644569298714,-0.490379193710743,0.991414705068653,-29.6450716831975
198,b,-0.82382837379198,-0.465268547813756,0.946133188853166,-150.543805727215
198,c,0.0182482557182398,1.00022442726194,1.0003908754723,88.9548025148698
199,a,0.857775206910875,-0.485550662504703,0.985666146040205,-29.5123851737217
199,b,-0.815846382635117,-0.462213646067025,0.937681595569295,-150.466496899133
199,c,0.0187341243908163,0.998920198099674,0.999095856055955,88.9255793977391
2,a,0.894893355611902,-0.536540482524778,1.04341257770177,-30.945132338689
2,b,-0.911962863237046,-0.502145744662806,1.04106993655877,-151.161903868617
2,c,0.0134680999148111,1.04428182145098,1.04436866686448,89.2610974477874
20,a,0.886066287954433,-0.524469861373187,1.02965144691694,-30.6216358620776
20,b,-0.891940732887585,-0.492957232707293,1.01910014437369,-151.071477069112
20,c,0.0143092548361594,1.03576154331192,1.03586038121837,89.2084975910515
200,a,0.85750840927633,-0.485310233855005,0.985315530712889,-29.5078608256155
200,b,-0.81576328962724,-0.462174023039287,0.937589767582697,-150.466100632196
200,c,0.0187851099645117,0.99882903222199,0.999005663630541,88.9225577038187
201,a,0.857925008315964,-0.486005712740601,0.986020726308756,-29.5311083669068
201,b,-0.815341920381834,-0.462284590014923,0.937277701269587,-150.447522648701
201,c,0.0191560348743995,0.997665448320364,0.9978493375477,88.9000069091984
202,a,0.857925008315962,-0.486005712740604,0.986020726308756,-29.531108366907
202,b,-0.815341920381835,-0.462284590014927,0.937277701269591,-150.447522648701
202,c,0.0191560348743982,0.997665448320361,0.997849337547696,88.9000069091985
203,a,0.857918658901951,-0.486023808598809,0.986024121316012,-29.5322051297012
203,b,-0.815348269795893,-0.46230268587312,0.937292149985615,-150.446751811129
203,c,0.0188071220218598,0.996365213338659,0.996542696621744,88.9186286787674
204,a,0.858031330322894,-0.485747241208591,0.985985875232212,-29.5149944981031
204,b,-0.813333861354568,-0.461482056309972,0.935135101641475,-150.429614123749
204,c,0.0191443180811008,0.998290624544134,0.998474173911127,88.9013678321029
205,a,0.850423843761887,-0.478271254147903,0.975686479655709,-29.3530367122993
205,b,-0.804203709812427,-0.455258285914449,0.924123213521786,-150.485877082296
205,c,0.019405340678865,0.992997656121761,0.99318724936951,88.8804579649451
206,a,0.861179677408809,-0.4898436797684,0.990745813713582,-29.6314541720118
206,b,-0.823598256103615,-0.464914268740195,0.945758618641748,-150.555638561946
206,c,0.0190905618672391,1.00329243023331,1.00347404057896,88.9099123938603
207,a,0.861550593974986,-0.490164256437114,0.991226726973804,-29.636960740596
207,b,-0.823545928236967,-0.464887267757194,0.94569977669366,-150.555504675299
207,c,0.0191190218020231,1.00329291618004,1.0034750682761,88.9082882286042
208,a,0.861638492141656,-0.490396360578125,0.991417914710248,-29.6461076435602
208,b,-0.823834450949033,-0.465285714681141,0.946146922447479,-150.543081511474
208,c,0.0179134957843968,0.998990659155775,0.999151255021835,88.9727053904092
209,a,0.861644535082453,-0.490379294851175,0.991414725357755,-29.6450777412958
209,b,-0.823828408008242,-0.465268648954188,0.946133268382974,-150.54380141307
