bus_id,phases,base_kv,type
330,abc,1,pq
331,abc,1,pq
332,abc,1,pq
333,abc,1,pq
334,abc,1,pq
335,abc,1,pq
336,abc,1,pq
337,abc,1,pq
338,abc,1,pq
339,abc,1,pq
34,abc,1,pq
340,abc,1,pq
341,abc,1,pq
342,abc,1,pq
343,abc,1,pq
344,abc,1,pq
345,abc,1,pq
346,abc,1,pq
347,abc,1,pq
348,abc,1,pq
349,abc,1,pq
35,abc,1,pq
350,abc,1,pq
351,abc,1,pq
352,abc,1,pq
353,abc,1,pq
354,abc,1,pq
355,abc,1,pq
356,abc,1,pq
357,abc,1,pq
358,abc,1,pq
359,abc,1,pq
36,abc,1,pq
360,abc,1,pq
361,abc,1,pq
362,abc,1,pq
363,abc,1,pq
364,abc,1,pq
365,abc,1,pq
366,abc,1,pq
367,abc,1,pq
368,abc,1,pq
369,abc,1,pq
37,abc,1,pq
370,abc,1,pq
371,abc,1,pq
372,abc,1,pq
373,abc,1,pq
374,abc,1,pq
375,abc,1,pq
376,abc,1,pq
377,abc,1,pq
378,abc,1,pq
379,abc,1,pq
38,abc,1,pq
380,abc,1,pq
381,abc,1,pq
382,abc,1,pq
383,abc,1,pq
384,abc,1,pq
385,abc,1,pq
386,abc,1,pq
387,abc,1,pq
388,abc,1,pq
389,abc,1,pq
39,abc,1,pq
390,abc,1,pq
391,abc,1,pq
392,abc,1,pq
393,abc,1,pq
394,abc,1,pq
395,abc,1,pq
396,abc,1,pq
397,abc,1,pq
398,abc,1,pq
399,abc,1,pq
4,abc,1,pq
40,abc,1,pq
400,abc,1,pq
401,abc,1,pq
402,abc,1,pq
403,abc,1,pq
404,abc,1,pq
405,abc,1,pq
406,abc,1,pq
407,abc,1,pq
408,abc,1,pq
409,abc,1,pq
41,abc,1,pq
410,abc,1,pq
411,abc,1,pq
412,abc,1,pq
413,abc,1,pq
414,abc,1,pq
415,abc,1,pq
416,abc,1,pq
417,abc,1,pq
418,abc,1,pq
419,abc,1,pq
42,abc,1,pq
420,abc,1,pq
421,abc,1,pq
422,abc,1,pq
423,abc,1,pq
424,abc,1,pq
425,abc,1,pq
426,abc,1,pq
427,abc,1,pq
428,abc,1,pq
429,abc,1,pq
43,abc,1,pq
430,abc,1,pq
431,abc,1,pq
432,abc,1,pq
433,abc,1,pq
434,abc,1,pq
435,abc,1,pq
436,abc,1,pq
437,abc,1,pq
438,abc,1,pq
439,abc,1,pq
44,abc,1,pq
440,abc,1,pq
441,abc,1,pq
442,abc,1,pq
443,abc,1,pq
444,abc,1,pq
445,abc,1,pq
446,abc,1,pq
447,abc,1,pq
448,abc,1,pq
449,abc,1,pq
45,abc,1,pq
450,abc,1,pq
451,abc,1,pq
452,abc,1,pq
453,abc,1,pq
454,abc,1,pq
455,abc,1,pq
456,abc,1,pq
457,abc,1,pq
458,abc,1,pq
459,abc,1,pq
46,abc,1,pq
460,abc,1,pq
461,abc,1,pq
462,abc,1,pq
463,abc,1,pq
464,abc,1,pq
465,abc,1,pq
466,abc,1,pq
467,abc,1,pq
468,abc,1,pq
469,abc,1,pq
47,abc,1,pq
470,abc,1,pq
471,abc,1,pq
472,abc,1,pq
473,abc,1,pq
474,abc,1,pq
475,abc,1,pq
476,abc,1,pq
477,abc,1,pq
478,abc,1,pq
479,abc,1,pq
48,abc,1,pq
480,abc,1,pq
481,abc,1,pq
482,abc,1,pq
483,abc,1,pq
484,abc,1,pq
485,abc,1,pq
486,abc,1,pq
487,abc,1,pq
488,abc,1,pq
489,abc,1,pq
49,abc,1,pq
490,abc,1,pq
491,abc,1,pq
492,abc,1,pq
493,abc,1,pq
494,abc,1,pq
495,abc,1,pq
496,abc,1,pq
497,abc,1,pq
498,abc,1,pq
499,abc,1,pq
5,abc,1,pq
50,abc,1,pq
500,abc,1,pq
501,abc,1,pq
502,abc,1,pq
503,abc,1,pq
504,abc,1,pq
505,abc,1,pq
506,abc,1,pq
507,abc,1,pq
508,abc,1,pq
509,abc,1,pq
51,abc,1,pq
510,abc,1,pq
511,abc,1,pq
512,abc,1,pq
513,abc,1,pq
514,abc,1,pq
515,abc,1,pq
516,abc,1,pq
517,abc,1,pq
518,abc,1,pq
519,abc,1,pq
52,abc,1,pq
520,abc,1,pq
521,abc,1,pq
522,abc,1,pq
523,abc,1,pq
524,abc,1,pq
525,abc,1,pq
526,abc,1,pq
527,abc,1,pq
528,abc,1,pq
529,abc,1,pq
53,abc,1,pq
530,abc,1,pq
531,abc,1,pq
532,abc,1,pq
533,abc,1,pq
534,abc,1,pq
535,abc,1,pq
536,abc,1,pq
537,abc,1,pq
538,abc,1,pq
539,abc,1,pq
54,abc,1,pq
540,abc,1,pq
541,abc,1,pq
542,abc,1,pq
543,abc,1,pq
544,abc,1,pq
545,abc,1,pq
546,abc,1,pq
547,abc,1,pq
548,abc,1,pq
549,abc,1,pq
55,abc,1,pq
550,abc,1,pq
551,abc,1,pq
552,abc,1,pq
553,abc,1,pq
554,abc,1,pq
555,abc,1,pq
556,abc,1,pq
557,abc,1,pq
558,abc,1,pq
559,abc,1,pq
56,abc,1,pq
560,abc,1,pq
561,abc,1,pq
562,abc,1,pq
563,abc,1,pq
564,abc,1,pq
565,abc,1,pq
566,abc,1,pq
567,abc,1,pq
568,abc,1,pq
569,abc,1,pq
57,abc,1,pq
570,abc,1,pq
571,abc,1,pq
572,abc,1,pq
573,abc,1,pq
574,abc,1,pq
575,abc,1,pq
576,abc,1,pq
577,abc,1,pq
578,abc,1,pq
579,abc,1,pq
58,abc,1,pq
580,abc,1,pq
581,abc,1,pq
582,abc,1,pq
583,abc,1,pq
584,abc,1,pq
585,abc,1,pq
586,abc,1,pq
587,abc,1,pq
588,abc,1,pq
589,abc,1,pq
59,abc,1,pq
590,abc,1,pq
591,abc,1,pq
592,abc,1,pq
593,abc,1,pq
594,abc,1,pq
595,abc,1,pq
596,abc,1,pq
597,abc,1,pq
598,abc,1,pq
599,abc,1,pq
6,abc,1,pq
60,abc,1,pq
600,abc,1,pq
601,abc,1,pq
602,abc,1,pq
603,abc,1,pq
604,abc,1,pq
605,abc,1,pq
606,abc,1,pq
607,abc,1,pq
608,abc,1,pq
609,abc,1,pq
61,abc,1,pq
610,abc,1,pq
611,abc,1,pq
612,abc,1,pq
613,abc,1,pq
614,abc,1,pq
615,abc,1,pq
616,abc,1,pq
617,abc,1,pq
618,abc,1,pq
619,abc,1,pq
62,abc,1,pq
620,abc,1,pq
621,abc,1,pq
622,abc,1,pq
623,abc,1,pq
624,abc,1,pq
625,abc,1,pq
626,abc,1,pq
627,abc,1,pq
628,abc,1,pq
629,abc,1,pq
63,abc,1,pq
630,abc,1,pq
631,abc,1,pq
632,abc,1,pq
633,abc,1,pq
634,abc,1,pq
635,abc,1,pq
636,abc,1,pq
637,abc,1,pq
638,abc,1,pq
639,abc,1,pq
64,abc,1,pq
640,abc,1,pq
641,abc,1,pq
642,abc,1,pq
643,abc,1,pq
644,abc,1,pq
645,abc,1,pq
646,abc,1,pq
647,abc,1,pq
648,abc,1,pq
649,abc,1,pq
65,abc,1,pq
650,abc,1,pq
651,abc,1,pq
652,abc,1,pq
653,abc,1,pq
654,abc,1,pq
655,abc,1,pq
656,abc,1,pq
657,abc,1,pq
658,abc,1,pq
659,abc,1,pq
66,abc,1,pq
660,abc,1,pq
661,abc,1,pq
662,abc,1,pq
663,abc,1,pq
664,abc,1,pq
665,abc,1,pq
666,abc,1,pq
667,abc,1,pq
668,abc,1,pq
669,abc,1,pq
67,abc,1,pq
670,abc,1,pq
671,abc,1,pq
672,abc,1,pq
673,abc,1,pq
674,abc,1,pq
675,abc,1,pq
676,abc,1,pq
677,abc,1,pq
678,abc,1,pq
679,abc,1,pq
68,abc,1,pq
680,abc,1,pq
681,abc,1,pq
682,abc,1,pq
683,abc,1,pq
684,abc,1,pq
685,abc,1,pq
686,abc,1,pq
687,abc,1,pq
688,abc,1,pq
689,abc,1,pq
69,abc,1,pq
690,abc,1,pq
691,abc,1,pq
692,abc,1,pq
693,abc,1,pq
694,abc,1,pq
695,abc,1,pq
696,abc,1,pq
697,abc,1,pq
698,abc,1,pq
699,abc,1,pq
7,abc,1,pq
70,abc,1,pq
700,abc,1,pq
701,abc,1,pq
702,abc,1,pq
703,abc,1,pq
704,abc,1,pq
705,abc,1,pq
706,abc,1,pq
707,abc,1,pq
708,abc,1,pq
709,abc,1,pq
71,abc,1,pq
710,abc,1,pq
711,abc,1,pq
712,abc,1,pq
713,abc,1,pq
714,abc,1,pq
715,abc,1,pq
716,abc,1,pq
717,abc,1,pq
718,abc,1,pq
719,abc,1,pq
72,abc,1,pq
720,abc,1,pq
721,abc,1,pq
722,abc,1,pq
723,abc,1,pq
724,abc,1,pq
725,abc,1,pq
726,abc,1,pq
727,abc,1,pq
728,abc,1,pq
729,abc,1,pq
73,abc,1,pq
730,abc,1,pq
731,abc,1,pq
732,abc,1,pq
733,abc,1,pq
734,abc,1,pq
735,abc,1,pq
736,abc,1,pq
737,abc,1,pq
738,abc,1,pq
739,abc,1,pq
74,abc,1,pq
740,abc,1,pq
741,abc,1,pq
742,abc,1,pq
743,abc,1,pq
744,abc,1,pq
745,abc,1,pq
746,abc,1,pq
747,abc,1,pq
748,abc,1,pq
749,abc,1,pq
75,abc,1,pq
750,abc,1,pq
751,abc,1,pq
752,abc,1,pq
753,abc,1,pq
754,abc,1,pq
755,abc,1,pq
756,abc,1,pq
757,abc,1,pq
758,abc,1,pq
759,abc,1,pq
76,abc,1,pq
760,abc,1,pq
761,abc,1,pq
762,abc,1,pq
763,abc,1,pq
764,abc,1,pq
765,abc,1,pq
766,abc,1,pq
767,abc,1,pq
768,abc,1,pq
769,abc,1,pq
77,abc,1,pq
770,abc,1,pq
771,abc,1,pq
772,abc,1,pq
773,abc,1,pq
774,abc,1,pq
775,abc,1,pq
776,abc,1,pq
777,abc,1,pq
778,abc,1,pq
779,abc,1,pq
78,abc,1,pq
780,abc,1,pq
781,abc,1,pq
782,abc,1,pq
783,abc,1,pq
784,abc,1,pq
785,abc,1,pq
786,abc,1,pq
787,abc,1,pq
788,abc,1,pq
789,abc,1,pq
79,abc,1,pq
790,abc,1,pq
791,abc,1,pq
792,abc,1,pq
793,abc,1,pq
794,abc,1,pq
795,abc,1,pq
796,abc,1,pq
797,abc,1,pq
798,abc,1,pq
799,abc,1,pq
8,abc,1,pq
80,abc,1,pq
800,abc,1,pq
801,abc,1,pq
802,abc,1,pq
803,abc,1,pq
804,abc,1,pq
805,abc,1,pq
806,abc,1,pq
807,abc,1,pq
808,abc,1,pq
809,abc,1,pq
81,abc,1,pq
810,abc,1,pq
811,abc,1,pq
812,abc,1,pq
813,abc,1,pq
814,abc,1,pq
815,abc,1,pq
816,abc,1,pq
817,abc,1,pq
818,abc,1,pq
819,abc,1,pq
82,abc,1,pq
820,abc,1,pq
821,abc,1,pq
822,abc,1,pq
823,abc,1,pq
824,abc,1,pq
825,abc,1,pq
826,abc,1,pq
827,abc,1,pq
828,abc,1,pq
829,abc,1,pq
83,abc,1,pq
830,abc,1,pq
831,abc,1,pq
832,abc,1,pq
833,abc,1,pq
834,abc,1,pq
835,abc,1,pq
836,abc,1,pq
837,abc,1,pq
838,abc,1,pq
839,abc,1,pq
84,abc,1,pq
840,abc,1,pq
841,abc,1,pq
842,abc,1,pq
843,abc,1,pq
844,abc,1,pq
845,abc,1,pq
846,abc,1,pq
847,abc,1,pq
848,abc,1,pq
849,abc,1,pq
85,abc,1,pq
850,abc,1,pq
851,abc,1,pq
852,abc,1,pq
853,abc,1,pq
854,abc,1,pq
855,abc,1,pq
856,abc,1,pq
857,abc,1,pq
858,abc,1,pq
859,abc,1,pq
86,abc,1,pq
860,abc,1,pq
861,abc,1,pq
862,abc,1,pq
863,abc,1,pq
864,abc,1,pq
865,abc,1,pq
866,abc,1,pq
867,abc,1,pq
868,abc,1,pq
869,abc,1,pq
87,abc,1,pq
870,abc,1,pq
871,abc,1,pq
872,abc,1,pq
873,abc,1,pq
874,abc,1,pq
875,abc,1,pq
876,abc,1,pq
877,abc,1,pq
878,abc,1,pq
879,abc,1,pq
88,abc,1,pq
880,abc,1,pq
881,abc,1,pq
882,abc,1,pq
883,abc,1,pq
884,abc,1,pq
885,abc,1,pq
886,abc,1,pq
887,abc,1,pq
888,abc,1,pq
889,abc,1,pq
89,abc,1,pq
890,abc,1,pq
891,abc,1,pq
892,abc,1,pq
893,abc,1,pq
894,abc,1,pq
895,abc,1,pq
896,abc,1,pq
897,abc,1,pq
898,abc,1,pq
899,abc,1,pq
9,abc,1,pq
90,abc,1,pq
900,abc,1,pq
901,abc,1,pq
902,abc,1,pq
903,abc,1,pq
904,abc,1,pq
905,abc,1,pq
906,abc,1,pq
91,abc,1,pq
92,abc,1,pq
93,abc,1,pq
94,abc,1,pq
95,abc,1,pq
96,abc,1,pq
97,abc,1,pq
98,abc,1,pq
99,abc,1,pq
