row,col,g,b
38,9,3.5276979473802998,-6.6905324314000598
39,9,5.7591138331308596,-8.4392483129084095
40,9,-13.2581082736345,25.475987339919701
9,10,-10.044942103627299,10.183237650194
10,10,16.999132790753901,-17.2331711364608
11,10,-6.9541906871265997,7.0499337578265804
5,11,2.6073061716990175e-15,-2.2030698817865512e-15
10,11,-6.9541906871265997,7.0499337578265804
11,11,6.9541906871265891,-7.0499329061165357
12,11,2.3552573943640815e-15,-1.4065252655767136e-15
13,11,-2.7153380084922738e-15,6.5772861203107496e-15
14,11,1.9394434664820996e-15,7.2655033070160479e-16
15,11,-7.2918032770777047e-16,3.3316310780382737e-16
16,11,9.7590960546116827e-16,8.2916878468562753e-16
17,11,-3.4427622564756856e-16,-4.0793999417503317e-15
18,11,8.6388641187799065e-16,1.3432006397100967e-15
25,11,1.2797041281984043e-15,-2.8206861164111854e-15
35,11,-9.4281604326622706e-17,-1.6870075896212811e-15
36,11,-5.7389229572765587e-16,-2.7091189920112776e-16
37,11,-2.3470514161483033e-16,3.4514129584101421e-16
41,11,-1.9401262886020132e-16,-1.5677314133059708e-15
42,11,3.1983263629552559e-16,4.7798035776555135e-16
43,11,-1.117150884942582e-15,-4.274697874095933e-16
44,11,4.8622830082438334e-16,1.3703607325347595e-15
45,11,6.1214191915125876e-17,1.1790993162897838e-16
46,11,7.5789388441701983e-16,6.5474185400866584e-16
47,11,-3.0217699045011318e-21,2.5742595324793933e-21
48,11,1.8703809743985834e-21,6.9032970131815122e-22
49,11,4.731168677755089e-15,-3.3379410244338876e-15
50,11,7.0234608617937112e-20,-3.0327887076295202e-19
51,11,-4.117372286603432e-19,1.0292170602822157e-19
52,11,-2.4380428920155241e-20,-6.4783903033418749e-20
53,11,-5.4220989556207146e-20,-2.1837680126832731e-19
54,11,-7.3501935935552603e-20,-2.1615071565316699e-19
55,11,3.8499928556280624e-20,-7.8792233120860099e-20
56,11,3.0507250817771919e-15,7.7460632718757467e-17
57,11,-5.5841674126200124e-16,2.7612485504405973e-15
58,11,-8.7212530058333611e-15,-1.1319875829387251e-15
62,11,-3.1933150942625763e-34,-2.929121806057458e-32
63,11,-7.5362372951895259e-32,6.0306849477324216e-32
64,11,-1.8412252493207674e-31,-4.3699452497810491e-32
65,11,-3.7131579926725359e-33,-8.0923448240237828e-33
66,11,-2.2116107396536113e-31,-8.2431546259959032e-32
67,11,-6.5192770739582268e-32,-1.8911572927804698e-32
80,11,-2.6590656762173889e-32,-5.201653083594646e-32
81,11,8.4897019904256124e-33,2.200683045854513e-32
82,11,-2.6969976118471276e-32,-6.5962113751511612e-32
83,11,-1.3295328381086947e-32,-2.6008265417973411e-32
84,11,4.244850995212826e-33,1.1003415229272566e-32
85,11,-1.3484988059235592e-32,-3.2981056875756003e-32
86,11,-1.1884403490198197e-46,-8.0100170678578547e-47
87,11,1.7446080931878587e-47,-1.0021457238855899e-47
88,11,2.0371956490933962e-46,2.4098606106263264e-46
89,11,7.1022474601960554e-48,2.4500723944984305e-47
92,11,1.0141674441288531e-47,3.4180993747014895e-47
96,11,5.8812042086270428e-48,1.9337246409460815e-47
100,11,-2.3604507187428704e-47,-4.8578439473878286e-48
101,11,-2.065394378900013e-47,-4.2506134539643674e-48
102,11,8.8042729839567769e-48,1.4082003338892179e-47
103,11,-8.3432496574543839e-48,-1.9315229325857584e-48
104,11,-5.1359471013222966e-48,2.762914733198626e-47
105,11,5.6089196575071423e-47,-4.409334311665655e-47
106,11,4.1186303733780135e-47,-2.3926574841985489e-49
107,11,-9.3243900392651074e-47,-1.1420424885313607e-48
108,11,5.7189716817341457e-49,2.1068498960683048e-47
109,11,-1.9764648449276651e-15,-1.5898580735765645e-15
111,11,2.1825842339437567e-48,1.2942665291435046e-47
112,11,2.8275312518109825e-47,-3.0522971468223298e-48
113,11,7.0891881423409695e-48,-8.1897619451528757e-48
114,11,1.8082453269523459e-48,1.1571768221273433e-47
115,11,1.2679094209142271e-47,3.0046748567466256e-49
116,11,1.0658370711078442e-47,2.6445467811148857e-47
117,11,-1.2752257079829708e-47,-1.9934504141694018e-47
118,11,-5.4692942330590075e-47,-1.2460937304108403e-47
119,11,-3.5975711978586415e-47,3.8342597408358121e-47
120,11,5.3813585951117878e-47,2.8121609979556981e-47
121,11,-9.6343238621173381e-17,-1.2037749810445233e-14
122,11,-1.7912420458409759e-16,5.764750946301889e-15
123,11,8.8645444512024814e-15,-1.194645220112254e-14
5,12,-3.7313429805930324e-15,-1.6501991165785407e-15
7,12,-9.6835497135722903,21.569345221055599
8,12,1.8892567321093301,-4.9834501374431603
9,12,3.2069981339820899,-6.0823022103636903
11,12,3.9830693075962056e-16,4.9874708065761516e-15
12,12,12.790047335772311,-25.524605378654257
13,12,-1.8892567180225683,4.983449867732852
14,12,-3.2069981159968268,6.0823018013880414
15,12,-6.941267355705964e-16,-9.3627252366223341e-18
16,12,-3.1064975125918175,3.9552616776809475
17,12,2.0310829365250856e-15,4.7285204830641603e-16
18,12,4.0520438905322188e-15,5.9177628336521939e-16
25,12,-1.3409272688852099e-15,9.808189010624592e-16
35,12,7.6915607360395973e-16,2.6495202147382131e-16
36,12,6.2374665679279344e-16,6.8607330418934023e-16
37,12,-3.9084749063961038e-16,-1.7641880586218218e-16
41,12,3.1173906801023221e-16,-2.8117454624351543e-16
42,12,-1.5070859396683606e-16,1.2345929066745301e-15
43,12,2.6939376723498295e-15,-3.1579977602270263e-15
44,12,-7.8942652595182478e-15,3.9894280596897183e-15
45,12,-4.2362207898818939e-16,-5.1442923613847834e-16
46,12,-3.5927926876595547e-15,1.0000966663064941e-15
47,12,1.655918438239947e-20,-5.5527676925003483e-21
48,12,-8.5274712492045403e-21,-1.2162487980215545e-20
49,12,-4.2449743909322325e-15,-5.1311360749336224e-16
50,12,5.2424592438586709e-19,-2.1650468778418809e-19
51,12,-5.6277999642041956e-19,-4.2014190789331132e-19
52,12,6.5720088439760888e-20,-9.8272245209852724e-20
53,12,2.5319561924265266e-19,-3.1069045579754295e-19
54,12,2.1972704615528695e-19,-3.1378719979933762e-19
55,12,1.461720389991261e-19,-3.5181345018752094e-20
56,12,-2.9546587179694961e-15,5.1192369646246329e-16
57,12,3.2034505210496997e-15,-1.7317140259952935e-15
58,12,-3.6528031927848485e-15,2.8494163771280891e-15
62,12,1.7130334119377198e-31,-3.5438656984107704e-32
63,12,2.6366104993311451e-31,1.6500932553566367e-30
64,12,-4.0971317745359748e-30,-6.9449292678900894e-31
65,12,7.1966931424666903e-32,9.748207768649349e-32
66,12,-3.4218900185707569e-30,-1.1713542310281973e-30
67,12,-1.5169324214518539e-30,-3.8504036448546422e-31
80,12,-6.1615452703211588e-31,-9.4863097894520441e-31
81,12,-7.6781070814416706e-33,9.7915995115707226e-31
82,12,-5.1703635784421254e-31,-9.5560808918701672e-31
83,12,-3.0807726351605886e-31,-4.7431548947260501e-31
84,12,-3.8390535407209154e-33,4.895799755785356e-31
85,12,-2.5851817892210645e-31,-4.7780404459351117e-31
86,12,-3.2878936547563793e-45,-1.6467712066104586e-45
87,12,1.0898830908782371e-45,4.393729251849333e-46
88,12,3.8070457567002174e-45,3.4095415618218109e-45
89,12,2.5800171071481117e-46,3.4828427524672305e-46
92,12,4.3139601107029994e-46,5.3584739327859767e-46
96,12,2.8807811296456664e-46,3.3392241829074535e-46
100,12,2.7938146473067263e-47,1.541393116895826e-46
101,12,2.4445878163933814e-47,1.3487189772838493e-46
102,12,4.6453390577302392e-46,3.4207364075191906e-46
103,12,-2.0206811626936751e-46,1.8562466411786939e-46
104,12,1.3257823715233347e-46,3.8130602906723761e-46
105,12,1.2409679350142722e-45,-8.3005810058180035e-46
106,12,7.5259330229701246e-46,-9.3451223306864319e-47
107,12,-1.6752974037966465e-45,-1.3853598070175784e-46
108,12,-2.2645071172900275e-46,2.2059767471274092e-46
109,12,-7.785894206710764e-15,3.1876149227102571e-15
111,12,2.0864864389285364e-46,1.0224988740001559e-46
112,12,5.1533110640291198e-46,-1.7305936223212897e-46
113,12,-1.8545504683146247e-46,-2.8252496332696269e-46
114,12,1.8489263683795514e-47,-7.1310448665842807e-47
115,12,2.8761124558029109e-46,-7.2823475870535311e-47
116,12,1.3111962203425547e-46,4.1754312571832235e-46
117,12,-3.6133660489700542e-46,-3.039030516697197e-46
118,12,-1.6302029287719255e-45,1.3688867820384181e-45
119,12,-1.3090374600551269e-45,8.7356228268039895e-46
120,12,1.0925126569557828e-45,3.5713412764699462e-46
121,12,-4.1683407807249546e-15,-4.7280439516990371e-15
122,12,2.4268553606500472e-15,-1.1376804427535735e-14
123,12,-8.133547886536446e-16,-3.9646409579566589e-15
5,13,4.0218471075686693e-15,4.0860039171092466e-15
7,13,1.8892567321093301,-4.9834501374431603
8,13,-10.7785077600142,22.3495966633349
9,13,5.2355580301189599,-7.6720439208258302
11,13,2.2287514226095589e-15,-6.472336854874338e-16
12,13,-1.8892567180225543,4.9834498677328369
13,13,13.603647726659545,-25.213630123300689
14,13,-5.2355580301189732,7.6720433354171531
15,13,-2.8251399666451755,2.8640356689648767
16,13,-1.4086761096879478e-08,4.6590978438892441e-08
17,13,1.2160950401477285e-14,-7.3621032560592592e-15
18,13,6.3376911568279702e-15,-1.6844056626487528e-15
25,13,-1.6457649467750059e-15,-3.386541052652383e-16
35,13,-3.1832832784304533e-16,-2.2738274960761359e-16
36,13,5.339325656786462e-16,-1.3660371285779042e-15
37,13,-9.0580011100627889e-16,-2.4712000113542773e-16
41,13,2.3569384293769636e-16,5.9557942461894686e-16
42,13,-1.9797565709035915e-15,-2.142784579235227e-15
43,13,-2.4863359013715369e-15,-2.4209941340817032e-15
44,13,8.8364873152025576e-16,-5.8950949240328502e-15
45,13,-1.5559905409430019e-15,-6.3372659615868675e-16
46,13,8.4450921675039669e-16,1.3029422395090911e-15
47,13,-3.6332474422682896e-20,-2.9428491543801964e-21
48,13,1.2963067703142408e-20,2.2875062057204819e-20
49,13,6.0932647725784391e-15,1.4541719783256508e-15
50,13,1.5129602125252196e-18,1.0812434106985012e-18
51,13,2.899810559519354e-19,-2.6014909873007016e-18
52,13,4.1551950517582583e-19,2.2261838838076965e-21
53,13,1.3467884820669432e-18,1.9125451454814697e-19
54,13,1.3773486009923859e-18,4.2808847139680323e-20
55,13,3.6735022320812256e-19,3.9758428933205064e-19
56,13,-4.074782336201592e-15,2.4914763045881411e-15
57,13,-1.2907715464864702e-14,8.505835674811277e-15
58,13,6.5812601246609923e-16,-2.4299699549553496e-15
62,13,-5.4507458225226996e-31,4.2399290866891015e-32
63,13,4.7678555169489584e-31,-1.7381502068716193e-30
64,13,4.0700612462128648e-30,9.6307373169627086e-31
65,13,-1.6416889209115279e-31,-8.527534983189684e-32
66,13,3.2234276144396192e-30,1.8409432955447105e-30
67,13,1.4855151563285822e-30,4.8148470753296933e-31
80,13,5.2940902003003946e-31,8.91140885024489e-31
81,13,1.0733405061219863e-31,-8.7135133589937952e-31
82,13,3.8214881842096492e-31,1.0513330420788243e-30
83,13,2.6470451001502035e-31,4.455704425122473e-31
84,13,5.3667025306099251e-32,-4.3567566794968932e-31
85,13,1.9107440921048211e-31,5.2566652103941502e-31
86,13,3.1358775057293442e-45,1.9699727279320099e-45
87,13,-1.3073985800519231e-45,-6.1720073954522684e-46
88,13,-2.7852918428080548e-45,-3.8433140788026306e-45
89,13,-1.6671312737966456e-46,-4.184359610819813e-46
92,13,-3.2251090098955894e-46,-7.0094847901783661e-46
96,13,-2.378586247439825e-46,-4.6874621939689709e-46
100,13,-5.4792726093430469e-48,-1.3059215619516343e-46
101,13,-4.7943635331750774e-48,-1.1426813667076808e-46
102,13,-4.0717580672305757e-46,-4.7031720554352984e-46
103,13,2.2194903648171118e-46,-1.3384631014986034e-46
104,13,-4.0067829036932751e-47,-3.8499428746849152e-46
105,13,-1.3266799918028771e-45,4.424372102947723e-46
106,13,-7.2891918031115829e-46,-1.1458772291840492e-46
107,13,1.7953051598115605e-45,6.0300367438472579e-46
108,13,2.3101243471886479e-46,-1.5940385931696428e-46
109,13,-8.9109586037971751e-15,8.6273236345627739e-15
111,13,-2.3891519628327646e-46,-2.4894243264602087e-46
112,13,-5.9083882353483551e-46,5.7730314370480029e-47
113,13,2.1999147034548954e-46,2.7983563227104918e-46
114,13,-9.9586369134712599e-47,-3.9602569723365358e-48
115,13,-3.2519390527133319e-46,3.3456592725159762e-47
116,13,-8.2747345708323483e-47,-4.5658256694278279e-46
117,13,3.4126167334515133e-46,3.7323436403033497e-46
118,13,1.8865051469072438e-45,-1.1758767200035984e-45
119,13,1.3717969067041896e-45,-9.7068047353130417e-46
120,13,-1.10329851765065e-45,-4.5254725194581617e-46
121,13,1.3547581694395884e-14,1.5346609850790032e-15
122,13,4.5541495306892721e-15,9.3182569895011782e-16
123,13,1.9257721109346784e-15,2.1250632713773816e-15
5,14,-2.5975818031300908e-15,-1.2693902625217324e-15
7,14,3.2069981339820899,-6.0823022103636903
8,14,5.2355580301189599,-7.6720439208258302
9,14,-12.0528257033041,23.159988490836099
11,14,-1.0907657247159349e-15,-3.8517770978767434e-16
12,14,-3.2069981159968273,6.0823018013880557
13,14,-5.235558030118975,7.6720433354171478
14,14,12.052825703304164,-23.159986579557906
15,14,4.1424720219488599e-16,6.40483837578624e-17
16,14,-1.7985283695585927e-08,3.6843732923819451e-08
17,14,1.3873723895693839e-14,6.9541862658613448e-15
18,14,7.4782404007766775e-15,-1.2551478232596345e-15
25,14,2.5177829835378518e-15,-5.5664447375366561e-15
35,14,-6.5200647702445006e-16,-9.0349941474322153e-16
36,14,-1.7328937631313808e-16,4.4605840464360176e-18
37,14,-1.0241916236880986e-15,-4.1440323064859419e-16
41,14,-1.5473928315082058e-15,-8.6243609591989088e-16
42,14,5.4582644553322016e-16,1.1571192325225725e-16
43,14,-5.8391260265992161e-16,6.2641577534065568e-16
44,14,-3.0781731146771101e-15,-2.4684501171064027e-15
45,14,-1.1633742217179354e-15,2.0265717808131359e-16
46,14,-1.8362809149993403e-15,1.9742480156138569e-15
47,14,-1.9958364095809095e-20,-6.8765817331698448e-21
48,14,5.7778805476558526e-21,1.3439138224164279e-20
49,14,-6.8137862567057868e-15,-1.3910709093110214e-14
50,14,1.4764619749060751e-18,8.7628123206769057e-19
51,14,9.4719256738901368e-20,-2.3705344298970713e-18
52,14,3.8084240277629995e-19,-2.5617849327247875e-20
53,14,1.2457551736899103e-18,7.3534094697240994e-20
54,14,1.2608404921217961e-18,-4.924574712485826e-20
55,14,3.6033498838411993e-19,3.3377477547210356e-19
56,14,-2.4815812887663199e-15,-4.7197249707252022e-15
57,14,-2.5108925770929773e-15,5.3867794277916751e-15
58,14,-1.6236997953903228e-16,-2.5869436734436732e-15
62,14,-5.4658921597808293e-32,-1.9542250832283779e-32
63,14,3.2168488779712172e-31,-3.6927018683795321e-31
64,14,1.053554412308255e-30,1.9576167159581459e-31
65,14,-3.7143095528080145e-33,-2.3595377153237343e-32
66,14,1.0174756167989577e-30,-2.7746238681492452e-31
67,14,3.7611232154571706e-31,9.7427452071142138e-32
80,14,1.3550797858326154e-31,3.3727012723170212e-31
81,14,1.0648631564047426e-32,-2.1412669352166267e-31
82,14,9.54237036721415e-32,3.7613471431959345e-31
83,14,6.7753989291630824e-32,1.6863506361585207e-31
84,14,5.3243157820236423e-33,-1.0706334676083127e-31
85,14,4.7711851836070466e-32,1.8806735715979773e-31
86,14,3.8873298624718652e-46,5.8735975213577644e-46
87,14,-6.2183761513106217e-47,-4.1852346327883363e-46
88,14,-1.0797713469414619e-45,-6.4657735879139229e-46
89,14,-7.6037222962295104e-47,-7.1893616389996285e-47
92,14,-5.9053741839024154e-47,-1.170776307845004e-46
96,14,-4.4364784702625022e-48,-7.6571612377057301e-47
100,14,8.7936933250818658e-47,-6.1081778625153318e-47
101,14,7.6944816594466416e-47,-5.3446556297009151e-47
102,14,-4.7067801696537676e-48,-4.7759430547892667e-47
103,14,1.7880896138303269e-47,-6.1373088366322375e-48
104,14,-5.1639338202047398e-47,-9.6484284514371756e-47
105,14,-1.4402013187270725e-46,2.6382687323677651e-46
106,14,-2.2131512988916296e-46,1.8719693990239711e-46
107,14,2.1204055245710736e-46,-2.0409222636594037e-47
108,14,6.0507993357288762e-48,-4.8034342192192562e-47
109,14,1.2270631967914573e-14,-5.1481436043125712e-16
111,14,6.2871955192820044e-47,-1.4855956195930162e-46
112,14,-9.3990361961584868e-47,4.1695076181965832e-47
113,14,-5.1009691332562216e-48,1.3426813819453605e-46
114,14,4.8553663857722267e-48,-7.2433952730144711e-47
115,14,-9.076519539319999e-47,1.9420202737689426e-47
116,14,-8.6188163587254319e-47,-5.85932963117801e-47
117,14,1.435097200019209e-46,9.6775206757894383e-47
118,14,6.5307141793141122e-46,-2.1367756601062175e-46
119,14,4.4694815093196977e-46,1.473217686089137e-46
120,14,-2.058632090044046e-46,-1.2711770830063568e-46
121,14,-1.287590595191094e-15,1.5587871119305956e-15
122,14,-1.7331831186712777e-15,2.0253983143950029e-15
123,14,-6.9961031951768244e-15,1.0490526445233183e-14
5,15,-9.1393899655541062e-18,1.1178604409553457e-16
11,15,-8.5460682140249399e-16,6.9326043161030854e-16
12,15,-3.5291503909917536e-16,-1.0172096528567353e-16
13,15,-2.825139966645176,2.8640356689648767
14,15,7.5908294182744664e-16,1.3761177124017558e-15
15,15,2.8251399666451835,-2.8640352739689132
16,15,1.0235240561200111e-16,3.5776071494933505e-16
17,15,8.0458079170099307e-16,-1.2021242743776944e-15
18,15,2.20317339841603e-16,-9.0459432252037863e-16
25,15,-6.444246893284766e-16,-4.5084992933121155e-16
35,15,9.2229398628720733e-19,-1.0009464487503122e-16
36,15,-7.2298069213225128e-17,5.0876961669938887e-18
37,15,-2.9714974103118114e-18,-2.5470609504374096e-17
41,15,-1.3480966624195535e-19,-1.1815402464236934e-16
42,15,-1.060390454209465e-16,1.7940451149930154e-16
43,15,-4.849108953703035e-16,-4.4979840926729149e-17
44,15,-2.328256743202539e-17,5.9327975880428701e-17
45,15,-1.7964009577008612e-16,8.760627368808396e-17
46,15,-1.3401126868299891e-16,1.5780133636253518e-16
47,15,3.5210322327169544e-31,1.1250665798102346e-30
48,15,-1.621261307314634e-30,-1.1223680065408662e-30
49,15,-1.2854898141973819e-15,-6.7876530942915149e-16
50,15,2.200357477599008e-30,1.9447000412192457e-30
51,15,-4.2354116870207356e-30,-1.0151462990394285e-30
52,15,-9.580496322097922e-32,-6.3973039936700043e-31
53,15,1.0123636477834708e-30,1.4971204506740038e-30
54,15,-1.7089892552972989e-30,4.5528181740782493e-31
55,15,3.4810126721622409e-31,-2.4965922615559448e-30
56,15,-4.4584782212083177e-16,1.3388980293966542e-15
57,15,-8.9074390541068182e-16,3.3403246043510198e-16
58,15,-1.7997536218381826e-15,-3.8464067636128964e-16
62,15,-1.3511544005592297e-32,1.2332869878203212e-32
63,15,-1.5327367244285131e-32,-2.2672871505686137e-32
64,15,8.4619607375309799e-33,-1.6688591332616209e-32
65,15,-5.2083693561847494e-33,2.9867633709376001e-33
66,15,6.7089663226693482e-32,1.5393393139891206e-31
67,15,4.1941540603215644e-33,-5.1944698211839648e-33
80,15,-3.2360984846398242e-32,4.562993652815266e-32
81,15,5.3843541384933862e-32,-4.4500867070039272e-32
82,15,-8.6888424260463177e-33,4.81231585517346e-32
83,15,-1.6180492423199192e-32,2.2814968264076415e-32
84,15,2.6921770692466931e-32,-2.2250433535019603e-32
85,15,-4.3444212130232293e-33,2.4061579275867396e-32
86,15,3.1593106403457949e-47,5.6863418300773189e-47
87,15,-4.4673182241496049e-48,5.1633333954534023e-47
88,15,-2.3678893676332943e-47,-2.4256324314435725e-46
89,15,4.1936496030085144e-48,-8.9012948889620597e-48
92,15,-9.0344777573469574e-50,-1.6866776824764915e-47
96,15,-3.7112302636850737e-48,-1.2282763780903541e-47
100,15,2.0030961408698279e-47,1.1909711677119747e-47
101,15,1.7527091232611003e-47,1.0420997717479799e-47
102,15,-8.9296427447618638e-48,-3.1862981236486687e-48
103,15,9.7976763759008485e-48,3.0229902829452348e-48
104,15,7.7734168084633664e-48,-3.3409062932612053e-48
105,15,-5.3088413832370148e-47,-3.0529730720464382e-47
106,15,2.9563962424515727e-48,-1.2232908441381397e-47
107,15,7.4411395177840754e-47,3.7388718093038094e-47
108,15,-4.4858419380318212e-48,1.063414547287215e-49
109,15,1.7104923678508736e-16,1.7415860724582185e-15
111,15,-1.2408868767975492e-47,2.2751867376010646e-49
112,15,1.7952151556875622e-48,-8.1869677734546441e-48
113,15,6.5261105187831977e-48,6.544502327461963e-48
