bus_id,phases,base_kv,type
139,abc,1.0,pq
140,abc,1.0,pq
141,abc,1.0,pq
142,abc,1.0,pq
143,abc,1.0,pq
144,abc,1.0,pq
145,abc,1.0,pq
146,abc,1.0,pq
147,abc,1.0,pq
148,abc,1.0,pq
149,abc,1.0,pq
150,abc,1.0,pq
151,abc,1.0,pq
152,abc,1.0,pq
153,abc,1.0,pq
154,abc,1.0,pq
155,abc,1.0,pq
156,abc,1.0,pq
157,abc,1.0,pq
158,abc,1.0,pq
159,abc,1.0,pq
160,abc,1.0,pq
161,abc,1.0,pq
162,abc,1.0,pq
163,abc,1.0,pq
164,abc,1.0,pq
165,abc,1.0,pq
166,abc,1.0,pq
167,abc,1.0,pq
168,abc,1.0,pq
169,abc,1.0,pq
170,abc,1.0,pq
171,abc,1.0,pq
172,abc,1.0,pq
173,abc,1.0,pq
174,abc,1.0,pq
175,abc,1.0,pq
176,abc,1.0,pq
177,abc,1.0,pq
178,abc,1.0,pq
179,abc,1.0,pq
180,abc,1.0,pq
181,abc,1.0,pq
182,abc,1.0,pq
183,abc,1.0,pq
184,abc,1.0,pq
185,abc,1.0,pq
186,abc,1.0,pq
187,abc,1.0,pq
188,abc,1.0,pq
189,abc,1.0,pq
190,abc,1.0,pq
191,abc,1.0,pq
192,abc,1.0,pq
193,abc,1.0,pq
194,abc,1.0,pq
195,abc,1.0,pq
196,abc,1.0,pq
197,abc,1.0,pq
198,abc,1.0,pq
199,abc,1.0,pq
200,abc,1.0,pq
201,abc,1.0,pq
202,abc,1.0,pq
203,abc,1.0,pq
204,abc,1.0,pq
205,abc,1.0,pq
206,abc,1.0,pq
207,abc,1.0,pq
208,abc,1.0,pq
209,abc,1.0,pq
210,abc,1.0,pq
211,abc,1.0,pq
212,abc,1.0,pq
213,abc,1.0,pq
214,abc,1.0,pq
215,abc,1.0,pq
216,abc,1.0,pq
217,abc,1.0,pq
218,abc,1.0,pq
219,abc,1.0,pq
220,abc,1.0,pq
221,abc,1.0,pq
222,abc,1.0,pq
223,abc,1.0,pq
224,abc,1.0,pq
225,abc,1.0,pq
226,abc,1.0,pq
227,abc,1.0,pq
228,abc,1.0,pq
229,abc,1.0,pq
230,abc,1.0,pq
231,abc,1.0,pq
232,abc,1.0,pq
233,abc,1.0,pq
234,abc,1.0,pq
235,abc,1.0,pq
236,abc,1.0,pq
237,abc,1.0,pq
238,abc,1.0,pq
239,abc,1.0,pq
240,abc,1.0,pq
241,abc,1.0,pq
242,abc,1.0,pq
243,abc,1.0,pq
244,abc,1.0,pq
245,abc,1.0,pq
246,abc,1.0,pq
247,abc,1.0,pq
248,abc,1.0,pq
249,abc,1.0,pq
250,abc,1.0,pq
251,abc,1.0,pq
252,abc,1.0,pq
253,abc,1.0,pq
254,abc,1.0,pq
255,abc,1.0,pq
256,abc,1.0,pq
257,abc,1.0,pq
258,abc,1.0,pq
259,abc,1.0,pq
260,abc,1.0,pq
261,abc,1.0,pq
262,abc,1.0,pq
263,abc,1.0,pq
264,abc,1.0,pq
265,abc,1.0,pq
266,abc,1.0,pq
267,abc,1.0,pq
268,abc,1.0,pq
269,abc,1.0,pq
270,abc,1.0,pq
271,abc,1.0,pq
272,abc,1.0,pq
273,abc,1.0,pq
274,abc,1.0,pq
275,abc,1.0,pq
276,abc,1.0,pq
277,abc,1.0,pq
278,abc,1.0,pq
279,abc,1.0,pq
280,abc,1.0,pq
281,abc,1.0,pq
282,abc,1.0,pq
283,abc,1.0,pq
284,abc,1.0,pq
285,abc,1.0,pq
286,abc,1.0,pq
287,abc,1.0,pq
288,abc,1.0,pq
289,abc,1.0,pq
290,abc,1.0,pq
291,abc,1.0,pq
292,abc,1.0,pq
293,abc,1.0,pq
294,abc,1.0,pq
295,abc,1.0,pq
296,abc,1.0,pq
297,abc,1.0,pq
298,abc,1.0,pq
299,abc,1.0,pq
300,abc,1.0,pq
301,abc,1.0,pq
302,abc,1.0,pq
303,abc,1.0,pq
304,abc,1.0,pq
305,abc,1.0,pq
306,abc,1.0,pq
307,abc,1.0,pq
308,abc,1.0,pq
309,abc,1.0,pq
310,abc,1.0,pq
311,abc,1.0,pq
312,abc,1.0,pq
313,abc,1.0,pq
314,abc,1.0,pq
315,abc,1.0,pq
316,abc,1.0,pq
317,abc,1.0,pq
318,abc,1.0,pq
319,abc,1.0,pq
320,abc,1.0,pq
321,abc,1.0,pq
322,abc,1.0,pq
323,abc,1.0,pq
324,abc,1.0,pq
325,abc,1.0,pq
326,abc,1.0,pq
327,abc,1.0,pq
328,abc,1.0,pq
329,abc,1.0,pq
330,abc,1.0,pq
331,abc,1.0,pq
332,abc,1.0,pq
333,abc,1.0,pq
334,abc,1.0,pq
335,abc,1.0,pq
336,abc,1.0,pq
337,abc,1.0,pq
338,abc,1.0,pq
339,abc,1.0,pq
340,abc,1.0,pq
341,abc,1.0,pq
342,abc,1.0,pq
343,abc,1.0,pq
344,abc,1.0,pq
345,abc,1.0,pq
346,abc,1.0,pq
347,abc,1.0,pq
348,abc,1.0,pq
349,abc,1.0,pq
350,abc,1.0,pq
351,abc,1.0,pq
352,abc,1.0,pq
353,abc,1.0,pq
354,abc,1.0,pq
355,abc,1.0,pq
356,abc,1.0,pq
357,abc,1.0,pq
358,abc,1.0,pq
359,abc,1.0,pq
360,abc,1.0,pq
361,abc,1.0,pq
362,abc,1.0,pq
363,abc,1.0,pq
364,abc,1.0,pq
365,abc,1.0,pq
366,abc,1.0,pq
367,abc,1.0,pq
368,abc,1.0,pq
369,abc,1.0,pq
370,abc,1.0,pq
371,abc,1.0,pq
372,abc,1.0,pq
373,abc,1.0,pq
374,abc,1.0,pq
375,abc,1.0,pq
376,abc,1.0,pq
377,abc,1.0,pq
378,abc,1.0,pq
379,abc,1.0,pq
380,abc,1.0,pq
381,abc,1.0,pq
382,abc,1.0,pq
383,abc,1.0,pq
384,abc,1.0,pq
385,abc,1.0,pq
386,abc,1.0,pq
387,abc,1.0,pq
388,abc,1.0,pq
389,abc,1.0,pq
390,abc,1.0,pq
391,abc,1.0,pq
392,abc,1.0,pq
393,abc,1.0,pq
394,abc,1.0,pq
395,abc,1.0,pq
396,abc,1.0,pq
397,abc,1.0,pq
398,abc,1.0,pq
399,abc,1.0,pq
400,abc,1.0,pq
401,abc,1.0,pq
402,abc,1.0,pq
403,abc,1.0,pq
404,abc,1.0,pq
405,abc,1.0,pq
406,abc,1.0,pq
407,abc,1.0,pq
408,abc,1.0,pq
409,abc,1.0,pq
410,abc,1.0,pq
411,abc,1.0,pq
412,abc,1.0,pq
413,abc,1.0,pq
414,abc,1.0,pq
415,abc,1.0,pq
416,abc,1.0,pq
417,abc,1.0,pq
418,abc,1.0,pq
419,abc,1.0,pq
420,abc,1.0,pq
421,abc,1.0,pq
422,abc,1.0,pq
423,abc,1.0,pq
424,abc,1.0,pq
425,abc,1.0,pq
426,abc,1.0,pq
427,abc,1.0,pq
428,abc,1.0,pq
429,abc,1.0,pq
430,abc,1.0,pq
431,abc,1.0,pq
432,abc,1.0,pq
433,abc,1.0,pq
434,abc,1.0,pq
435,abc,1.0,pq
436,abc,1.0,pq
437,abc,1.0,pq
438,abc,1.0,pq
439,abc,1.0,pq
440,abc,1.0,pq
441,abc,1.0,pq
442,abc,1.0,pq
443,abc,1.0,pq
444,abc,1.0,pq
445,abc,1.0,pq
446,abc,1.0,pq
447,abc,1.0,pq
448,abc,1.0,pq
449,abc,1.0,pq
450,abc,1.0,pq
451,abc,1.0,pq
452,abc,1.0,pq
453,abc,1.0,pq
454,abc,1.0,pq
455,abc,1.0,pq
456,abc,1.0,pq
457,abc,1.0,pq
458,abc,1.0,pq
459,abc,1.0,pq
460,abc,1.0,pq
461,abc,1.0,pq
462,abc,1.0,pq
463,abc,1.0,pq
464,abc,1.0,pq
465,abc,1.0,pq
466,abc,1.0,pq
467,abc,1.0,pq
468,abc,1.0,pq
469,abc,1.0,pq
470,abc,1.0,pq
471,abc,1.0,pq
472,abc,1.0,pq
473,abc,1.0,pq
474,abc,1.0,pq
475,abc,1.0,pq
476,abc,1.0,pq
477,abc,1.0,pq
478,abc,1.0,pq
479,abc,1.0,pq
480,abc,1.0,pq
481,abc,1.0,pq
482,abc,1.0,pq
483,abc,1.0,pq
484,abc,1.0,pq
485,abc,1.0,pq
486,abc,1.0,pq
487,abc,1.0,pq
488,abc,1.0,pq
489,abc,1.0,pq
490,abc,1.0,pq
491,abc,1.0,pq
492,abc,1.0,pq
493,abc,1.0,pq
494,abc,1.0,pq
495,abc,1.0,pq
496,abc,1.0,pq
497,abc,1.0,pq
498,abc,1.0,pq
499,abc,1.0,pq
500,abc,1.0,pq
501,abc,1.0,pq
502,abc,1.0,pq
503,abc,1.0,pq
504,abc,1.0,pq
505,abc,1.0,pq
506,abc,1.0,pq
507,abc,1.0,pq
508,abc,1.0,pq
509,abc,1.0,pq
510,abc,1.0,pq
511,abc,1.0,pq
512,abc,1.0,pq
513,abc,1.0,pq
514,abc,1.0,pq
515,abc,1.0,pq
516,abc,1.0,pq
517,abc,1.0,pq
518,abc,1.0,pq
519,abc,1.0,pq
520,abc,1.0,pq
521,abc,1.0,pq
522,abc,1.0,pq
523,abc,1.0,pq
524,abc,1.0,pq
525,abc,1.0,pq
526,abc,1.0,pq
527,abc,1.0,pq
528,abc,1.0,pq
529,abc,1.0,pq
530,abc,1.0,pq
531,abc,1.0,pq
532,abc,1.0,pq
533,abc,1.0,pq
534,abc,1.0,pq
535,abc,1.0,pq
536,abc,1.0,pq
537,abc,1.0,pq
538,abc,1.0,pq
539,abc,1.0,pq
540,abc,1.0,pq
541,abc,1.0,pq
542,abc,1.0,pq
543,abc,1.0,pq
544,abc,1.0,pq
545,abc,1.0,pq
546,abc,1.0,pq
547,abc,1.0,pq
548,abc,1.0,pq
549,abc,1.0,pq
550,abc,1.0,pq
551,abc,1.0,pq
552,abc,1.0,pq
553,abc,1.0,pq
554,abc,1.0,pq
555,abc,1.0,pq
556,abc,1.0,pq
557,abc,1.0,pq
558,abc,1.0,pq
559,abc,1.0,pq
560,abc,1.0,pq
561,abc,1.0,pq
562,abc,1.0,pq
563,abc,1.0,pq
564,abc,1.0,pq
565,abc,1.0,pq
566,abc,1.0,pq
567,abc,1.0,pq
568,abc,1.0,pq
569,abc,1.0,pq
570,abc,1.0,pq
571,abc,1.0,pq
572,abc,1.0,pq
573,abc,1.0,pq
574,abc,1.0,pq
575,abc,1.0,pq
576,abc,1.0,pq
577,abc,1.0,pq
578,abc,1.0,pq
579,abc,1.0,pq
580,abc,1.0,pq
581,abc,1.0,pq
582,abc,1.0,pq
583,abc,1.0,pq
584,abc,1.0,pq
585,abc,1.0,pq
586,abc,1.0,pq
587,abc,1.0,pq
588,abc,1.0,pq
589,abc,1.0,pq
590,abc,1.0,pq
591,abc,1.0,pq
592,abc,1.0,pq
593,abc,1.0,pq
594,abc,1.0,pq
595,abc,1.0,pq
596,abc,1.0,pq
597,abc,1.0,pq
598,abc,1.0,pq
599,abc,1.0,pq
600,abc,1.0,pq
601,abc,1.0,pq
602,abc,1.0,pq
603,abc,1.0,pq
604,abc,1.0,pq
605,abc,1.0,pq
606,abc,1.0,pq
607,abc,1.0,pq
608,abc,1.0,pq
609,abc,1.0,pq
610,abc,1.0,pq
611,abc,1.0,pq
612,abc,1.0,pq
613,abc,1.0,pq
614,abc,1.0,pq
615,abc,1.0,pq
616,abc,1.0,pq
617,abc,1.0,pq
618,abc,1.0,pq
619,abc,1.0,pq
620,abc,1.0,pq
621,abc,1.0,pq
622,abc,1.0,pq
623,abc,1.0,pq
624,abc,1.0,pq
625,abc,1.0,pq
626,abc,1.0,pq
627,abc,1.0,pq
628,abc,1.0,pq
629,abc,1.0,pq
630,abc,1.0,pq
631,abc,1.0,pq
632,abc,1.0,pq
633,abc,1.0,pq
634,abc,1.0,pq
635,abc,1.0,pq
636,abc,1.0,pq
637,abc,1.0,pq
638,abc,1.0,pq
639,abc,1.0,pq
640,abc,1.0,pq
641,abc,1.0,pq
642,abc,1.0,pq
643,abc,1.0,pq
644,abc,1.0,pq
645,abc,1.0,pq
646,abc,1.0,pq
647,abc,1.0,pq
648,abc,1.0,pq
649,abc,1.0,pq
650,abc,1.0,pq
651,abc,1.0,pq
652,abc,1.0,pq
653,abc,1.0,pq
654,abc,1.0,pq
655,abc,1.0,pq
656,abc,1.0,pq
657,abc,1.0,pq
658,abc,1.0,pq
659,abc,1.0,pq
660,abc,1.0,pq
661,abc,1.0,pq
662,abc,1.0,pq
663,abc,1.0,pq
664,abc,1.0,pq
665,abc,1.0,pq
666,abc,1.0,pq
667,abc,1.0,pq
668,abc,1.0,pq
669,abc,1.0,pq
670,abc,1.0,pq
671,abc,1.0,pq
672,abc,1.0,pq
673,abc,1.0,pq
674,abc,1.0,pq
675,abc,1.0,pq
676,abc,1.0,pq
677,abc,1.0,pq
678,abc,1.0,pq
679,abc,1.0,pq
680,abc,1.0,pq
681,abc,1.0,pq
682,abc,1.0,pq
683,abc,1.0,pq
684,abc,1.0,pq
685,abc,1.0,pq
686,abc,1.0,pq
687,abc,1.0,pq
688,abc,1.0,pq
689,abc,1.0,pq
690,abc,1.0,pq
691,abc,1.0,pq
692,abc,1.0,pq
693,abc,1.0,pq
694,abc,1.0,pq
695,abc,1.0,pq
696,abc,1.0,pq
697,abc,1.0,pq
698,abc,1.0,pq
699,abc,1.0,pq
700,abc,1.0,pq
701,abc,1.0,pq
702,abc,1.0,pq
703,abc,1.0,pq
704,abc,1.0,pq
705,abc,1.0,pq
706,abc,1.0,pq
707,abc,1.0,pq
708,abc,1.0,pq
709,abc,1.0,pq
710,abc,1.0,pq
711,abc,1.0,pq
712,abc,1.0,pq
713,abc,1.0,pq
714,abc,1.0,pq
715,abc,1.0,pq
716,abc,1.0,pq
717,abc,1.0,pq
718,abc,1.0,pq
719,abc,1.0,pq
720,abc,1.0,pq
721,abc,1.0,pq
722,abc,1.0,pq
723,abc,1.0,pq
724,abc,1.0,pq
725,abc,1.0,pq
726,abc,1.0,pq
727,abc,1.0,pq
728,abc,1.0,pq
729,abc,1.0,pq
730,abc,1.0,pq
731,abc,1.0,pq
732,abc,1.0,pq
733,abc,1.0,pq
734,abc,1.0,pq
735,abc,1.0,pq
736,abc,1.0,pq
737,abc,1.0,pq
738,abc,1.0,pq
739,abc,1.0,pq
740,abc,1.0,pq
741,abc,1.0,pq
742,abc,1.0,pq
743,abc,1.0,pq
744,abc,1.0,pq
745,abc,1.0,pq
746,abc,1.0,pq
747,abc,1.0,pq
748,abc,1.0,pq
749,abc,1.0,pq
750,abc,1.0,pq
751,abc,1.0,pq
752,abc,1.0,pq
753,abc,1.0,pq
754,abc,1.0,pq
755,abc,1.0,pq
756,abc,1.0,pq
757,abc,1.0,pq
758,abc,1.0,pq
759,abc,1.0,pq
760,abc,1.0,pq
761,abc,1.0,pq
762,abc,1.0,pq
763,abc,1.0,pq
764,abc,1.0,pq
765,abc,1.0,pq
766,abc,1.0,pq
767,abc,1.0,pq
768,abc,1.0,pq
769,abc,1.0,pq
770,abc,1.0,pq
771,abc,1.0,pq
772,abc,1.0,pq
773,abc,1.0,pq
774,abc,1.0,pq
775,abc,1.0,pq
776,abc,1.0,pq
777,abc,1.0,pq
778,abc,1.0,pq
779,abc,1.0,pq
780,abc,1.0,pq
781,abc,1.0,pq
782,abc,1.0,pq
783,abc,1.0,pq
784,abc,1.0,pq
785,abc,1.0,pq
786,abc,1.0,pq
787,abc,1.0,pq
788,abc,1.0,pq
789,abc,1.0,pq
790,abc,1.0,pq
791,abc,1.0,pq
792,abc,1.0,pq
793,abc,1.0,pq
794,abc,1.0,pq
795,abc,1.0,pq
796,abc,1.0,pq
797,abc,1.0,pq
798,abc,1.0,pq
799,abc,1.0,pq
800,abc,1.0,pq
801,abc,1.0,pq
802,abc,1.0,pq
803,abc,1.0,pq
804,abc,1.0,pq
805,abc,1.0,pq
806,abc,1.0,pq
807,abc,1.0,pq
808,abc,1.0,pq
809,abc,1.0,pq
810,abc,1.0,pq
811,abc,1.0,pq
812,abc,1.0,pq
813,abc,1.0,pq
814,abc,1.0,pq
815,abc,1.0,pq
816,abc,1.0,pq
817,abc,1.0,pq
818,abc,1.0,pq
819,abc,1.0,pq
820,abc,1.0,pq
821,abc,1.0,pq
822,abc,1.0,pq
823,abc,1.0,pq
824,abc,1.0,pq
825,abc,1.0,pq
826,abc,1.0,pq
827,abc,1.0,pq
828,abc,1.0,pq
829,abc,1.0,pq
830,abc,1.0,pq
831,abc,1.0,pq
832,abc,1.0,pq
833,abc,1.0,pq
834,abc,1.0,pq
835,abc,1.0,pq
836,abc,1.0,pq
837,abc,1.0,pq
838,abc,1.0,pq
839,abc,1.0,pq
840,abc,1.0,pq
841,abc,1.0,pq
842,abc,1.0,pq
843,abc,1.0,pq
844,abc,1.0,pq
845,abc,1.0,pq
846,abc,1.0,pq
847,abc,1.0,pq
848,abc,1.0,pq
849,abc,1.0,pq
850,abc,1.0,pq
851,abc,1.0,pq
852,abc,1.0,pq
853,abc,1.0,pq
854,abc,1.0,pq
855,abc,1.0,pq
856,abc,1.0,pq
857,abc,1.0,pq
858,abc,1.0,pq
859,abc,1.0,pq
860,abc,1.0,pq
861,abc,1.0,pq
862,abc,1.0,pq
863,abc,1.0,pq
864,abc,1.0,pq
865,abc,1.0,pq
866,abc,1.0,pq
867,abc,1.0,pq
868,abc,1.0,pq
869,abc,1.0,pq
870,abc,1.0,pq
871,abc,1.0,pq
872,abc,1.0,pq
873,abc,1.0,pq
874,abc,1.0,pq
875,abc,1.0,pq
876,abc,1.0,pq
877,abc,1.0,pq
878,abc,1.0,pq
879,abc,1.0,pq
880,abc,1.0,pq
881,abc,1.0,pq
882,abc,1.0,pq
883,abc,1.0,pq
884,abc,1.0,pq
885,abc,1.0,pq
886,abc,1.0,pq
887,abc,1.0,pq
888,abc,1.0,pq
889,abc,1.0,pq
890,abc,1.0,pq
891,abc,1.0,pq
892,abc,1.0,pq
893,abc,1.0,pq
894,abc,1.0,pq
895,abc,1.0,pq
896,abc,1.0,pq
897,abc,1.0,pq
898,abc,1.0,pq
899,abc,1.0,pq
900,abc,1.0,pq
901,abc,1.0,pq
902,abc,1.0,pq
903,abc,1.0,pq
904,abc,1.0,pq
905,abc,1.0,pq
906,abc,1.0,pq
