bus_id,phase,scenario,p_pu,q_pu
L2785519,a,h001,-0.0027818181818181796,-0.00074181818181818203
L2804249,a,h001,0,0
L2804249,b,h001,0,0
L2804249,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
L2804282,c,h001,-0.0013890909090909088,-0.00037454545454545455
L2806553,c,h001,-0.00037454545454545499,-0.000101818181818182
L2822871,a,h001,0,0
L2822871,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L2822871,c,h001,0,0
L2823592,a,h001,-6.5454545454545504e-05,-1.8181818181818199e-05
L2823592,b,h001,0,0
L2823592,c,h001,0,0
L2823611,a,h001,-0.00019636363636363601,-5.09090909090909e-05
L2823611,b,h001,0,0
L2823611,c,h001,0,0
L2841621,a,h001,0,0
L2841621,b,h001,0,0
L2841621,c,h001,-0.00037454545454545499,-0.000101818181818182
L2841632,a,h001,0,0
L2841632,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L2841632,c,h001,0,0
L2841635,a,h001,-0.00052363636363636306,-0.00013818181818181819
L2841635,b,h001,0,0
L2841635,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
L2842383,a,h001,-0.00019636363636363601,-5.09090909090909e-05
L2842383,b,h001,0,0
L2842383,c,h001,0,0
L2859403,a,h001,-0.000985454545454545,-0.00026181818181818229
L2859403,b,h001,0,0
L2859403,c,h001,0,0
L2860490,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
L2860490,b,h001,0,0
L2860490,c,h001,-0.00037454545454545499,-0.000101818181818182
L2860491,a,h001,-0.00065454545454545409,-0.0001745454545454546
L2860491,b,h001,-0.00054181818181818205,-0.000145454545454545
L2860491,c,h001,0,0
L2879070,a,h001,0,0
L2879070,b,h001,-0.000214545454545455,-5.8181818181818199e-05
L2879070,c,h001,0,0
L2897780,a,h001,0,0
L2897780,b,h001,-0.00043272727272727272,-0.0001127272727272727
L2897780,c,h001,0,0
L2933135,a,h001,-0.00065454545454545399,-0.0001745454545454546
L2933135,b,h001,0,0
L2933135,c,h001,0,0
L2933164,a,h001,0,0
L2933164,b,h001,0,0
L2933164,c,h001,0,0
L2935549,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
L2935549,b,h001,-0.00054181818181818205,-0.000145454545454545
L2935549,c,h001,0,0
L2935554,a,h001,-0.00085090909090909011,-0.0002254545454545455
L2935554,b,h001,0,0
L2935554,c,h001,0,0
L2936216,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
L2936279,a,h001,0,0
L2936279,b,h001,0,0
L2936279,c,h001,-0.00037454545454545499,-0.000101818181818182
L2954361,b,h001,-0.0044290909090909112,-0.0011781818181818167
L2955077,a,h001,0,0
L2955077,b,h001,0,0
L2955077,c,h001,-0.00037454545454545499,-0.000101818181818182
L2973155,a,h001,-0.00019636363636363601,-5.09090909090909e-05
L2973155,b,h001,0,0
L2973155,c,h001,0,0
L2973163,b,h001,-0.00050181818181818205,-0.00013454545454545449
L2991910,b,h001,-0.00042909090909091,-0.0001163636363636364
L3010556,a,h001,-0.00019636363636363601,-5.09090909090909e-05
L3010556,b,h001,0,0
L3010556,c,h001,0,0
L3011298,a,h001,0,0
L3011298,b,h001,0,0
L3011298,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
L3027116,a,h001,-0.00052363636363636306,-0.00013818181818181819
L3027116,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3027116,c,h001,-0.0022472727272727301,-0.00061090909090909197
L3027157,a,h001,0,0
L3027157,b,h001,0,0
L3027157,c,h001,0,0
L3027670,b,h001,-0.0056290909090909065,-0.0015018181818181821
L3029498,a,h001,0,0
L3029498,b,h001,0,0
L3029498,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
L3029502,a,h001,-0.00065818181818181796,-0.000174545454545455
L3029502,b,h001,0,0
L3029502,c,h001,0,0
L3030197,a,h001,0,0
L3030197,b,h001,0,0
L3030197,c,h001,0,0
L3030204,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
L3030204,b,h001,0,0
L3030204,c,h001,0,0
L3048205,c,h001,-0.00037454545454545499,-0.000101818181818182
L3048965,a,h001,0,0
L3048965,b,h001,-0.00054181818181818205,-0.000145454545454545
L3048965,c,h001,0,0
L3064514,c,h001,-0.00045090909090908998,-0.00012363636363636361
L3065665,a,h001,-0.00085090909090909011,-0.0002254545454545455
L3067478,a,h001,-0.000490909090909091,-0.00013090909090909101
L3067478,b,h001,0,0
L3067478,c,h001,0,0
L3101194,c,h001,-0.00341454545454546,-0.00090545454545454609
L3103822,a,h001,0,0
L3103822,b,h001,0,0
L3103822,c,h001,-0.00056363636363636403,-0.00014909090909090899
L3104125,a,h001,0,0
L3104125,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3104125,c,h001,0,0
L3104136,a,h001,0,0
L3104136,b,h001,-0.000214545454545455,-5.8181818181818199e-05
L3104136,c,h001,0,0
L3120376,a,h001,-0.0016036363636363631,-0.00042909090909090929
L3122821,a,h001,0,0
L3122821,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3122821,c,h001,0,0
L3123452,a,h001,0,0
L3123452,b,h001,0,0
L3123452,c,h001,-0.00037454545454545499,-0.000101818181818182
L3125349,a,h001,0,0
L3125349,b,h001,0,0
L3125349,c,h001,-0.00037454545454545499,-0.000101818181818182
L3139121,a,h001,0,0
L3139121,b,h001,0,0
L3139121,c,h001,-0.00037454545454545499,-0.000101818181818182
L3160107,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
L3160107,b,h001,0,0
L3160107,c,h001,0,0
L3160863,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
L3179646,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
L3179646,b,h001,-0.00054181818181818205,-0.000145454545454545
L3179646,c,h001,0,0
L3179650,a,h001,0,0
L3179650,b,h001,-0.000214545454545455,-5.8181818181818199e-05
L3179650,c,h001,0,0
L3179678,a,h001,0,0
L3179678,b,h001,-0.000214545454545455,-5.8181818181818199e-05
L3179678,c,h001,0,0
L3197630,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
L3197630,b,h001,0,0
L3197630,c,h001,0,0
L3214069,a,h001,0,0
L3214069,b,h001,0,0
L3214069,c,h001,-0.00105090909090909,-0.00028727272727272743
L3214071,a,h001,0,0
L3214071,b,h001,0,0
L3214071,c,h001,-0.00037454545454545499,-0.000101818181818182
L3215549,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3216367,a,h001,-0.00052363636363636306,-0.00013818181818181819
L3216367,b,h001,-0.00072000000000000005,-0.00018909090909090899
L3216367,c,h001,0,0
L3216370,a,h001,-0.00065454545454545409,-0.0001745454545454546
L3216370,b,h001,-0.000141818181818182,-4.0000000000000003e-05
L3216370,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
L3235246,b,h001,-0.00057454545454545497,-0.00015272727272727269
L3235275,a,h001,0,0
L3235275,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3235275,c,h001,0,0
L3251808,a,h001,-0.00052363636363636306,-0.00013818181818181819
L3254214,b,h001,-0.00150909090909091,-0.00039999999999999986
L3254234,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3254238,a,h001,0,0
L3254238,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
L3254238,c,h001,0,0
L3626914,c,h001,-0.00059999999999999897,-0.00016363636363636363
L3729298,a,h001,-0.0057927272727272714,-0.0015418181818181828
M1008746,b,h001,-0.003200000000000001,-0.00085090909090909011
M1008758,b,h001,-0.0015818181818181821,-0.00041818181818181798
M1009726,a,h001,-0.0010472727272727261,-0.00027636363636363638
M1009770,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1009770,b,h001,-0.00085818181818181891,-0.00023272727272727269
M1009770,c,h001,0,0
M1009805,a,h001,0,0
M1009805,b,h001,0,0
M1009805,c,h001,-0.00074909090909090997,-0.00020363636363636401
M1009824,b,h001,-0.0018690909090909101,-0.00049454545454545432
M1009827,b,h001,-0.0013600000000000018,-0.00036727272727272726
M1010014,a,h001,-0.0020945454545454522,-0.00055272727272727277
M1026308,b,h001,-0.0014400000000000001,-0.00037818181818181798
M1026320,b,h001,-0.00057454545454545497,-0.00015272727272727269
M1026323,b,h001,-0.00035636363636363697,-9.8181818181818195e-05
M1026328,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1026328,b,h001,-0.0017236363636363651,-0.00045818181818181808
M1026328,c,h001,0,0
M1026333,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1026333,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1026333,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1026341,a,h001,-0.00085090909090909,-0.0002254545454545455
M1026341,b,h001,0,0
M1026341,c,h001,0,0
M1026356,a,h001,0,0
M1026356,b,h001,0,0
M1026356,c,h001,-0.00105090909090909,-0.00028727272727272743
M1026361,a,h001,-0.0012763636363636349,-0.00033454545454545461
M1026468,b,h001,-0.0034836363636363632,-0.00093818181818181761
M1026648,a,h001,-0.00039272727272727202,-0.0001018181818181818
M1026660,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1026662,a,h001,-0.0011781818181818172,-0.00031272727272727279
M1026662,b,h001,0,0
M1026662,c,h001,-0.0027127272727272755,-0.00073090909090909153
M1026695,a,h001,0,0
M1026695,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1026695,c,h001,0,0
M1026700,a,h001,-0.002167272727272726,-0.00057454545454545551
M1026700,b,h001,-0.0027454545454545492,-0.0007309090909090912
M1026700,c,h001,-0.0032836363636363618,-0.00087272727272727263
M1026701,a,h001,-0.0037345454545454509,-0.00098909090909090973
M1026701,b,h001,0,0
M1026701,c,h001,-0.00052363636363636393,-0.000141818181818182
M1026702,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1026702,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1026702,c,h001,-0.00037454545454545499,-0.000101818181818182
M1026744,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1026744,b,h001,-0.00054181818181818205,-0.000145454545454545
M1026744,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1026767,a,h001,-0.0032399999999999968,-0.00085818181818181837
M1026769,a,h001,-0.00078545454545454502,-0.000210909090909091
M1026769,b,h001,0,0
M1026769,c,h001,0,0
M1026774,a,h001,0,0
M1026774,b,h001,0,0
M1026774,c,h001,0,0
M1026783,a,h001,-0.00068727272727272702,-0.00018181818181818192
M1026783,b,h001,0,0
M1026783,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1026792,a,h001,-0.0022909090909090891,-0.00060727272727272756
M1026796,a,h001,0,0
M1026796,b,h001,0,0
M1026796,c,h001,-0.00045090909090908998,-0.00012363636363636361
M1026807,a,h001,0,0
M1026807,b,h001,0,0
M1026807,c,h001,-0.00074909090909090997,-0.00020363636363636401
M1026820,a,h001,-0.002029090909090907,-0.00053818181818181829
M1026829,a,h001,0,0
M1026829,b,h001,-0.00072000000000000005,-0.00018909090909090899
M1026829,c,h001,-0.002632727272727274,-0.00070181818181818203
M1026844,a,h001,-0.00013090909090909101,-3.6363636363636398e-05
M1026844,b,h001,0,0
M1026844,c,h001,-0.00037454545454545499,-0.000101818181818182
M1026851,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1026851,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1026851,c,h001,0,0
M1026852,a,h001,0,0
M1026852,b,h001,0,0
M1026852,c,h001,-0.00037454545454545499,-0.000101818181818182
M1026854,a,h001,-0.0010472727272727261,-0.00027636363636363638
M1026854,b,h001,0,0
M1026854,c,h001,0,0
M1026861,a,h001,0,0
M1026861,b,h001,0,0
M1026861,c,h001,0,0
M1026866,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1026866,b,h001,0,0
M1026866,c,h001,0,0
M1026876,a,h001,0,0
M1026876,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1026876,c,h001,0,0
M1026891,a,h001,0,0
M1026891,b,h001,0,0
M1026891,c,h001,-0.00037454545454545401,-0.00010181818181818181
M1026896,a,h001,-0.0013418181818181812,-0.00035636363636363649
M1026896,b,h001,0,0
M1026896,c,h001,-0.00097454545454545493,-0.00026545454545454583
M1026905,a,h001,-0.00065454545454545399,-0.0001745454545454546
M1026905,b,h001,0,0
M1026905,c,h001,0,0
M1026907,a,h001,0,0
M1026907,b,h001,-0.0012618181818181821,-0.00033454545454545401
M1026907,c,h001,0,0
M1026927,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1026927,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1026927,c,h001,0,0
M1026931,a,h001,-0.0022909090909090878,-0.00060363636363636359
M1026954,a,h001,0,0
M1026954,b,h001,-0.0012909090909090921,-0.00034545454545454538
M1026954,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1026970,a,h001,-0.0013745454545454529,-0.00036363636363636367
M1026970,b,h001,-0.00035636363636363697,-9.8181818181818195e-05
M1026970,c,h001,0,0
M1026990,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1027000,a,h001,0,0
M1027000,b,h001,-0.00057454545454545497,-0.00015272727272727269
M1027000,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
M1027004,b,h001,-0.00078545454545454697,-0.00021454545454545459
M1027023,a,h001,0,0
M1027023,b,h001,-0.0015781818181818202,-0.00042181818181818173
M1027023,c,h001,0,0
M1027027,c,h001,-0.0046872727272727309,-0.0012618181818181832
M1027043,a,h001,0,0
M1027043,b,h001,-0.0012945454545454549,-0.00034181818181818174
M1027043,c,h001,-0.00082545454545454491,-0.00022545454545454561
M1027087,a,h001,-0.001145454545454545,-0.00030545454545454561
M1027114,a,h001,-0.0020945454545454522,-0.00055272727272727288
M1047312,a,h001,-0.0024545454545454527,-0.00065454545454545485
M1047312,b,h001,0,0
M1047312,c,h001,0,0
M1047339,a,h001,-0.00078545454545454502,-0.000210909090909091
M1047339,b,h001,0,0
M1047339,c,h001,0,0
M1047345,a,h001,-0.00085090909090909011,-0.0002254545454545455
M1047345,b,h001,0,0
M1047345,c,h001,-0.00074909090909090997,-0.00020363636363636401
M1047368,b,h001,-0.001330909090909092,-0.00035636363636363589
M1047386,b,h001,-0.0020145454545454559,-0.00054181818181818085
M1047409,a,h001,-0.0027818181818181791,-0.00073454545454545463
M1047432,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1047441,b,h001,-0.00071636363636363694,-0.00019272727272727269
M1047453,b,h001,-0.0020181818181818191,-0.0005381818181818171
M1047471,b,h001,-0.0033454545454545477,-0.00088727272727272646
M1047483,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1047483,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1047483,c,h001,-0.001014545454545454,-0.00027272727272727258
M1047485,a,h001,0,0
M1047485,b,h001,0,0
M1047485,c,h001,0,0
M1047486,a,h001,-0.001014545454545454,-0.0002690909090909092
M1047486,b,h001,0,0
M1047486,c,h001,0,0
M1047490,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1047490,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1047490,c,h001,0,0
M1047507,a,h001,0,0
M1047507,b,h001,0,0
M1047507,c,h001,0,0
M1047513,a,h001,0,0
M1047513,b,h001,0,0
M1047513,c,h001,-0.00037454545454545401,-0.00010181818181818181
M1047521,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1047521,b,h001,0,0
M1047521,c,h001,0,0
M1047522,a,h001,-0.000490909090909091,-0.00013090909090909101
M1047522,b,h001,0,0
M1047522,c,h001,0,0
M1047534,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1047534,b,h001,0,0
M1047534,c,h001,-0.00074909090909090997,-0.00020363636363636401
M1047548,a,h001,0,0
M1047548,b,h001,-0.00035636363636363697,-9.8181818181818195e-05
M1047548,c,h001,0,0
M1047550,a,h001,0,0
M1047550,b,h001,0,0
M1047550,c,h001,0,0
M1047558,a,h001,-0.000490909090909091,-0.00013090909090909101
M1047558,b,h001,0,0
M1047558,c,h001,-0.00056363636363636403,-0.00014909090909090899
M1047568,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1047568,b,h001,0,0
M1047568,c,h001,0,0
M1047577,a,h001,0,0
M1047577,b,h001,0,0
M1047577,c,h001,0,0
M1047615,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1047615,b,h001,0,0
M1047615,c,h001,-0.0033963636363636357,-0.00089818181818181804
M1047649,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1047649,b,h001,0,0
M1047649,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1047672,a,h001,-0.00065454545454545399,-0.0001745454545454546
M1047672,b,h001,0,0
M1047672,c,h001,0,0
M1047688,a,h001,0,0
M1047688,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1047688,c,h001,-0.00075636363636363596,-0.00020000000000000001
M1047699,a,h001,-0.00085090909090909011,-0.0002254545454545455
M1047699,b,h001,0,0
M1047699,c,h001,0,0
M1047720,a,h001,0,0
M1047720,b,h001,0,0
M1047720,c,h001,-0.00059999999999999995,-0.00016363636363636379
M1047724,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1047724,b,h001,-0.00036000000000000002,-9.4545454545454495e-05
M1047724,c,h001,0,0
M1047732,a,h001,0,0
M1047732,b,h001,0,0
M1047732,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
M1047737,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1047737,b,h001,0,0
M1047737,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1047763,a,h001,-0.0022254545454545431,-0.00058909090909090912
M1047763,b,h001,0,0
M1047763,c,h001,0,0
M1047767,b,h001,-0.00057454545454545497,-0.00015272727272727269
M1047777,b,h001,-0.00108,-0.00028363636363636351
M1047786,b,h001,-0.0022981818181818203,-0.00061090909090909078
M1047787,b,h001,0,0
M1047793,b,h001,-0.001363636363636365,-0.00036363636363636361
M1047821,b,h001,-0.001363636363636365,-0.00036363636363636361
M1047825,b,h001,-0.0027381818181818193,-0.00072727272727272604
M1047828,b,h001,-0.0013600000000000023,-0.00036727272727272737
M1047834,b,h001,-0.0014363636363636375,-0.00038181818181818174
M1069135,a,h001,-0.0010472727272727261,-0.00027636363636363638
M1069135,b,h001,-0.00072000000000000005,-0.00018909090909090899
M1069135,c,h001,0,0
M1069136,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1069136,b,h001,0,0
M1069136,c,h001,-0.00045090909090908998,-0.00012363636363636361
M1069147,c,h001,-0.0017963636363636372,-0.00048727272727272779
M1069154,a,h001,-0.00013090909090909101,-3.6363636363636398e-05
M1069154,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1069154,c,h001,0,0
M1069155,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1069155,b,h001,0,0
M1069155,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1069156,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1069156,b,h001,0,0
M1069156,c,h001,-0.00052363636363636393,-0.000141818181818182
M1069169,a,h001,-0.0011781818181818169,-0.00031272727272727279
M1069169,b,h001,0,0
M1069169,c,h001,0,0
M1069181,a,h001,-0.00091636363636363508,-0.00023999999999999998
M1069189,a,h001,0,0
M1069189,b,h001,0,0
M1069189,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1069202,c,h001,-0.001723636363636363,-0.00046909090909090945
M1069208,c,h001,-0.00082545454545454491,-0.00022545454545454561
M1069217,c,h001,-0.0048036363636363615,-0.001301818181818182
M1069311,a,h001,-0.0016363636363636361,-0.00043636363636363659
M1069311,b,h001,0,0
M1069311,c,h001,-0.0037709090909090943,-0.0010036363636363641
M1069376,a,h001,-0.0031745454545454516,-0.0008436363636363639
M1069376,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1069376,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1069393,b,h001,-0.0018690909090909101,-0.00049454545454545432
M1069412,b,h001,-0.00057090909090909197,-0.00015636363636363639
M1069417,a,h001,-0.000490909090909091,-0.00013090909090909101
M1069417,b,h001,-0.00054181818181818205,-0.000145454545454545
M1069417,c,h001,0,0
M1069419,a,h001,0,0
M1069419,b,h001,0,0
M1069419,c,h001,0,0
M1069428,a,h001,-0.00065454545454545399,-0.0001745454545454546
M1069428,b,h001,-0.0011490909090909099,-0.00030545454545454539
M1069428,c,h001,0,0
M1069461,a,h001,-0.00052363636363636306,-0.00013818181818181819
M1069461,b,h001,-0.00108,-0.00028363636363636351
M1069461,c,h001,0,0
M1069483,a,h001,0,0
M1069483,b,h001,0,0
M1069483,c,h001,-0.00045090909090908998,-0.00012363636363636361
M1069487,c,h001,-0.0037490909090909124,-0.0010109090909090918
M1069500,a,h001,-0.001014545454545454,-0.0002690909090909092
M1069500,b,h001,0,0
M1069500,c,h001,0,0
M1069503,a,h001,0,0
M1069503,b,h001,-0.00050181818181818205,-0.00013454545454545449
M1069503,c,h001,0,0
M1069504,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
M1069504,b,h001,0,0
M1069504,c,h001,0,0
M1069513,a,h001,0,0
M1069513,b,h001,0,0
M1069513,c,h001,-0.00037454545454545499,-0.000101818181818182
M1069514,a,h001,-0.0018654545454545443,-0.0004981818181818184
M1069514,b,h001,0,0
M1069514,c,h001,0,0
M1069515,a,h001,0,0
M1069515,b,h001,0,0
M1069515,c,h001,0,0
M1069517,a,h001,-0.00013090909090909101,-3.6363636363636398e-05
M1069517,b,h001,-0.000141818181818182,-4.0000000000000003e-05
M1069517,c,h001,-0.00014909090909090899,-4.0000000000000003e-05
M1069533,a,h001,-0.0018327272727272712,-0.00048727272727272736
M1069533,b,h001,-0.00043272727272727272,-0.0001127272727272727
M1069533,c,h001,-0.00134909090909091,-0.0003672727272727278
M1069551,b,h001,-0.0047854545454545511,-0.001287272727272728
M1069567,b,h001,-0.00093818181818181902,-0.00025090909090909119
M1069595,b,h001,-0.0021963636363636374,-0.00058181818181818118
M1089097,b,h001,-0.0019745454545454558,-0.00053090909090909035
M1089112,a,h001,0,0
M1089112,b,h001,0,0
M1089112,c,h001,-0.001538181818181819,-0.00041454545454545482
M1089115,a,h001,0,0
M1089115,b,h001,0,0
M1089115,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1089118,a,h001,-0.00019636363636363601,-5.09090909090909e-05
M1089118,b,h001,0,0
M1089118,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1089119,a,h001,0,0
M1089119,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1089119,c,h001,0,0
M1089120,a,h001,0,0
M1089120,b,h001,0,0
M1089120,c,h001,0,0
M1089141,a,h001,-0.00045818181818181797,-0.00012363636363636369
M1089141,b,h001,0,0
M1089141,c,h001,0,0
M1089143,a,h001,-0.0025890909090909076,-0.00069090909090909153
M1089143,b,h001,-0.001447272727272728,-0.00038545454545454598
M1089143,c,h001,-0.00132,-0.00034909090909090903
M1089155,c,h001,-0.0014254545454545451,-0.00038909090909090941
M1089162,c,h001,-0.00052363636363636295,-0.00014181818181818181
M1089165,c,h001,-0.002472727272727274,-0.00067272727272727362
M1089173,c,h001,-0.0014254545454545438,-0.00038909090909090919
M1089188,c,h001,-0.001312727272727274,-0.000352727272727273
M1089196,a,h001,0,0
M1089196,b,h001,0,0
M1089196,c,h001,0,0
M1089197,a,h001,-0.00071999999999999907,-0.0001890909090909091
M1089197,b,h001,0,0
M1089197,c,h001,0,0
M1089198,a,h001,0,0
M1089198,b,h001,0,0
M1089198,c,h001,0,0
M1089199,a,h001,0,0
M1089199,b,h001,0,0
M1089199,c,h001,0,0
M1089201,a,h001,0,0
M1089201,b,h001,0,0
M1089201,c,h001,0,0
M1089207,a,h001,-0.00085090909090909,-0.0002254545454545455
M1089207,b,h001,0,0
M1089207,c,h001,0,0
M1089213,a,h001,0,0
M1089213,b,h001,0,0
M1089213,c,h001,-0.00074909090909090997,-0.00020363636363636401
M1108260,b,h001,-0.00057090909090909197,-0.00015636363636363639
M1108286,a,h001,0,0
M1108286,b,h001,-0.000214545454545455,-5.8181818181818199e-05
M1108286,c,h001,-0.00022545454545454499,-6.1818181818181804e-05
M1108295,a,h001,0,0
M1108295,b,h001,0,0
M1108295,c,h001,0,0
M1108298,a,h001,-0.00032727272727272699,-8.7272727272727298e-05
