bus_id,phase,scenario,p_pu,q_pu
707,b,h001,0,0
707,c,h001,0,0
710,a,h001,0,0
710,b,h001,0,0
710,c,h001,0,0
712,a,h001,0,0
712,b,h001,0,0
712,c,h001,0,0
715,a,h001,0,0
715,b,h001,-0.0035000000000000001,-0.0011249999999999999
715,c,h001,0,0
716,a,h001,0,0
716,b,h001,0,0
716,c,h001,0,0
717,a,h001,0,0
717,b,h001,0,0
717,c,h001,-0.0063749999999999996,-0.0021250000000000002
718,a,h001,0,0
718,b,h001,0,0
718,c,h001,0,0
72,a,h001,0,0
72,b,h001,0,0
72,c,h001,0,0
724,a,h001,0,0
724,b,h001,0,0
724,c,h001,0,0
725,a,h001,0,0
725,b,h001,0,0
725,c,h001,0,0
732,a,h001,0,0
732,b,h001,-0.0027499999999999998,-0.00087500000000000002
732,c,h001,0,0
736,a,h001,0,0
736,b,h001,0,0
736,c,h001,0,0
738,a,h001,0,0
738,b,h001,0,0
738,c,h001,0,0
745,a,h001,0,0
745,b,h001,0,0
745,c,h001,0,0
754,a,h001,0,0
754,b,h001,0,0
754,c,h001,-0.0050000000000000001,-0.00175
770,a,h001,0,0
770,b,h001,0,0
770,c,h001,0,0
779,a,h001,0,0
779,b,h001,0,0
779,c,h001,0,0
784,a,h001,0,0
784,b,h001,0,0
784,c,h001,0,0
786,a,h001,0,0
786,b,h001,0,0
786,c,h001,0,0
79,a,h001,0,0
79,b,h001,0,0
79,c,h001,0,0
790,a,h001,0,0
790,b,h001,0,0
790,c,h001,0,0
794,a,h001,0,0
794,b,h001,0,0
794,c,h001,0,0
808,a,h001,-0.00975,-0.0032499999999999999
808,b,h001,0,0
808,c,h001,0,0
810,a,h001,0,0
810,b,h001,0,0
810,c,h001,0,0
813,a,h001,0,0
813,b,h001,-0.01525,-0.0050000000000000001
813,c,h001,0,0
826,a,h001,0,0
826,b,h001,0,0
826,c,h001,0,0
833,a,h001,0,0
833,b,h001,0,0
833,c,h001,0,0
837,a,h001,-0.0155,-0.0051250000000000002
837,b,h001,0,0
837,c,h001,0,0
844,a,h001,0,0
844,b,h001,0,0
844,c,h001,0,0
859,a,h001,-0.0086250000000000007,-0.002875
859,b,h001,0,0
859,c,h001,0,0
862,a,h001,0,0
862,b,h001,0,0
862,c,h001,0,0
863,a,h001,0,0
863,b,h001,-0.0037499999999999999,-0.00125
863,c,h001,0,0
878,a,h001,-0.0036250000000000002,-0.00125
878,b,h001,0,0
878,c,h001,0,0
88,a,h001,0,0
88,b,h001,0,0
88,c,h001,0,0
893,a,h001,-0.010375000000000001,-0.003375
893,b,h001,0,0
893,c,h001,0,0
894,a,h001,0,0
894,b,h001,0,0
894,c,h001,0,0
899,a,h001,0,0
899,b,h001,-0.0135,-0.0043750000000000004
899,c,h001,0,0
9,a,h001,0,0
9,b,h001,0,0
9,c,h001,0,0
91,a,h001,0,0
91,b,h001,0,0
91,c,h001,0,0
92,a,h001,0,0
92,b,h001,0,0
92,c,h001,0,0
95,a,h001,0,0
95,b,h001,0,0
95,c,h001,0,0
96,a,h001,0,0
96,b,h001,0,0
96,c,h001,0,0
